Frame #,# Obj,X,Y,Z,Doppler,Intensity,y,m,d,h,m,s
3874,7,0.095703,1.002,0.21875,-0.29379,51,2019,7,16,19,43,17.764
3874,7,0.033203,1.0664,0.072266,-0.29379,37,2019,7,16,19,43,17.764
3874,7,0.035156,1.0977,-0.14453,-0.29379,28,2019,7,16,19,43,17.764
3875,4,0.0625,0.93555,0.32422,0.29379,23,2019,7,16,19,43,17.768
3875,4,0.095703,0.98438,0.28711,0.29379,33,2019,7,16,19,43,17.768
3875,4,0.09375,0.9707,0.17969,-0.29379,23,2019,7,16,19,43,17.768
3875,4,0.095703,1.0156,0.15039,-0.29379,31,2019,7,16,19,43,17.768
3878,6,0.0625,0.94727,0.28906,0.29379,26,2019,7,16,19,43,17.779
3878,6,0.064453,0.98828,0.28516,0.29379,38,2019,7,16,19,43,17.779
3878,6,0.033203,1.0313,0.27734,0.29379,31,2019,7,16,19,43,17.779
3878,6,0.09375,0.9707,0.17969,-0.29379,24,2019,7,16,19,43,17.779
3878,6,0.095703,1.0137,0.16602,-0.29379,34,2019,7,16,19,43,17.779
3878,6,0.066406,1.0586,0.13281,-0.29379,26,2019,7,16,19,43,17.779
3879,6,-0.099609,1.043,0.20898,0.29379,26,2019,7,16,19,43,17.783
3879,6,-0.068359,1.0879,0.19336,0.29379,41,2019,7,16,19,43,17.783
3879,6,-0.072266,1.1309,0.17188,0.29379,44,2019,7,16,19,43,17.783
3879,6,-0.037109,1.1699,0.17969,0.29379,26,2019,7,16,19,43,17.783
3879,6,-0.068359,1.1035,0.058594,-0.29379,26,2019,7,16,19,43,17.783
3879,6,-0.035156,1.1445,0.033203,-0.29379,29,2019,7,16,19,43,17.783
3880,3,0.03125,0.94336,0.41406,0.29379,22,2019,7,16,19,43,17.787
3880,3,0.19141,1.1035,0.49023,-0.29379,37,2019,7,16,19,43,17.787
3880,3,0.19727,1.1328,0.51758,-0.29379,42,2019,7,16,19,43,17.787
3881,3,-0.037109,1.1758,0.13086,0.29379,26,2019,7,16,19,43,17.79
3881,3,0.20313,1.1816,0.49805,-0.29379,30,2019,7,16,19,43,17.79
3881,3,0.20898,1.2109,0.52734,-0.29379,26,2019,7,16,19,43,17.79
3882,8,0,0.97266,0.44336,0.29379,27,2019,7,16,19,43,17.794
3882,8,-0.035156,1.043,0.37109,0.29379,44,2019,7,16,19,43,17.794
3882,8,-0.072266,1.1113,0.26953,0.29379,56,2019,7,16,19,43,17.794
3882,8,-0.037109,1.1523,0.26367,0.29379,49,2019,7,16,19,43,17.794
3882,8,0.033203,1.0332,0.27148,-0.29379,25,2019,7,16,19,43,17.794
3882,8,0,1.0723,0.27734,-0.29379,35,2019,7,16,19,43,17.794
3882,8,0,1.1211,0.23047,-0.29379,37,2019,7,16,19,43,17.794
3882,8,-0.037109,1.1504,0.27734,-0.29379,26,2019,7,16,19,43,17.794
3883,7,0,0.90039,0.41602,0.29379,23,2019,7,16,19,43,17.798
3883,7,0.03125,0.89258,0.51563,0.29379,36,2019,7,16,19,43,17.798
3883,7,0.099609,0.85742,0.63086,0.29379,26,2019,7,16,19,43,17.798
3883,7,0.0625,0.95898,0.25,-0.29379,29,2019,7,16,19,43,17.798
3883,7,0.064453,0.97266,0.33203,-0.29379,46,2019,7,16,19,43,17.798
3883,7,0.099609,0.99023,0.38867,-0.29379,35,2019,7,16,19,43,17.798
3883,7,0.24414,1.2266,0.34961,-0.29379,22,2019,7,16,19,43,17.798
3884,10,0,0.94336,0.31055,0.29379,41,2019,7,16,19,43,17.801
3884,10,0.03125,0.98242,0.30859,0.29379,58,2019,7,16,19,43,17.801
3884,10,0.033203,1.0137,0.33984,0.29379,37,2019,7,16,19,43,17.801
3884,10,-0.10352,1.0684,0.27344,0.29379,27,2019,7,16,19,43,17.801
3884,10,-0.10742,1.1309,0.14258,0.29379,37,2019,7,16,19,43,17.801
3884,10,-0.074219,1.1758,0.10352,0.29379,39,2019,7,16,19,43,17.801
3884,10,-0.076172,1.2148,0.097656,0.29379,28,2019,7,16,19,43,17.801
3884,10,0.03125,0.97461,0.18359,-0.29379,43,2019,7,16,19,43,17.801
3884,10,0.03125,1.0156,0.17773,-0.29379,61,2019,7,16,19,43,17.801
3884,10,0.066406,1.0469,0.20313,-0.29379,42,2019,7,16,19,43,17.801
3885,6,0,0.90039,0.41992,0.29379,22,2019,7,16,19,43,17.805
3885,6,0,0.86719,0.55664,0.29379,26,2019,7,16,19,43,17.805
3885,6,0.068359,1.1055,0.023438,0.29379,15,2019,7,16,19,43,17.805
3885,6,-0.072266,1.1133,0.25977,0.29379,19,2019,7,16,19,43,17.805
3885,6,0,0.95508,0.27148,-0.29379,22,2019,7,16,19,43,17.805
3885,6,0,0.94922,0.40039,-0.29379,26,2019,7,16,19,43,17.805
3887,15,0.19336,0.99414,0.19141,0.29379,27,2019,7,16,19,43,17.812
3887,15,0.20117,1.0469,0.087891,0.29379,31,2019,7,16,19,43,17.812
3887,15,0.20703,1.0859,0.056641,0.29379,25,2019,7,16,19,43,17.812
3887,15,0.21484,1.1191,0.11133,0.29379,19,2019,7,16,19,43,17.812
3887,15,0.16016,1.0176,0.033203,-0.29379,31,2019,7,16,19,43,17.812
3887,15,0.20117,1.0508,-0.0078125,-0.29379,38,2019,7,16,19,43,17.812
3887,15,0.24219,1.0801,-0.03125,-0.29379,33,2019,7,16,19,43,17.812
3887,15,0.25,1.1172,-0.041016,-0.29379,27,2019,7,16,19,43,17.812
3887,15,-0.16016,0.73633,-0.70313,0.29379,18,2019,7,16,19,43,17.812
3887,15,-0.16797,0.43359,0.96289,0.29379,24,2019,7,16,19,43,17.812
3887,15,-0.20703,0.38672,1.0156,0.29379,19,2019,7,16,19,43,17.812
3887,15,-0.17969,0.69336,-0.89258,0.29379,11,2019,7,16,19,43,17.812
3887,15,-0.16016,0.42773,-0.92383,-0.29379,18,2019,7,16,19,43,17.812
3887,15,-0.16797,0.4375,0.96094,-0.29379,24,2019,7,16,19,43,17.812
3887,15,-0.17383,0.41992,1.0098,-0.29379,20,2019,7,16,19,43,17.812
3889,6,0.074219,1.1504,0.27148,0,13,2019,7,16,19,43,17.82
3889,6,0.15234,1.1973,0.19336,0,20,2019,7,16,19,43,17.82
3889,6,0.035156,1.1055,0.29883,0.29379,25,2019,7,16,19,43,17.82
3889,6,-0.074219,1.166,0.18555,0.29379,30,2019,7,16,19,43,17.82
3889,6,-0.076172,1.2051,0.17969,0.29379,30,2019,7,16,19,43,17.82
3889,6,0.26758,1.1855,0.11914,-0.29379,35,2019,7,16,19,43,17.82
3890,10,0.03125,0.94141,0.31445,0.29379,48,2019,7,16,19,43,17.829
3890,10,0,0.97266,0.33789,0.29379,72,2019,7,16,19,43,17.829
3890,10,-0.066406,1.0078,0.35352,0.29379,57,2019,7,16,19,43,17.829
3890,10,-0.10352,1.0781,0.22656,0.29379,35,2019,7,16,19,43,17.829
3890,10,0,0.94922,0.40039,0.58758,24,2019,7,16,19,43,17.829
3890,10,0.03125,0.97266,0.19141,-0.29379,42,2019,7,16,19,43,17.829
3890,10,0,1.0039,0.23047,-0.29379,59,2019,7,16,19,43,17.829
3890,10,-0.033203,1.0254,0.29883,-0.29379,46,2019,7,16,19,43,17.829
3890,10,-0.10352,1.0938,0.13086,-0.29379,28,2019,7,16,19,43,17.829
3890,10,0.27734,0.625,-0.87109,-0.29379,17,2019,7,16,19,43,17.829
3891,6,0.0625,0.92969,0.3418,0.29379,38,2019,7,16,19,43,17.833
3891,6,0.03125,0.97656,0.32813,0.29379,56,2019,7,16,19,43,17.833
3891,6,0.066406,1.0176,0.32227,0.29379,39,2019,7,16,19,43,17.833
3891,6,0.0625,0.9707,0.19727,-0.29379,34,2019,7,16,19,43,17.833
3891,6,0.064453,1.0078,0.20313,-0.29379,52,2019,7,16,19,43,17.833
3891,6,0.066406,1.0449,0.21289,-0.29379,35,2019,7,16,19,43,17.833
3892,8,0,0.95898,0.25781,0.29379,32,2019,7,16,19,43,17.837
3892,8,0.03125,0.99609,0.26367,0.29379,48,2019,7,16,19,43,17.837
3892,8,0.033203,1.0469,0.21484,0.29379,38,2019,7,16,19,43,17.837
3892,8,0.068359,1.0957,0.14258,0.29379,21,2019,7,16,19,43,17.837
3892,8,0.03125,0.98438,0.13086,-0.29379,24,2019,7,16,19,43,17.837
3892,8,0.064453,1.0176,0.14648,-0.29379,38,2019,7,16,19,43,17.837
3892,8,0.066406,1.0625,0.091797,-0.29379,30,2019,7,16,19,43,17.837
3892,8,-0.24219,0.94141,-0.5293,0.29379,13,2019,7,16,19,43,17.837
3893,17,0.03125,0.99609,0.26563,0,17,2019,7,16,19,43,17.841
3893,17,0.029297,0.89648,0.32617,0.29379,19,2019,7,16,19,43,17.841
3893,17,0.03125,0.94336,0.30664,0.29379,82,2019,7,16,19,43,17.841
3893,17,0.03125,0.98047,0.31445,0.29379,132,2019,7,16,19,43,17.841
3893,17,0.066406,1.0117,0.33789,0.29379,89,2019,7,16,19,43,17.841
3893,17,0,1.1055,0.052734,0.29379,29,2019,7,16,19,43,17.841
3893,17,0.035156,1.1426,0.064453,0.29379,25,2019,7,16,19,43,17.841
3893,17,0,0.91602,0.38281,0.58758,28,2019,7,16,19,43,17.841
3893,17,0.03125,0.95703,0.38281,0.58758,45,2019,7,16,19,43,17.841
3893,17,0.033203,0.98828,0.4043,0.58758,31,2019,7,16,19,43,17.841
3893,17,0.0625,0.98242,0.12695,-0.58758,20,2019,7,16,19,43,17.841
3893,17,0.064453,1.0195,0.13477,-0.58758,32,2019,7,16,19,43,17.841
3893,17,0.066406,1.0566,0.14258,-0.58758,22,2019,7,16,19,43,17.841
3893,17,0.029297,0.94336,0.14648,-0.29379,15,2019,7,16,19,43,17.841
3893,17,0.0625,0.97656,0.17188,-0.29379,63,2019,7,16,19,43,17.841
3893,17,0.095703,1.0098,0.17969,-0.29379,101,2019,7,16,19,43,17.841
3893,17,0.066406,1.0469,0.20898,-0.29379,70,2019,7,16,19,43,17.841
3894,27,0,0.96484,0.23633,0,17,2019,7,16,19,43,17.845
3894,27,0,0.99609,0.26172,0,33,2019,7,16,19,43,17.845
3894,27,-0.033203,1.0254,0.30078,0,33,2019,7,16,19,43,17.845
3894,27,-0.13867,1.0508,0.31836,0,21,2019,7,16,19,43,17.845
3894,27,-0.14258,1.0469,0.44336,0,15,2019,7,16,19,43,17.845
3894,27,0.03125,0.93945,0.32227,0.29379,99,2019,7,16,19,43,17.845
3894,27,0.03125,0.9668,0.35742,0.29379,174,2019,7,16,19,43,17.845
3894,27,0,0.98047,0.42773,0.29379,137,2019,7,16,19,43,17.845
3894,27,-0.17383,1.0508,0.30469,0.29379,52,2019,7,16,19,43,17.845
3894,27,-0.25,1.0547,0.37109,0.29379,27,2019,7,16,19,43,17.845
3894,27,0.03125,0.91016,0.39453,0.58758,34,2019,7,16,19,43,17.845
3894,27,0.03125,0.92969,0.44141,0.58758,60,2019,7,16,19,43,17.845
3894,27,0,0.93555,0.51758,0.58758,48,2019,7,16,19,43,17.845
3894,27,0.0625,0.98438,0.11914,-0.58758,23,2019,7,16,19,43,17.845
3894,27,0.064453,1.0176,0.15625,-0.58758,40,2019,7,16,19,43,17.845
3894,27,0.066406,1.0391,0.23828,-0.58758,30,2019,7,16,19,43,17.845
3894,27,0.0625,0.9707,0.19922,-0.29379,73,2019,7,16,19,43,17.845
3894,27,0.064453,1.002,0.23047,-0.29379,126,2019,7,16,19,43,17.845
3894,27,0.033203,1.0234,0.31055,-0.29379,92,2019,7,16,19,43,17.845
3894,27,-0.24219,1.0781,0.050781,-0.29379,22,2019,7,16,19,43,17.845
3894,27,0.35742,1.0645,-0.22461,-0.29379,36,2019,7,16,19,43,17.845
3894,27,0.36914,1.0625,-0.36719,-0.29379,23,2019,7,16,19,43,17.845
3894,27,0.27734,0.87305,-0.62109,0,13,2019,7,16,19,43,17.845
3894,27,0.25,1.0273,-0.44141,0,14,2019,7,16,19,43,17.845
3894,27,0.39453,0.99414,0.41211,0.29379,18,2019,7,16,19,43,17.845
3894,27,0.38086,1.0234,-0.17773,-0.29379,19,2019,7,16,19,43,17.845
3894,27,-0.74023,0.82617,-0.41211,-0.29379,13,2019,7,16,19,43,17.845
3895,31,0.0625,0.97266,0.18555,0,16,2019,7,16,19,43,17.85
3895,31,0,1.002,0.24219,0,38,2019,7,16,19,43,17.85
3895,31,-0.033203,1.0371,0.25391,0,65,2019,7,16,19,43,17.85
3895,31,-0.068359,1.0859,0.19922,0,90,2019,7,16,19,43,17.85
3895,31,-0.072266,1.1328,0.1582,0,83,2019,7,16,19,43,17.85
3895,31,-0.11133,1.168,0.15234,0,43,2019,7,16,19,43,17.85
3895,31,0.0625,0.94922,0.2832,0.29379,83,2019,7,16,19,43,17.85
3895,31,0.03125,0.98633,0.29883,0.29379,169,2019,7,16,19,43,17.85
3895,31,-0.033203,1.0156,0.32813,0.29379,236,2019,7,16,19,43,17.85
3895,31,-0.068359,1.0605,0.30859,0.29379,280,2019,7,16,19,43,17.85
3895,31,-0.072266,1.1035,0.30078,0.29379,244,2019,7,16,19,43,17.85
3895,31,-0.11133,1.1426,0.29102,0.29379,120,2019,7,16,19,43,17.85
3895,31,-0.11523,1.1973,0.2168,0.29379,33,2019,7,16,19,43,17.85
3895,31,-0.11719,1.252,0.072266,0.29379,28,2019,7,16,19,43,17.85
3895,31,-0.12109,1.2871,0.10742,0.29379,20,2019,7,16,19,43,17.85
3895,31,0.03125,0.92969,0.3457,0.58758,28,2019,7,16,19,43,17.85
3895,31,0,0.96484,0.36133,0.58758,58,2019,7,16,19,43,17.85
3895,31,-0.033203,0.99414,0.39063,0.58758,84,2019,7,16,19,43,17.85
3895,31,-0.068359,1.0371,0.38086,0.58758,102,2019,7,16,19,43,17.85
3895,31,-0.10742,1.0801,0.36328,0.58758,91,2019,7,16,19,43,17.85
3895,31,-0.11133,1.1152,0.37891,0.58758,44,2019,7,16,19,43,17.85
3895,31,0.03125,1.0215,0.13477,-0.58758,33,2019,7,16,19,43,17.85
3895,31,0,1.0566,0.15625,-0.58758,40,2019,7,16,19,43,17.85
3895,31,-0.035156,1.0918,0.18164,-0.58758,42,2019,7,16,19,43,17.85
3895,31,-0.072266,1.1289,0.17383,-0.58758,33,2019,7,16,19,43,17.85
3895,31,0.0625,0.97266,0.18555,-0.29379,57,2019,7,16,19,43,17.85
3895,31,0.03125,1.0117,0.19531,-0.29379,107,2019,7,16,19,43,17.85
3895,31,0,1.0449,0.22461,-0.29379,128,2019,7,16,19,43,17.85
3895,31,-0.068359,1.084,0.21289,-0.29379,128,2019,7,16,19,43,17.85
3895,31,-0.072266,1.1172,0.24414,-0.29379,104,2019,7,16,19,43,17.85
3895,31,-0.074219,1.1543,0.25391,-0.29379,47,2019,7,16,19,43,17.85
3896,39,0.16797,1.0488,-0.11523,0,15,2019,7,16,19,43,17.854
3896,39,0.24219,1.0781,0.0625,0,21,2019,7,16,19,43,17.854
3896,39,-0.072266,1.1289,-0.18555,0,43,2019,7,16,19,43,17.854
3896,39,-0.074219,1.1816,-0.023438,0,62,2019,7,16,19,43,17.854
3896,39,-0.039063,1.2207,0.048828,0,28,2019,7,16,19,43,17.854
3896,39,0,1.2402,0.22266,0,18,2019,7,16,19,43,17.854
3896,39,-0.041016,1.291,0.13281,0,22,2019,7,16,19,43,17.854
3896,39,0.03125,0.95703,0.25781,0.29379,41,2019,7,16,19,43,17.854
3896,39,0.03125,1.0117,0.19531,0.29379,95,2019,7,16,19,43,17.854
3896,39,0.099609,1.0625,0.072266,0.29379,114,2019,7,16,19,43,17.854
3896,39,0.068359,1.1055,-0.027344,0.29379,97,2019,7,16,19,43,17.854
3896,39,-0.035156,1.1426,0.054688,0.29379,142,2019,7,16,19,43,17.854
3896,39,-0.074219,1.1777,0.089844,0.29379,173,2019,7,16,19,43,17.854
3896,39,-0.11523,1.2148,0.037109,0.29379,81,2019,7,16,19,43,17.854
3896,39,-0.078125,1.248,0.1543,0.29379,48,2019,7,16,19,43,17.854
3896,39,-0.082031,1.2871,0.14648,0.29379,58,2019,7,16,19,43,17.854
3896,39,-0.083984,1.3301,0.091797,0.29379,25,2019,7,16,19,43,17.854
3896,39,0.03125,0.99414,0.27344,0.58758,32,2019,7,16,19,43,17.854
3896,39,0.066406,1.0586,0.125,0.58758,38,2019,7,16,19,43,17.854
3896,39,0.068359,1.1055,0.023438,0.58758,34,2019,7,16,19,43,17.854
3896,39,-0.072266,1.1367,0.11914,0.58758,51,2019,7,16,19,43,17.854
3896,39,-0.11133,1.1699,0.14844,0.58758,64,2019,7,16,19,43,17.854
3896,39,-0.15234,1.209,0.083984,0.58758,30,2019,7,16,19,43,17.854
3896,39,0.064453,1.0293,-0.0097656,-0.58758,24,2019,7,16,19,43,17.854
3896,39,0.099609,1.0547,-0.13477,-0.58758,37,2019,7,16,19,43,17.854
3896,39,0.13867,1.0742,-0.22852,-0.58758,35,2019,7,16,19,43,17.854
3896,39,0,1.1426,-0.082031,-0.58758,22,2019,7,16,19,43,17.854
3896,39,0.0625,0.98047,0.13867,-0.29379,30,2019,7,16,19,43,17.854
3896,39,0.064453,1.0273,0.044922,-0.29379,74,2019,7,16,19,43,17.854
3896,39,0.099609,1.0625,-0.048828,-0.29379,109,2019,7,16,19,43,17.854
3896,39,0.13867,1.0898,-0.14063,-0.29379,102,2019,7,16,19,43,17.854
3896,39,0,1.1445,-0.011719,-0.29379,71,2019,7,16,19,43,17.854
3896,39,-0.074219,1.1816,-0.015625,-0.29379,69,2019,7,16,19,43,17.854
3896,39,-0.15234,1.1895,-0.23242,-0.29379,37,2019,7,16,19,43,17.854
3896,39,0.27539,1.1309,0.48242,-0.29379,23,2019,7,16,19,43,17.854
3896,39,-0.20117,0.80273,0.67578,0,14,2019,7,16,19,43,17.854
3896,39,0.25,1.0527,0.37305,0,23,2019,7,16,19,43,17.854
3896,39,0.30469,1.0352,0.57227,-0.29379,35,2019,7,16,19,43,17.854
3896,39,-0.11719,1.2285,-0.25391,-0.29379,20,2019,7,16,19,43,17.854
3897,31,0.064453,1.0195,0.13281,0,23,2019,7,16,19,43,17.858
3897,31,0.066406,1.0605,0.10742,0,25,2019,7,16,19,43,17.858
3897,31,0.13867,1.0957,0.076172,0,16,2019,7,16,19,43,17.858
3897,31,0,1.2598,0.027344,0,27,2019,7,16,19,43,17.858
3897,31,-0.082031,1.2949,0.039063,0,34,2019,7,16,19,43,17.858
3897,31,-0.083984,1.332,0.046875,0,23,2019,7,16,19,43,17.858
3897,31,0.03125,0.92188,0.36523,0.29379,40,2019,7,16,19,43,17.858
3897,31,0.03125,0.94531,0.4082,0.29379,81,2019,7,16,19,43,17.858
3897,31,0,0.96875,0.45117,0.29379,79,2019,7,16,19,43,17.858
3897,31,0,0.97656,0.52148,0.29379,44,2019,7,16,19,43,17.858
3897,31,0,1.0664,0.51367,0.29379,43,2019,7,16,19,43,17.858
3897,31,-0.039063,1.2051,0.19727,0.29379,51,2019,7,16,19,43,17.858
3897,31,-0.078125,1.2539,0.10352,0.29379,80,2019,7,16,19,43,17.858
3897,31,-0.082031,1.2891,0.12305,0.29379,96,2019,7,16,19,43,17.858
3897,31,-0.083984,1.3281,0.11914,0.29379,61,2019,7,16,19,43,17.858
3897,31,0,0.92188,0.45898,0.58758,26,2019,7,16,19,43,17.858
3897,31,0.033203,0.93164,0.52148,0.58758,26,2019,7,16,19,43,17.858
3897,31,-0.11719,1.2441,0.16211,0.58758,30,2019,7,16,19,43,17.858
3897,31,-0.12109,1.2773,0.19531,0.58758,36,2019,7,16,19,43,17.858
3897,31,0,0.95117,0.28516,-0.29379,23,2019,7,16,19,43,17.858
3897,31,0,0.96094,0.37305,-0.29379,45,2019,7,16,19,43,17.858
3897,31,0,0.93945,0.50977,-0.29379,44,2019,7,16,19,43,17.858
3897,31,-0.068359,0.98242,0.50391,-0.29379,31,2019,7,16,19,43,17.858
3897,31,0,1.1406,0.31641,-0.29379,38,2019,7,16,19,43,17.858
3897,31,-0.039063,1.1191,0.48828,-0.29379,32,2019,7,16,19,43,17.858
3897,31,-0.11719,1.252,-0.072266,-0.29379,35,2019,7,16,19,43,17.858
3897,31,-0.082031,1.293,-0.070313,-0.29379,38,2019,7,16,19,43,17.858
3897,31,0,1.3359,-0.0019531,-0.29379,24,2019,7,16,19,43,17.858
3897,31,-0.27734,0.32813,1.0215,0,9,2019,7,16,19,43,17.858
3897,31,0.27734,0.81641,-0.69531,-0.29379,25,2019,7,16,19,43,17.858
3897,31,0.31445,1.2148,0.11133,-0.29379,21,2019,7,16,19,43,17.858
3898,9,0,1.0176,0.16211,0.29379,28,2019,7,16,19,43,17.862
3898,9,0,1.0488,0.20313,0.29379,43,2019,7,16,19,43,17.862
3898,9,0,1.0605,0.31445,0.29379,41,2019,7,16,19,43,17.862
3898,9,-0.14258,1.0879,0.32617,0.29379,36,2019,7,16,19,43,17.862
3898,9,-0.14844,1.1504,0.23633,0.29379,33,2019,7,16,19,43,17.862
3898,9,0.066406,1.0664,-0.035156,-0.29379,38,2019,7,16,19,43,17.862
3898,9,0.068359,1.1055,0.017578,-0.29379,35,2019,7,16,19,43,17.862
3898,9,0.21484,1.1191,0.10547,-0.29379,30,2019,7,16,19,43,17.862
3898,9,0.25977,0.92578,0.69141,0.29379,20,2019,7,16,19,43,17.862
3901,10,0.064453,0.9082,0.48438,0.29379,25,2019,7,16,19,43,17.872
3901,10,0.033203,0.94141,0.50781,0.29379,32,2019,7,16,19,43,17.872
3901,10,-0.035156,0.98828,0.49805,0.29379,30,2019,7,16,19,43,17.872
3901,10,-0.072266,1.084,0.36523,0.29379,35,2019,7,16,19,43,17.872
3901,10,-0.074219,1.1445,0.29102,0.29379,30,2019,7,16,19,43,17.872
3901,10,0.033203,1.0371,0.25586,-0.29379,30,2019,7,16,19,43,17.872
3901,10,-0.035156,1.0684,0.28711,-0.29379,31,2019,7,16,19,43,17.872
3901,10,-0.072266,1.123,0.21484,-0.29379,45,2019,7,16,19,43,17.872
3901,10,-0.11133,1.1719,0.11719,-0.29379,42,2019,7,16,19,43,17.872
3901,10,-0.11523,1.2148,0.035156,-0.29379,24,2019,7,16,19,43,17.872
3902,10,0.095703,1.0039,0.20898,0.29379,26,2019,7,16,19,43,17.876
3902,10,0.099609,1.0508,0.16406,0.29379,40,2019,7,16,19,43,17.876
3902,10,0,1.1035,0.080078,0.29379,33,2019,7,16,19,43,17.876
3902,10,-0.10742,1.0879,0.33789,0.29379,39,2019,7,16,19,43,17.876
3902,10,-0.14844,1.1113,0.38086,0.29379,32,2019,7,16,19,43,17.876
3902,10,0.064453,1.0254,0.076172,-0.29379,26,2019,7,16,19,43,17.876
3902,10,0.066406,1.0664,0.0078125,-0.29379,37,2019,7,16,19,43,17.876
3902,10,0,1.1074,-0.015625,-0.29379,37,2019,7,16,19,43,17.876
3902,10,-0.10742,1.125,0.1875,-0.29379,50,2019,7,16,19,43,17.876
3902,10,-0.11133,1.1484,0.26172,-0.29379,41,2019,7,16,19,43,17.876
3903,8,0.03125,0.97656,0.32617,0.29379,44,2019,7,16,19,43,17.886
3903,8,0.033203,1.0371,0.25977,0.29379,52,2019,7,16,19,43,17.886
3903,8,0.068359,1.1055,-0.011719,0.29379,38,2019,7,16,19,43,17.886
3903,8,0.072266,1.1426,-0.017578,0.29379,21,2019,7,16,19,43,17.886
3903,8,0.03125,1.0117,0.19727,-0.29379,48,2019,7,16,19,43,17.886
3903,8,0.066406,1.0566,0.14063,-0.29379,56,2019,7,16,19,43,17.886
3903,8,0.10352,1.0918,-0.14648,-0.29379,39,2019,7,16,19,43,17.886
3903,8,0.10742,1.1211,-0.20508,-0.29379,22,2019,7,16,19,43,17.886
3904,10,0.03125,0.94727,0.29492,0.29379,30,2019,7,16,19,43,17.89
3904,10,0.03125,0.97852,0.32227,0.29379,54,2019,7,16,19,43,17.89
3904,10,0.033203,1.0137,0.33594,0.29379,35,2019,7,16,19,43,17.89
3904,10,-0.074219,1.1582,0.22656,0.29379,24,2019,7,16,19,43,17.89
