Frame #,# Obj,X,Y,Z,Doppler,,y,m,d,h,m,s
8062,1,0,0,0,0,155,2019,7,13,11,18,12.137
8063,1,0,0,0,0,155,2019,7,13,11,18,12.143
8064,1,0,0,0,0,155,2019,7,13,11,18,12.153
8065,1,0,0,0,0,155,2019,7,13,11,18,12.16
8066,1,0,0,0,0,155,2019,7,13,11,18,12.166
8067,1,0,0,0,0,155,2019,7,13,11,18,12.173
8068,1,0,0,0,0,155,2019,7,13,11,18,12.18
8069,1,0,0,0,0,155,2019,7,13,11,18,12.184
8070,1,0,0,0,0,155,2019,7,13,11,18,12.191
8071,1,0,0,0,0,155,2019,7,13,11,18,12.197
8072,1,0,0,0,0,155,2019,7,13,11,18,12.203
8073,1,0,0,0,0,155,2019,7,13,11,18,12.211
8074,1,0,0,0,0,155,2019,7,13,11,18,12.22
8075,1,0,0,0,0,155,2019,7,13,11,18,12.227
8076,1,0,0,0,0,155,2019,7,13,11,18,12.564
8077,1,0,0,0,0,155,2019,7,13,11,18,12.583
8078,1,0,0,0,0,155,2019,7,13,11,18,12.589
8079,1,0,0,0,0,155,2019,7,13,11,18,12.595
8080,1,0,0,0,0,155,2019,7,13,11,18,12.601
8081,1,0,0,0,0,155,2019,7,13,11,18,12.608
8082,1,-1.8193,6.2022,0.25821,0.44122,156,2019,7,13,11,18,12.614
8083,1,0,0,0,0,156,2019,7,13,11,18,12.621
8084,3,-1.8302,6.1656,0.99093,0.14707,182,2019,7,13,11,18,12.626
8084,3,-1.6365,6.2819,0.84367,0.14707,190,2019,7,13,11,18,12.626
8084,3,-1.6462,6.3257,0.79755,0.14707,168,2019,7,13,11,18,12.626
8085,1,0,0,0,0,182,2019,7,13,11,18,12.633
8086,2,-1.6268,6.2513,0.78817,0.14707,154,2019,7,13,11,18,12.641
8086,2,-1.6365,6.3362,0.15997,0.14707,167,2019,7,13,11,18,12.641
8087,1,-1.6559,6.3383,0.97754,0.14707,165,2019,7,13,11,18,12.648
8088,1,0,0,0,0,165,2019,7,13,11,18,12.656
8089,1,0,0,0,0,165,2019,7,13,11,18,12.665
8090,1,0,0,0,0,165,2019,7,13,11,18,12.673
8091,1,0,0,0,0,165,2019,7,13,11,18,12.68
8092,1,0,0,0,0,165,2019,7,13,11,18,12.7
8093,1,0,0,0,0,165,2019,7,13,11,18,12.707
8094,1,0,0,0,0,165,2019,7,13,11,18,12.714
8095,1,0,0,0,0,165,2019,7,13,11,18,12.72
8096,1,0,0,0,0,165,2019,7,13,11,18,12.725
8097,1,0,0,0,0,165,2019,7,13,11,18,12.73
8098,1,0,0,0,0,165,2019,7,13,11,18,12.736
8099,1,0,0,0,0,165,2019,7,13,11,18,12.741
8100,1,0,0,0,0,165,2019,7,13,11,18,12.748
8101,1,0,0,0,0,165,2019,7,13,11,18,12.756
8102,1,0,0,0,0,165,2019,7,13,11,18,12.762
8103,1,0,0,0,0,165,2019,7,13,11,18,12.78
8104,1,0,0,0,0,165,2019,7,13,11,18,12.786
8105,1,0,0,0,0,165,2019,7,13,11,18,12.794
8106,1,0,0,0,0,165,2019,7,13,11,18,12.801
8107,1,0,0,0,0,165,2019,7,13,11,18,12.808
8108,1,0,0,0,0,165,2019,7,13,11,18,12.815
8109,1,0,0,0,0,165,2019,7,13,11,18,12.82
8110,1,0,0,0,0,165,2019,7,13,11,18,12.828
8111,1,0,0,0,0,165,2019,7,13,11,18,12.835
8112,1,0,0,0,0,165,2019,7,13,11,18,12.844
8113,1,0,0,0,0,165,2019,7,13,11,18,12.853
8114,1,0,0,0,0,165,2019,7,13,11,18,12.859
8115,1,0,0,0,0,165,2019,7,13,11,18,12.873
8116,1,0,0,0,0,165,2019,7,13,11,18,12.88
8117,1,0,0,0,0,165,2019,7,13,11,18,12.885
8118,1,0,0,0,0,165,2019,7,13,11,18,12.892
8119,1,0,0,0,0,165,2019,7,13,11,18,12.899
8120,1,0,0,0,0,165,2019,7,13,11,18,12.905
8121,1,0,0,0,0,165,2019,7,13,11,18,12.91
8122,1,0,0,0,0,165,2019,7,13,11,18,12.916
8123,1,0,0,0,0,165,2019,7,13,11,18,12.922
8124,1,0,0,0,0,165,2019,7,13,11,18,12.93
8125,1,0,0,0,0,165,2019,7,13,11,18,12.936
8126,1,0,0,0,0,165,2019,7,13,11,18,12.954
8127,1,0,0,0,0,165,2019,7,13,11,18,12.962
8128,1,0,0,0,0,165,2019,7,13,11,18,12.969
8129,1,0,0,0,0,165,2019,7,13,11,18,12.976
8130,1,0,0,0,0,165,2019,7,13,11,18,12.982
8131,1,0,0,0,0,165,2019,7,13,11,18,12.988
8132,1,0,0,0,0,165,2019,7,13,11,18,12.995
8133,1,0,0,0,0,165,2019,7,13,11,18,13.001
8134,1,0,0,0,0,165,2019,7,13,11,18,13.008
8135,1,0,0,0,0,165,2019,7,13,11,18,13.018
8136,1,0,0,0,0,165,2019,7,13,11,18,13.025
8137,1,0,0,0,0,165,2019,7,13,11,18,13.032
8138,1,0,0,0,0,165,2019,7,13,11,18,13.037
8139,1,0,0,0,0,165,2019,7,13,11,18,13.051
8140,1,0,0,0,0,165,2019,7,13,11,18,13.057
8141,1,0,0,0,0,165,2019,7,13,11,18,13.064
8142,1,0,0,0,0,165,2019,7,13,11,18,13.069
8143,1,0,0,0,0,165,2019,7,13,11,18,13.075
8144,1,0,0,0,0,165,2019,7,13,11,18,13.081
8145,1,0,0,0,0,165,2019,7,13,11,18,13.088
8146,1,0,0,0,0,165,2019,7,13,11,18,13.095
8147,1,0,0,0,0,165,2019,7,13,11,18,13.102
8148,1,0,0,0,0,165,2019,7,13,11,18,13.112
8149,1,0,0,0,0,165,2019,7,13,11,18,13.117
8150,1,0,0,0,0,165,2019,7,13,11,18,13.123
8151,1,0,0,0,0,165,2019,7,13,11,18,13.14
8152,1,0,0,0,0,165,2019,7,13,11,18,13.149
8153,1,0,0,0,0,165,2019,7,13,11,18,13.156
8154,1,0,0,0,0,165,2019,7,13,11,18,13.163
8155,1,0,0,0,0,165,2019,7,13,11,18,13.17
8156,1,0,0,0,0,165,2019,7,13,11,18,13.176
8157,1,0,0,0,0,165,2019,7,13,11,18,13.183
8158,1,0,0,0,0,165,2019,7,13,11,18,13.19
8159,1,0,0,0,0,165,2019,7,13,11,18,13.197
8160,1,0,0,0,0,165,2019,7,13,11,18,13.205
8161,1,0,0,0,0,165,2019,7,13,11,18,13.213
8162,1,0,0,0,0,165,2019,7,13,11,18,13.219
8163,1,0,0,0,0,165,2019,7,13,11,18,13.234
8164,1,0,0,0,0,165,2019,7,13,11,18,13.239
8165,1,0,0,0,0,165,2019,7,13,11,18,13.247
8166,1,0,0,0,0,165,2019,7,13,11,18,13.253
8167,1,0,0,0,0,165,2019,7,13,11,18,13.258
8168,1,0,0,0,0,165,2019,7,13,11,18,13.264
8169,1,0,0,0,0,165,2019,7,13,11,18,13.27
8170,1,0,0,0,0,165,2019,7,13,11,18,13.275
8171,1,0,0,0,0,165,2019,7,13,11,18,13.281
8172,1,0,0,0,0,165,2019,7,13,11,18,13.289
8173,1,0,0,0,0,165,2019,7,13,11,18,13.296
8174,1,0,0,0,0,165,2019,7,13,11,18,13.301
8175,1,0,0,0,0,165,2019,7,13,11,18,13.309
8176,1,0,0,0,0,165,2019,7,13,11,18,13.324
8177,1,0,0,0,0,165,2019,7,13,11,18,13.331
8178,1,0,0,0,0,165,2019,7,13,11,18,13.336
8179,1,-1.6559,6.3383,0.97754,0.14707,168,2019,7,13,11,18,13.342
8180,6,-1.6559,6.3967,0.46103,0.14707,165,2019,7,13,11,18,13.347
8180,6,-1.4574,6.4411,0.88012,0.14707,155,2019,7,13,11,18,13.347
8180,6,-1.6268,6.2766,0.55151,-0.44122,174,2019,7,13,11,18,13.347
8180,6,-1.6172,6.2429,0.50442,-0.29415,164,2019,7,13,11,18,13.347
8180,6,-1.4235,6.3493,0.082332,-0.29415,199,2019,7,13,11,18,13.347
8180,6,-1.6365,6.3383,9.7387e-14,-0.29415,178,2019,7,13,11,18,13.347
8181,5,-1.6172,6.2633,9.6234e-14,-0.44122,163,2019,7,13,11,18,13.353
8181,5,-1.4235,6.3368,0.40671,-0.44122,174,2019,7,13,11,18,13.353
8181,5,-1.8193,6.167,0.70845,-0.29415,176,2019,7,13,11,18,13.353
8181,5,-1.6268,6.2766,0.55151,-0.29415,189,2019,7,13,11,18,13.353
8181,5,-1.432,6.3866,0.11346,-0.29415,165,2019,7,13,11,18,13.353
8182,1,0,0,0,0,163,2019,7,13,11,18,13.359
8183,1,0,0,0,0,163,2019,7,13,11,18,13.364
8184,1,0,0,0,0,163,2019,7,13,11,18,13.369
8185,1,0,0,0,0,163,2019,7,13,11,18,13.377
8186,1,0,0,0,0,163,2019,7,13,11,18,13.385
8187,1,0,0,0,0,163,2019,7,13,11,18,13.393
8188,1,0,0,0,0,163,2019,7,13,11,18,13.4
8189,1,0,0,0,0,163,2019,7,13,11,18,13.416
8190,1,0,0,0,0,163,2019,7,13,11,18,13.422
8191,1,0,0,0,0,163,2019,7,13,11,18,13.429
8192,1,0,0,0,0,163,2019,7,13,11,18,13.435
8193,1,-2.0457,6.1963,0.5226,-0.29415,161,2019,7,13,11,18,13.44
8194,12,-1.852,6.2606,0.85768,0,151,2019,7,13,11,18,13.447
8194,12,-1.5784,5.9363,1.4603,0.44122,162,2019,7,13,11,18,13.447
8194,12,-1.7866,6.0499,0.74893,0.44122,192,2019,7,13,11,18,13.447
8194,12,-1.5978,6.1752,0.40158,0.44122,172,2019,7,13,11,18,13.447
8194,12,-1.5784,6.0652,0.76471,0.5883,157,2019,7,13,11,18,13.447
8194,12,-1.9851,5.9604,0.94175,0.5883,190,2019,7,13,11,18,13.447
8194,12,-1.7975,6.0723,0.86237,0.5883,176,2019,7,13,11,18,13.447
8194,12,-1.9851,5.9367,1.081,0.73537,160,2019,7,13,11,18,13.447
8194,12,-1.4404,6.4122,0.41155,-0.29415,174,2019,7,13,11,18,13.447
8194,12,-1.6559,6.3773,0.67837,-0.29415,177,2019,7,13,11,18,13.447
8194,12,-1.6462,6.3128,0.89422,-0.14707,168,2019,7,13,11,18,13.447
8194,12,-1.6559,6.3383,0.97754,-0.14707,175,2019,7,13,11,18,13.447
8195,2,-2.0941,6.2398,1.2587,-0.14707,161,2019,7,13,11,18,13.454
8195,2,-2.3168,6.2947,0.65864,-0.14707,177,2019,7,13,11,18,13.454
8196,5,-1.4404,6.3768,0.78853,0,160,2019,7,13,11,18,13.462
8196,5,-1.8411,6.2458,0.67261,0.14707,173,2019,7,13,11,18,13.462
8196,5,-3.6822,2.5727,-4.7618,0.14707,173,2019,7,13,11,18,13.462
8196,5,-1.6462,6.3432,0.64358,0.14707,180,2019,7,13,11,18,13.462
8196,5,-1.6462,6.2555,1.2325,0.29415,154,2019,7,13,11,18,13.462
8197,1,0,0,0,0,160,2019,7,13,11,18,13.471
8198,1,0,0,0,0,160,2019,7,13,11,18,13.479
8199,1,0,0,0,0,160,2019,7,13,11,18,13.485
8200,1,0,0,0,0,160,2019,7,13,11,18,13.502
8201,2,-1.852,6.2942,0.56026,0.14707,160,2019,7,13,11,18,13.51
8201,2,-1.8629,6.3561,0.047057,0.14707,151,2019,7,13,11,18,13.51
8202,2,-1.852,6.2942,0.56026,0.14707,151,2019,7,13,11,18,13.517
8202,2,-1.4489,6.3702,1.0923,0.14707,156,2019,7,13,11,18,13.517
8203,1,0,0,0,0,151,2019,7,13,11,18,13.525
1,1,0,0,0,0,151,2019,7,13,11,18,13.532
2,1,0,0,0,0,151,2019,7,13,11,18,13.539
3,1,0,0,0,0,151,2019,7,13,11,18,13.545
4,1,-2.0094,6.0806,0.57726,0.14707,153,2019,7,13,11,18,13.552
5,1,0,0,0,0,153,2019,7,13,11,18,13.56
6,1,0,0,0,0,153,2019,7,13,11,18,13.569
7,1,0,0,0,0,153,2019,7,13,11,18,13.575
8,1,0,0,0,0,153,2019,7,13,11,18,13.593
9,1,0,0,0,0,153,2019,7,13,11,18,13.599
10,1,0,0,0,0,153,2019,7,13,11,18,13.604
11,1,0,0,0,0,153,2019,7,13,11,18,13.61
12,1,0,0,0,0,153,2019,7,13,11,18,13.616
13,1,0,0,0,0,153,2019,7,13,11,18,13.622
14,1,-1.6172,6.1901,0.95467,0.14707,153,2019,7,13,11,18,13.627
15,2,-1.4489,6.4363,0.58927,0.14707,168,2019,7,13,11,18,13.632
15,2,-1.8738,6.3392,0.83057,0.14707,154,2019,7,13,11,18,13.632
16,1,0,0,0,0,168,2019,7,13,11,18,13.638
17,1,-1.8738,6.3682,0.56686,-0.14707,154,2019,7,13,11,18,13.646
18,1,0,0,0,0,154,2019,7,13,11,18,13.672
19,1,0,0,0,0,154,2019,7,13,11,18,13.755
20,1,0,0,0,0,154,2019,7,13,11,18,13.849
21,1,0,0,0,0,154,2019,7,13,11,18,13.919
22,2,-1.4489,6.4237,0.71315,-0.14707,172,2019,7,13,11,18,13.993
22,2,-1.6656,6.4146,0.68233,-0.14707,155,2019,7,13,11,18,13.993
23,1,0,0,0,0,172,2019,7,13,11,18,14.093
24,1,0,0,0,0,172,2019,7,13,11,18,14.259
25,1,0,0,0,0,172,2019,7,13,11,18,14.347
26,3,-2.0336,6.1419,0.69847,-0.14707,170,2019,7,13,11,18,14.44
26,3,-2.0457,6.1642,0.81827,-0.14707,158,2019,7,13,11,18,14.44
26,3,-4.0913,1.4173,-4.9096,-0.14707,158,2019,7,13,11,18,14.44
27,10,-1.6268,6.2939,0.29392,0,168,2019,7,13,11,18,14.543
27,10,-1.432,6.3821,0.26566,0,178,2019,7,13,11,18,14.543
27,10,-1.6462,6.3673,0.32824,0,165,2019,7,13,11,18,14.543
27,10,-1.8302,6.2081,0.67538,0.14707,189,2019,7,13,11,18,14.543
27,10,-1.432,6.3525,0.66825,0.14707,203,2019,7,13,11,18,14.543
27,10,-1.6462,6.3308,0.75576,0.14707,192,2019,7,13,11,18,14.543
27,10,-1.4489,6.3959,0.93048,0.14707,158,2019,7,13,11,18,14.543
27,10,-1.8302,6.1462,1.1052,0.29415,183,2019,7,13,11,18,14.543
27,10,-1.6365,6.2775,0.87556,0.29415,196,2019,7,13,11,18,14.543
27,10,-1.6462,6.2555,1.2325,0.29415,180,2019,7,13,11,18,14.543
28,1,0,0,0,0,168,2019,7,13,11,18,14.691
29,1,0,0,0,0,168,2019,7,13,11,18,14.703
30,7,-2.0336,6.0653,1.1927,0,166,2019,7,13,11,18,14.786
30,7,-2.0457,6.1242,1.0774,0,151,2019,7,13,11,18,14.786
30,7,-2.2236,6.069,-0.25821,-0.29415,152,2019,7,13,11,18,14.786
30,7,-2.0336,6.1759,0.26192,-0.29415,167,2019,7,13,11,18,14.786
30,7,-1.8193,6.1831,0.55038,-0.14707,176,2019,7,13,11,18,14.786
30,7,-1.8302,6.2201,0.55367,-0.14707,194,2019,7,13,11,18,14.786
30,7,-1.8411,6.2179,0.89419,-0.14707,180,2019,7,13,11,18,14.786
31,1,0,0,0,0,166,2019,7,13,11,18,14.978
32,2,-1.8302,6.2233,0.51734,-0.14707,162,2019,7,13,11,18,14.993
32,2,-1.6365,6.2642,0.9661,-0.14707,163,2019,7,13,11,18,14.993
33,1,0,0,0,0,162,2019,7,13,11,18,15.156
253,3,-1.8193,6.2072,-0.064244,0,153,2019,7,13,11,18,37.146
253,3,-2.0215,6.1198,0.55253,-0.29415,150,2019,7,13,11,18,37.146
253,3,-1.8193,6.2076,0.0021538,-0.14707,166,2019,7,13,11,18,37.146
254,11,-1.5978,6.0975,1.0561,0,158,2019,7,13,11,18,37.196
254,11,-1.6075,6.153,0.94895,0,189,2019,7,13,11,18,37.196
254,11,-1.415,6.2597,0.81074,0,187,2019,7,13,11,18,37.196
254,11,-1.8084,6.1091,0.8676,0.14707,161,2019,7,13,11,18,37.196
254,11,-1.8193,6.1334,0.95682,0.14707,153,2019,7,13,11,18,37.196
254,11,-1.7975,6.1091,0.54379,-0.29415,151,2019,7,13,11,18,37.196
254,11,-1.8084,6.1645,0.2697,-0.29415,181,2019,7,13,11,18,37.196
254,11,-1.6172,6.2629,0.068609,-0.29415,174,2019,7,13,11,18,37.196
254,11,-1.5978,6.1464,0.71812,-0.14707,191,2019,7,13,11,18,37.196
254,11,-1.6075,6.2007,0.55783,-0.14707,223,2019,7,13,11,18,37.196
254,11,-1.6172,6.2594,0.21907,-0.14707,214,2019,7,13,11,18,37.196
255,4,-1.6268,6.2955,0.25759,0.14707,152,2019,7,13,11,18,37.319
255,4,-1.7975,6.1091,0.54379,-0.14707,153,2019,7,13,11,18,37.319
255,4,-1.8084,6.1349,0.66067,-0.14707,176,2019,7,13,11,18,37.319
255,4,-1.8411,6.2238,0.85264,-0.14707,153,2019,7,13,11,18,37.319
256,2,-1.8084,6.1492,0.51118,-0.14707,166,2019,7,13,11,18,37.575
256,2,-1.8193,6.1549,0.80643,-0.14707,156,2019,7,13,11,18,37.575
257,1,0,0,0,0,166,2019,7,13,11,18,37.596
258,1,0,0,0,0,166,2019,7,13,11,18,37.68
259,1,0,0,0,0,166,2019,7,13,11,18,37.762
260,1,-1.5978,6.0755,1.1757,0.14707,150,2019,7,13,11,18,37.84
262,1,0,0,0,0,150,2019,7,13,11,18,37.995
263,2,-1.8084,6.1349,0.66067,0.14707,166,2019,7,13,11,18,38.093
263,2,-1.4065,6.2359,0.69229,0.14707,166,2019,7,13,11,18,38.093
264,10,-1.432,6.3745,0.40913,0,155,2019,7,13,11,18,38.204
264,10,-1.7975,6.0654,0.90968,0.14707,161,2019,7,13,11,18,38.204
264,10,-1.8084,6.07,1.1082,0.14707,183,2019,7,13,11,18,38.204
264,10,-1.8193,6.1096,1.0986,0.14707,180,2019,7,13,11,18,38.204
264,10,-1.6268,5.9476,2.0798,0.14707,161,2019,7,13,11,18,38.204
264,10,-1.8084,6.1181,0.8016,-0.14707,151,2019,7,13,11,18,38.204
264,10,-1.415,6.2397,0.95252,-0.14707,181,2019,7,13,11,18,38.204
264,10,-1.6268,6.2592,0.72243,-0.14707,194,2019,7,13,11,18,38.204
264,10,-1.432,6.3393,0.78389,-0.14707,187,2019,7,13,11,18,38.204
264,10,-1.4404,6.3819,0.74674,-0.14707,151,2019,7,13,11,18,38.204
265,11,-1.8084,6.1461,0.54708,0,171,2019,7,13,11,18,38.31
265,11,-1.8193,6.1907,0.45685,0,176,2019,7,13,11,18,38.31
265,11,-1.6075,6.2251,0.092968,-0.29415,159,2019,7,13,11,18,38.31
265,11,-1.6172,6.2605,0.18667,-0.29415,176,2019,7,13,11,18,38.31
265,11,-1.4235,6.3498,-0.0021667,-0.29415,151,2019,7,13,11,18,38.31
265,11,-1.6365,6.3376,-0.090539,-0.29415,151,2019,7,13,11,18,38.31
265,11,-1.4404,6.4198,0.26723,-0.29415,157,2019,7,13,11,18,38.31
265,11,-1.8084,6.1377,0.6338,-0.14707,184,2019,7,13,11,18,38.31
265,11,-1.6172,6.2489,0.42336,-0.14707,190,2019,7,13,11,18,38.31
265,11,-1.6268,6.2924,0.32438,-0.14707,156,2019,7,13,11,18,38.31
265,11,-1.6365,6.3377,-0.085583,-0.14707,152,2019,7,13,11,18,38.31
266,22,-1.5881,6.0691,0.99877,0,180,2019,7,13,11,18,38.414
266,22,-1.5978,6.115,0.94957,0,231,2019,7,13,11,18,38.414
266,22,-1.6075,6.1506,0.96434,0,237,2019,7,13,11,18,38.414
266,22,-1.8193,6.0818,1.2432,0,209,2019,7,13,11,18,38.414
266,22,-1.4235,6.0779,1.8382,0,179,2019,7,13,11,18,38.414
266,22,-1.6365,6.0255,1.9664,0,152,2019,7,13,11,18,38.414
266,22,-1.3981,6.2354,0.11078,-0.73537,163,2019,7,13,11,18,38.414
266,22,-1.6075,6.2247,-0.11359,-0.73537,203,2019,7,13,11,18,38.414
266,22,-1.415,6.3117,0.064244,-0.73537,196,2019,7,13,11,18,38.414
266,22,-2.0094,6.0975,-0.35619,-0.5883,164,2019,7,13,11,18,38.414
266,22,-1.5881,6.1122,0.68736,-0.29415,184,2019,7,13,11,18,38.414
266,22,-1.3981,6.2073,0.60157,-0.29415,232,2019,7,13,11,18,38.414
266,22,-1.6075,6.1984,0.58276,-0.29415,240,2019,7,13,11,18,38.414
266,22,-1.6172,6.2147,0.77805,-0.29415,213,2019,7,13,11,18,38.414
266,22,-1.6268,6.1329,1.4446,-0.29415,182,2019,7,13,11,18,38.414
266,22,-1.6365,6.1233,1.6365,-0.29415,154,2019,7,13,11,18,38.414
266,22,-1.5881,6.1009,0.78113,-0.14707,195,2019,7,13,11,18,38.414
266,22,-1.3981,6.1911,0.75056,-0.14707,245,2019,7,13,11,18,38.414
266,22,-1.6075,6.1856,0.70584,-0.14707,254,2019,7,13,11,18,38.414
266,22,-1.6172,6.1778,1.0309,-0.14707,226,2019,7,13,11,18,38.414
266,22,-1.6268,6.0327,1.8182,-0.14707,193,2019,7,13,11,18,38.414
266,22,-1.6365,6.0624,1.8495,-0.14707,163,2019,7,13,11,18,38.414
267,5,-1.5881,6.0789,0.93752,-0.44122,171,2019,7,13,11,18,38.518
267,5,-1.1983,6.1904,1.0443,-0.44122,162,2019,7,13,11,18,38.518
267,5,-1.5881,6.0543,1.0852,-0.29415,178,2019,7,13,11,18,38.518
267,5,-1.5978,6.1008,1.0367,-0.29415,180,2019,7,13,11,18,38.518
267,5,-1.4065,6.2222,0.80588,-0.29415,150,2019,7,13,11,18,38.518
268,20,-1.973,5.9652,0.62213,-0.88245,186,2019,7,13,11,18,38.629
268,20,-1.5881,6.1507,9.4505e-14,-0.88245,195,2019,7,13,11,18,38.629
268,20,-1.9609,5.9272,0.63103,-0.73537,152,2019,7,13,11,18,38.629
268,20,-1.7757,6.0363,0.52304,-0.73537,210,2019,7,13,11,18,38.629
268,20,-1.5881,6.1271,0.53838,-0.73537,219,2019,7,13,11,18,38.629
268,20,-1.7975,6.1322,-0.11078,-0.73537,176,2019,7,13,11,18,38.629
268,20,-1.5687,5.9382,1.2853,-0.5883,170,2019,7,13,11,18,38.629
268,20,-1.5784,6.0696,0.72898,-0.5883,225,2019,7,13,11,18,38.629
268,20,-1.5881,6.1188,0.62624,-0.5883,237,2019,7,13,11,18,38.629
268,20,-1.5978,6.1691,0.48669,-0.5883,213,2019,7,13,11,18,38.629
268,20,-1.0047,6.3225,0.60093,-0.5883,167,2019,7,13,11,18,38.629
268,20,-1.7648,5.9375,1.0033,-0.44122,166,2019,7,13,11,18,38.629
268,20,-1.5784,6.0557,0.83646,-0.44122,228,2019,7,13,11,18,38.629
268,20,-1.5881,6.1088,0.71687,-0.44122,243,2019,7,13,11,18,38.629
268,20,-1.5978,6.1433,0.74426,-0.44122,225,2019,7,13,11,18,38.629
268,20,-1.6075,6.1731,0.80802,-0.44122,187,2019,7,13,11,18,38.629
268,20,-1.7757,5.9919,0.89865,-0.29415,182,2019,7,13,11,18,38.629
268,20,-1.5881,6.084,0.90382,-0.29415,203,2019,7,13,11,18,38.629
268,20,-1.7975,6.0555,0.97323,-0.29415,187,2019,7,13,11,18,38.629
268,20,-1.6075,6.1199,1.1433,-0.29415,155,2019,7,13,11,18,38.629
269,10,-1.5591,6.0255,-0.39184,-1.0295,160,2019,7,13,11,18,38.733
269,10,-1.5591,6.0317,-0.28167,-0.88245,182,2019,7,13,11,18,38.733
269,10,-1.3727,6.1213,0.1438,-0.88245,188,2019,7,13,11,18,38.733
269,10,-1.3811,6.1373,-0.53719,-0.88245,162,2019,7,13,11,18,38.733
269,10,-1.9488,5.8724,0.77953,-0.73537,151,2019,7,13,11,18,38.733
269,10,-1.7648,6.0081,0.40382,-0.73537,189,2019,7,13,11,18,38.733
269,10,-1.5784,6.0751,0.68188,-0.73537,189,2019,7,13,11,18,38.733
269,10,-1.5687,6.0203,0.81919,-0.5883,178,2019,7,13,11,18,38.733
269,10,-1.3811,6.0678,1.0663,-0.5883,186,2019,7,13,11,18,38.733
269,10,-1.5881,5.9422,1.5881,-0.5883,154,2019,7,13,11,18,38.733
270,12,-1.9004,5.7751,0.13734,-1.3237,164,2019,7,13,11,18,38.834
270,12,-1.7322,5.9061,0.21898,-1.0295,171,2019,7,13,11,18,38.834
270,12,-1.5494,5.9671,0.63473,-1.0295,187,2019,7,13,11,18,38.834
270,12,-1.5591,6.0151,0.52853,-1.0295,168,2019,7,13,11,18,38.834
270,12,-1.3472,5.9893,0.49372,-0.88245,198,2019,7,13,11,18,38.834
270,12,-1.5494,5.9769,0.53402,-0.88245,224,2019,7,13,11,18,38.834
270,12,-1.5591,5.9936,0.73315,-0.88245,220,2019,7,13,11,18,38.834
270,12,-1.5687,5.9724,1.1157,-0.88245,190,2019,7,13,11,18,38.834
270,12,-1.3472,5.9787,0.60891,-0.73537,158,2019,7,13,11,18,38.834
270,12,-1.5494,5.9358,0.88005,-0.73537,186,2019,7,13,11,18,38.834
270,12,-1.5591,5.9677,0.92037,-0.73537,193,2019,7,13,11,18,38.834
270,12,-1.5687,5.9151,1.3877,-0.73537,176,2019,7,13,11,18,38.834
271,17,-1.5203,5.8552,0.62283,-1.1766,161,2019,7,13,11,18,38.939
271,17,-1.53,5.9013,0.53729,-1.1766,225,2019,7,13,11,18,38.939
271,17,-1.3472,5.9962,0.40133,-1.1766,234,2019,7,13,11,18,38.939
271,17,-1.162,6.086,0.13996,-1.1766,190,2019,7,13,11,18,38.939
271,17,-1.3388,5.9169,0.80849,-1.0295,211,2019,7,13,11,18,38.939
271,17,-1.3472,5.9774,0.6214,-1.0295,215,2019,7,13,11,18,38.939
