Frame #,# Obj,X,Y,Z,Doppler,,y,m,d,h,m,s
50,8,-1.3303,5.9093,0.54102,-0.14707,205,2019,7,14,22,33,13.73
50,8,-1.3388,5.9249,0.74705,-0.14707,178,2019,7,14,22,33,13.73
50,8,-1.1548,5.9304,1.195,-0.14707,152,2019,7,14,22,33,13.73
51,12,-1.5106,5.7688,0.97536,0,161,2019,7,14,22,33,13.828
51,12,-1.3303,5.8849,0.76219,0,168,2019,7,14,22,33,13.828
51,12,-1.3303,5.8879,0.73887,-0.44122,180,2019,7,14,22,33,13.828
51,12,-1.53,5.9053,0.49199,-0.44122,181,2019,7,14,22,33,13.828
51,12,-1.6995,5.7423,0.80643,-0.29415,155,2019,7,14,22,33,13.828
51,12,-1.3303,5.8963,0.6683,-0.29415,204,2019,7,14,22,33,13.828
51,12,-1.3388,5.9529,0.47569,-0.29415,201,2019,7,14,22,33,13.828
51,12,-1.5397,5.963,-0.045583,-0.29415,155,2019,7,14,22,33,13.828
51,12,-1.3218,5.8287,0.88977,-0.14707,158,2019,7,14,22,33,13.828
51,12,-1.5203,5.842,0.73656,-0.14707,191,2019,7,14,22,33,13.828
51,12,-1.3388,5.896,0.94844,-0.14707,187,2019,7,14,22,33,13.828
51,12,-1.5397,5.9177,0.73568,-0.14707,164,2019,7,14,22,33,13.828
52,14,-1.4816,5.6377,1.0691,-0.73537,161,2019,7,14,22,33,13.924
52,14,-1.1185,5.7329,1.2108,-0.73537,187,2019,7,14,22,33,13.924
52,14,-1.3133,5.7914,0.88407,-0.73537,172,2019,7,14,22,33,13.924
52,14,-1.2964,5.5824,1.5093,-0.5883,163,2019,7,14,22,33,13.924
52,14,-1.3049,5.7498,0.90549,-0.5883,202,2019,7,14,22,33,13.924
52,14,-1.1257,5.8664,0.60376,-0.5883,208,2019,7,14,22,33,13.924
52,14,-1.3218,5.8962,-0.0020119,-0.5883,167,2019,7,14,22,33,13.924
52,14,-1.1185,5.7955,0.8627,-0.44122,204,2019,7,14,22,33,13.924
52,14,-1.3133,5.8154,0.70851,-0.44122,243,2019,7,14,22,33,13.924
52,14,-1.3218,5.8762,0.48561,-0.44122,235,2019,7,14,22,33,13.924
52,14,-1.5203,5.8642,-0.53072,-0.44122,166,2019,7,14,22,33,13.924
52,14,-1.501,5.7373,0.93635,-0.29415,201,2019,7,14,22,33,13.924
52,14,-1.3218,5.8551,0.69531,-0.29415,212,2019,7,14,22,33,13.924
52,14,-1.5203,5.8861,0.15661,-0.29415,167,2019,7,14,22,33,13.924
53,5,-1.3049,5.7846,0.64653,-0.44122,156,2019,7,14,22,33,14.021
53,5,-1.3133,5.8378,0.49124,-0.44122,194,2019,7,14,22,33,14.021
53,5,-1.3218,5.8955,0.093617,-0.44122,180,2019,7,14,22,33,14.021
53,5,-1.501,5.7453,0.88607,-0.29415,169,2019,7,14,22,33,14.021
53,5,-1.3218,5.842,0.79825,-0.29415,161,2019,7,14,22,33,14.021
54,12,-1.0894,5.584,1.1793,-0.73537,156,2019,7,14,22,33,14.191
54,12,-1.0967,5.5992,1.2868,-0.73537,160,2019,7,14,22,33,14.191
54,12,-1.1185,5.7963,0.8572,-0.73537,166,2019,7,14,22,33,14.191
54,12,-1.1257,5.8584,0.67661,-0.73537,186,2019,7,14,22,33,14.191
54,12,-1.133,5.8862,0.76287,-0.73537,185,2019,7,14,22,33,14.191
54,12,-1.2964,5.7507,0.60921,-0.5883,162,2019,7,14,22,33,14.191
54,12,-1.3049,5.7907,0.58976,-0.5883,182,2019,7,14,22,33,14.191
54,12,-1.3133,5.8105,0.74833,-0.5883,187,2019,7,14,22,33,14.191
54,12,-1.3218,5.8166,0.96599,-0.5883,177,2019,7,14,22,33,14.191
54,12,-1.6668,5.639,0.73882,-0.44122,150,2019,7,14,22,33,14.191
54,12,-1.4913,5.7598,0.42775,-0.44122,173,2019,7,14,22,33,14.191
54,12,-1.6886,5.7603,-0.11854,-0.44122,169,2019,7,14,22,33,14.191
55,18,-1.2964,5.7826,0.058858,-1.4707,210,2019,7,14,22,33,14.294
55,18,-1.1185,5.8593,-0.023151,-1.4707,214,2019,7,14,22,33,14.294
55,18,-1.1039,5.7817,-0.13296,-1.3237,174,2019,7,14,22,33,14.294
55,18,-1.2964,5.7825,0.065105,-1.3237,233,2019,7,14,22,33,14.294
55,18,-1.1185,5.8576,0.14078,-1.3237,245,2019,7,14,22,33,14.294
55,18,-1.1257,5.8923,0.24439,-1.3237,212,2019,7,14,22,33,14.294
55,18,-1.4719,5.6687,0.60299,-1.1766,175,2019,7,14,22,33,14.294
55,18,-1.2964,5.7809,0.15065,-1.1766,218,2019,7,14,22,33,14.294
55,18,-1.3049,5.819,0.1367,-1.1766,225,2019,7,14,22,33,14.294
55,18,-1.1257,5.8906,0.28231,-1.1766,179,2019,7,14,22,33,14.294
55,18,-1.0894,5.6505,0.80223,-1.0295,176,2019,7,14,22,33,14.294
55,18,-1.2794,5.6724,0.62974,-1.0295,190,2019,7,14,22,33,14.294
55,18,-1.2879,5.7215,0.5196,-1.0295,159,2019,7,14,22,33,14.294
55,18,-1.271,5.5841,0.98008,-0.88245,174,2019,7,14,22,33,14.294
55,18,-1.2794,5.6683,0.666,-0.88245,180,2019,7,14,22,33,14.294
55,18,-1.0967,5.7211,0.5251,-0.5883,181,2019,7,14,22,33,14.294
55,18,-1.2879,5.7001,0.71698,-0.5883,201,2019,7,14,22,33,14.294
55,18,-1.2964,5.7384,0.71582,-0.5883,195,2019,7,14,22,33,14.294
56,14,-1.2456,5.4761,0.93903,-1.7649,174,2019,7,14,22,33,14.41
56,14,-1.254,5.5214,0.89741,-1.7649,201,2019,7,14,22,33,14.41
56,14,-1.2456,5.4875,0.87024,-1.6178,178,2019,7,14,22,33,14.41
56,14,-1.254,5.5548,0.65965,-1.6178,204,2019,7,14,22,33,14.41
56,14,-1.4429,5.5062,0.95373,-1.6178,182,2019,7,14,22,33,14.41
56,14,-1.4235,5.414,1.0409,-1.4707,169,2019,7,14,22,33,14.41
56,14,-1.254,5.498,1.0311,-1.4707,196,2019,7,14,22,33,14.41
56,14,-1.4235,5.3884,1.1663,-1.3237,152,2019,7,14,22,33,14.41
56,14,-1.254,5.5548,0.65965,-1.3237,188,2019,7,14,22,33,14.41
56,14,-1.2625,5.5884,0.69711,-1.3237,186,2019,7,14,22,33,14.41
56,14,-1.2456,5.5068,0.73847,-1.0295,184,2019,7,14,22,33,14.41
56,14,-1.254,5.5501,0.69811,-1.0295,186,2019,7,14,22,33,14.41
56,14,-1.2456,5.4722,0.96159,-0.88245,169,2019,7,14,22,33,14.41
56,14,-1.254,5.5356,0.80533,-0.88245,174,2019,7,14,22,33,14.41
57,22,-3.8129,2.7549,-4.8807,0,156,2019,7,14,22,33,14.517
57,22,-3.3699,4.7658,-3.3699,0.14707,164,2019,7,14,22,33,14.517
57,22,-3.1774,5.157,-3.0426,0.14707,177,2019,7,14,22,33,14.517
57,22,-2.6763,7.295,0.4866,1.1766,151,2019,7,14,22,33,14.517
57,22,-1.254,5.5824,0.35829,-1.4707,172,2019,7,14,22,33,14.517
57,22,-1.0676,5.5801,0.37987,-1.3237,169,2019,7,14,22,33,14.517
57,22,-1.254,5.5915,0.16353,-1.3237,178,2019,7,14,22,33,14.517
57,22,-1.2286,5.3921,0.98041,-1.1766,176,2019,7,14,22,33,14.517
57,22,-1.2371,5.4816,0.63535,-1.1766,151,2019,7,14,22,33,14.517
57,22,-1.0386,5.3452,1.0152,-1.0295,201,2019,7,14,22,33,14.517
57,22,-0.87153,5.4233,0.9692,-1.0295,232,2019,7,14,22,33,14.517
57,22,-0.87758,5.4896,0.79941,-1.0295,237,2019,7,14,22,33,14.517
57,22,-0.88363,5.5535,0.59925,-1.0295,212,2019,7,14,22,33,14.517
57,22,-1.0676,5.5745,0.45457,-1.0295,170,2019,7,14,22,33,14.517
57,22,-1.0313,5.3079,1.0081,-0.88245,157,2019,7,14,22,33,14.517
57,22,-1.0386,5.3306,1.0896,-0.88245,208,2019,7,14,22,33,14.517
57,22,-0.87153,5.4091,1.0458,-0.88245,222,2019,7,14,22,33,14.517
57,22,-0.87758,5.4547,1.0105,-0.88245,204,2019,7,14,22,33,14.517
57,22,-0.88363,5.5411,0.70502,-0.88245,158,2019,7,14,22,33,14.517
57,22,-3.1811,1.6653,-4.3691,-0.88245,158,2019,7,14,22,33,14.517
57,22,-0.88968,5.489,1.2248,-0.88245,153,2019,7,14,22,33,14.517
57,22,-3.2029,1.6767,-4.3991,-0.88245,153,2019,7,14,22,33,14.517
58,26,-3.4086,2.6425,-5.2796,0.14707,150,2019,7,14,22,33,14.53
58,26,-1.0531,5.5132,0.20052,-1.6178,182,2019,7,14,22,33,14.53
58,26,-1.2286,5.4692,0.35103,-1.4707,221,2019,7,14,22,33,14.53
58,26,-1.0604,5.5486,0.26591,-1.4707,224,2019,7,14,22,33,14.53
58,26,-0.88968,5.6221,0.14853,-1.4707,219,2019,7,14,22,33,14.53
58,26,-0.89574,5.6609,0.12756,-1.4707,193,2019,7,14,22,33,14.53
58,26,-0.86547,5.4541,0.43029,-1.3237,192,2019,7,14,22,33,14.53
58,26,-1.0458,5.4607,0.44529,-1.3237,206,2019,7,14,22,33,14.53
58,26,-1.0531,5.4839,0.60284,-1.3237,199,2019,7,14,22,33,14.53
58,26,-1.1947,5.2851,0.68451,-1.1766,166,2019,7,14,22,33,14.53
58,26,-1.0313,5.3413,0.81238,-1.1766,241,2019,7,14,22,33,14.53
58,26,-0.86547,5.4345,0.63113,-1.1766,263,2019,7,14,22,33,14.53
58,26,-1.0458,5.4415,0.63877,-1.1766,243,2019,7,14,22,33,14.53
58,26,-0.87758,5.5079,0.66216,-1.1766,196,2019,7,14,22,33,14.53
58,26,-1.0313,5.2942,1.0776,-1.0295,213,2019,7,14,22,33,14.53
58,26,-1.0386,5.3775,0.82774,-1.0295,232,2019,7,14,22,33,14.53
58,26,-1.0458,5.4232,0.77911,-1.0295,193,2019,7,14,22,33,14.53
58,26,-1.2117,5.3906,0.39258,-0.88245,166,2019,7,14,22,33,14.53
58,26,-1.1947,5.2738,0.76724,-0.73537,158,2019,7,14,22,33,14.53
58,26,-1.0313,5.3222,0.92952,-0.73537,236,2019,7,14,22,33,14.53
58,26,-1.0386,5.3789,0.81838,-0.73537,259,2019,7,14,22,33,14.53
58,26,-1.0458,5.4525,0.53626,-0.73537,228,2019,7,14,22,33,14.53
58,26,-1.1947,5.2526,0.9007,-0.5883,153,2019,7,14,22,33,14.53
58,26,-1.0313,5.276,1.1634,-0.5883,232,2019,7,14,22,33,14.53
58,26,-1.2117,5.3242,0.93049,-0.5883,256,2019,7,14,22,33,14.53
58,26,-1.2201,5.3951,0.71783,-0.5883,225,2019,7,14,22,33,14.53
59,24,-0.83521,5.1981,0.92497,-1.3237,185,2019,7,14,22,33,14.709
59,24,-0.85337,5.3909,0.19619,-1.3237,222,2019,7,14,22,33,14.709
59,24,-0.83521,5.146,1.1807,-1.1766,160,2019,7,14,22,33,14.709
59,24,-1.0168,5.2909,0.61623,-1.1766,218,2019,7,14,22,33,14.709
59,24,-0.85337,5.346,0.7213,-1.1766,222,2019,7,14,22,33,14.709
59,24,-1.0313,5.4019,0.093504,-1.1766,190,2019,7,14,22,33,14.709
59,24,-1.2117,5.3901,-0.39936,-1.1766,160,2019,7,14,22,33,14.709
59,24,-1.0168,5.2757,0.73537,-1.0295,173,2019,7,14,22,33,14.709
59,24,-0.85337,5.348,0.70667,-1.0295,183,2019,7,14,22,33,14.709
59,24,-1.0313,5.4016,0.11307,-1.0295,167,2019,7,14,22,33,14.709
59,24,-1.0386,5.4408,0.021497,-1.0295,195,2019,7,14,22,33,14.709
59,24,-0.87153,5.508,0.11748,-1.0295,200,2019,7,14,22,33,14.709
59,24,-0.87758,5.5475,-0.023668,-1.0295,158,2019,7,14,22,33,14.709
59,24,-1.0313,5.3919,0.34194,-0.88245,187,2019,7,14,22,33,14.709
59,24,-0.86547,5.4638,0.28084,-0.88245,251,2019,7,14,22,33,14.709
59,24,-0.87153,5.5045,0.22843,-0.88245,267,2019,7,14,22,33,14.709
59,24,-0.87758,5.5433,0.2158,-0.88245,232,2019,7,14,22,33,14.709
59,24,-1.0386,5.3966,0.69238,-0.73537,197,2019,7,14,22,33,14.709
59,24,-1.0458,5.446,0.59869,-0.73537,213,2019,7,14,22,33,14.709
59,24,-0.86547,5.4709,-0.029085,-0.5883,186,2019,7,14,22,33,14.709
59,24,-0.87153,5.5092,0.026177,-0.5883,205,2019,7,14,22,33,14.709
59,24,-0.87758,5.5461,0.12497,-0.5883,180,2019,7,14,22,33,14.709
59,24,-0.2433,4.8304,-6.1012,-0.5883,208,2019,7,14,22,33,14.709
59,24,-1.0458,5.4787,-0.045319,-0.44122,196,2019,7,14,22,33,14.709
60,13,-0.6488,5.1091,0.64535,-1.4707,152,2019,7,14,22,33,14.82
60,13,-0.81706,5.0787,0.93988,-1.4707,194,2019,7,14,22,33,14.82
60,13,-0.65849,5.136,0.96904,-1.4707,202,2019,7,14,22,33,14.82
60,13,-0.82916,5.1564,0.94052,-1.4707,202,2019,7,14,22,33,14.82
60,13,-0.83521,5.2282,0.7358,-1.4707,210,2019,7,14,22,33,14.82
60,13,-0.84127,5.2885,0.5588,-1.4707,195,2019,7,14,22,33,14.82
60,13,-0.81706,5.0474,1.0956,-1.3237,181,2019,7,14,22,33,14.82
60,13,-0.82311,5.1031,1.0157,-1.3237,188,2019,7,14,22,33,14.82
60,13,-0.82916,5.1461,0.99499,-1.3237,189,2019,7,14,22,33,14.82
60,13,-0.66817,5.2395,0.82099,-1.3237,186,2019,7,14,22,33,14.82
60,13,-0.84127,5.2685,0.72389,-1.3237,163,2019,7,14,22,33,14.82
60,13,-0.82916,5.1634,0.90125,-1.1766,153,2019,7,14,22,33,14.82
60,13,-0.83521,5.1837,1.0023,-1.1766,152,2019,7,14,22,33,14.82
61,16,-0.98047,5.1194,0.41746,-1.912,177,2019,7,14,22,33,14.831
61,16,-0.96594,5.0561,0.20735,-1.7649,153,2019,7,14,22,33,14.831
61,16,-0.9732,5.0856,0.36022,-1.7649,195,2019,7,14,22,33,14.831
61,16,-0.81706,5.1363,0.54271,-1.7649,196,2019,7,14,22,33,14.831
61,16,-0.80495,5.044,0.67101,-1.6178,182,2019,7,14,22,33,14.831
61,16,-0.9732,5.0569,0.6488,-1.6178,192,2019,7,14,22,33,14.831
61,16,-0.98047,5.0895,0.69235,-1.6178,164,2019,7,14,22,33,14.831
61,16,-0.64396,4.9218,1.3789,-1.4707,153,2019,7,14,22,33,14.831
61,16,-0.811,4.9751,1.2374,-1.4707,172,2019,7,14,22,33,14.831
61,16,-0.79285,4.952,0.77269,-1.3237,156,2019,7,14,22,33,14.831
61,16,-0.63912,5.0489,0.49195,-1.3237,198,2019,7,14,22,33,14.831
61,16,-0.48297,5.0902,0.62933,-1.3237,187,2019,7,14,22,33,14.831
61,16,-0.79285,5.0106,0.1129,-1.1766,156,2019,7,14,22,33,14.831
61,16,-0.47934,5.0855,0.22393,-1.1766,188,2019,7,14,22,33,14.831
61,16,-0.64396,5.105,0.25306,-1.1766,170,2019,7,14,22,33,14.831
61,16,0,5.4408,-5.2949,-1.1766,152,2019,7,14,22,33,14.831
62,23,-0.61975,4.8788,0.62894,-1.6178,169,2019,7,14,22,33,15.029
62,23,-0.62459,4.9306,0.5164,-1.6178,229,2019,7,14,22,33,15.029
62,23,-0.62944,4.9777,0.42676,-1.6178,261,2019,7,14,22,33,15.029
62,23,-0.47571,5.0355,0.40702,-1.6178,256,2019,7,14,22,33,15.029
62,23,-0.47934,5.0822,0.28886,-1.6178,204,2019,7,14,22,33,15.029
62,23,-0.61491,4.7501,1.1215,-1.4707,168,2019,7,14,22,33,15.029
62,23,-0.46481,4.8136,1.0933,-1.4707,212,2019,7,14,22,33,15.029
62,23,-0.46845,4.8878,0.92593,-1.4707,231,2019,7,14,22,33,15.029
62,23,-0.62944,4.9457,0.70696,-1.4707,242,2019,7,14,22,33,15.029
62,23,-0.47571,5.0028,0.70215,-1.4707,220,2019,7,14,22,33,15.029
62,23,-0.46118,4.6957,1.3917,-1.3237,184,2019,7,14,22,33,15.029
62,23,-0.46481,4.7267,1.4228,-1.3237,209,2019,7,14,22,33,15.029
62,23,-0.62459,4.7853,1.2956,-1.3237,198,2019,7,14,22,33,15.029
62,23,-0.47208,4.8877,1.1151,-1.3237,180,2019,7,14,22,33,15.029
62,23,-0.61491,4.8642,0.40056,-1.1766,161,2019,7,14,22,33,15.029
62,23,-0.61975,4.9119,0.26658,-1.1766,213,2019,7,14,22,33,15.029
62,23,-0.46845,4.9716,0.177,-1.1766,222,2019,7,14,22,33,15.029
