Frame #,# Obj,X,Y,Z,Doppler,,y,m,d,h,m,s
8380,8,-1.5881,6.0854,0.8945,0,154,2019,7,13,12,2,31.437
8380,8,-1.5881,6.1308,0.49536,-0.29415,156,2019,7,13,12,2,31.437
8380,8,-1.7322,5.9005,0.33787,-0.14707,152,2019,7,13,12,2,31.437
8380,8,-1.5494,5.9983,0.17111,-0.14707,174,2019,7,13,12,2,31.437
8380,8,-1.5591,6.0358,0.17218,-0.14707,169,2019,7,13,12,2,31.437
8380,8,-1.3727,6.0815,0.7116,-0.14707,160,2019,7,13,12,2,31.437
8380,8,-1.3811,6.1041,0.83407,-0.14707,184,2019,7,13,12,2,31.437
8380,8,-1.3896,6.1812,0.46441,-0.14707,188,2019,7,13,12,2,31.437
8381,3,-1.5784,6.1132,9.3929e-14,-0.29415,151,2019,7,13,12,2,31.445
8381,3,-1.3811,6.1482,0.39461,-0.14707,165,2019,7,13,12,2,31.445
8381,3,-1.3896,6.1859,0.39703,-0.14707,157,2019,7,13,12,2,31.445
8382,1,0,0,0,0,151,2019,7,13,12,2,31.451
8383,1,0,0,0,0,151,2019,7,13,12,2,31.458
8384,4,-1.7539,5.9183,0.88762,0.14707,151,2019,7,13,12,2,31.465
8384,4,-1.162,6.0381,0.77469,0.44122,169,2019,7,13,12,2,31.465
8384,4,-1.1693,6.109,0.4517,0.44122,187,2019,7,13,12,2,31.465
8384,4,-1.3727,6.0894,0.64057,0.44122,155,2019,7,13,12,2,31.465
8385,10,-1.5494,5.9306,0.91465,0,165,2019,7,13,12,2,31.472
8385,10,-1.5397,5.9524,0.35897,0.14707,162,2019,7,13,12,2,31.472
8385,10,-1.5494,5.9264,0.94168,0.14707,177,2019,7,13,12,2,31.472
8385,10,-1.7539,5.9087,0.94964,0.14707,171,2019,7,13,12,2,31.472
8385,10,-1.7213,5.8393,0.62883,0.29415,183,2019,7,13,12,2,31.472
8385,10,-1.5397,5.9468,0.44163,0.29415,195,2019,7,13,12,2,31.472
8385,10,-1.5494,5.9358,0.88005,0.29415,182,2019,7,13,12,2,31.472
8385,10,-1.7539,5.806,1.451,0.29415,155,2019,7,13,12,2,31.472
8385,10,-1.53,5.9009,0.54215,0.44122,174,2019,7,13,12,2,31.472
8385,10,-1.5397,5.8935,0.90894,0.44122,172,2019,7,13,12,2,31.472
8386,7,-1.3896,6.1921,0.28481,0.44122,168,2019,7,13,12,2,31.491
8386,7,-1.3811,6.1278,0.63703,0.5883,192,2019,7,13,12,2,31.491
8386,7,-1.3896,6.1895,0.33577,0.5883,216,2019,7,13,12,2,31.491
8386,7,-1.1983,6.2726,0.25724,0.5883,186,2019,7,13,12,2,31.491
8386,7,-1.3811,6.1352,0.5617,0.73537,169,2019,7,13,12,2,31.491
8386,7,-1.3896,6.1859,0.39703,0.73537,189,2019,7,13,12,2,31.491
8386,7,-2.3168,6.328,0.11682,-0.29415,151,2019,7,13,12,2,31.491
8387,5,-1.3896,6.1721,0.57242,0.29415,153,2019,7,13,12,2,31.497
8387,5,-2.3035,6.2788,0.41882,-0.29415,163,2019,7,13,12,2,31.497
8387,5,-2.3168,6.3272,0.15445,-0.29415,159,2019,7,13,12,2,31.497
8387,5,-2.5129,6.1042,1.1527,-0.14707,156,2019,7,13,12,2,31.497
8387,5,-2.3168,6.2662,0.89036,-0.14707,155,2019,7,13,12,2,31.497
8388,1,0,0,0,0,153,2019,7,13,12,2,31.503
8389,1,0,0,0,0,153,2019,7,13,12,2,31.511
8390,12,-1.9125,5.8119,-0.13821,0,168,2019,7,13,12,2,31.516
8390,12,-1.5397,5.9439,0.48026,0,182,2019,7,13,12,2,31.516
8390,12,-1.7431,5.8327,1.162,0,160,2019,7,13,12,2,31.516
8390,12,-1.7539,5.6499,1.973,0,165,2019,7,13,12,2,31.516
8390,12,-1.7213,5.8208,0.78158,0.14707,207,2019,7,13,12,2,31.516
8390,12,-1.5397,5.9267,0.65863,0.14707,228,2019,7,13,12,2,31.516
8390,12,-1.3557,5.9782,0.91259,0.14707,210,2019,7,13,12,2,31.516
8390,12,-1.9125,5.763,0.76501,0.29415,158,2019,7,13,12,2,31.516
8390,12,-1.7322,5.8601,0.7678,0.29415,175,2019,7,13,12,2,31.516
8390,12,-1.7431,5.703,1.6873,0.29415,152,2019,7,13,12,2,31.516
8390,12,-1.7431,5.9321,0.42623,-0.14707,170,2019,7,13,12,2,31.516
8390,12,-1.5591,5.9872,0.78369,-0.14707,169,2019,7,13,12,2,31.516
8391,27,-1.53,5.8925,0.62679,0,158,2019,7,13,12,2,31.523
8391,27,-1.5397,5.9252,0.67247,0,200,2019,7,13,12,2,31.523
8391,27,-1.5494,5.9671,0.63473,0,210,2019,7,13,12,2,31.523
8391,27,-1.7539,5.9392,0.73523,0,179,2019,7,13,12,2,31.523
8391,27,-1.3388,5.9163,0.81269,0.14707,186,2019,7,13,12,2,31.523
8391,27,-1.7322,5.8687,0.69887,0.14707,221,2019,7,13,12,2,31.523
8391,27,-1.7431,5.8902,0.82235,0.14707,206,2019,7,13,12,2,31.523
8391,27,-2.1183,6.4235,0.4474,0.14707,157,2019,7,13,12,2,31.523
8391,27,-1.7322,5.8601,0.7678,0.29415,185,2019,7,13,12,2,31.523
8391,27,-1.7431,5.8084,1.2779,0.29415,166,2019,7,13,12,2,31.523
8391,27,-1.5881,6.1308,0.49536,-0.73537,155,2019,7,13,12,2,31.523
8391,27,-1.5784,6.1113,-0.15429,-0.5883,158,2019,7,13,12,2,31.523
8391,27,-1.3896,6.1944,0.22891,-0.5883,171,2019,7,13,12,2,31.523
8391,27,-1.7334,6.7116,0.15197,-0.5883,174,2019,7,13,12,2,31.523
8391,27,-1.7431,6.7508,1.0373e-13,-0.5883,154,2019,7,13,12,2,31.523
8391,27,-1.3811,6.1482,0.39461,-0.44122,185,2019,7,13,12,2,31.523
8391,27,-1.1911,6.207,0.63882,-0.44122,199,2019,7,13,12,2,31.523
8391,27,-1.1983,6.2469,0.62244,-0.44122,165,2019,7,13,12,2,31.523
8391,27,-1.95,6.6522,-0.1369,-0.44122,178,2019,7,13,12,2,31.523
8391,27,-1.7431,6.6638,1.0806,-0.44122,159,2019,7,13,12,2,31.523
8391,27,-1.5494,5.9852,0.43138,-0.29415,173,2019,7,13,12,2,31.523
8391,27,-1.9488,5.9112,0.38769,-0.29415,155,2019,7,13,12,2,31.523
8391,27,-1.3811,6.1249,0.66456,-0.29415,171,2019,7,13,12,2,31.523
8391,27,-1.3896,6.1707,0.58723,-0.29415,170,2019,7,13,12,2,31.523
8391,27,-1.5397,5.9361,0.56822,-0.14707,186,2019,7,13,12,2,31.523
8391,27,-1.5494,5.9763,0.54141,-0.14707,222,2019,7,13,12,2,31.523
8391,27,-1.5591,6.0069,0.61478,-0.14707,205,2019,7,13,12,2,31.523
8392,15,-1.53,5.8776,0.75366,0,166,2019,7,13,12,2,31.529
8392,15,-1.5397,5.8834,0.97215,0,201,2019,7,13,12,2,31.529
8392,15,-1.5494,5.9588,0.70776,0,204,2019,7,13,12,2,31.529
8392,15,-1.7539,5.8692,1.1693,0,170,2019,7,13,12,2,31.529
8392,15,-1.5397,5.8655,1.0754,0.14707,167,2019,7,13,12,2,31.529
8392,15,-1.5494,5.9331,0.89848,0.14707,208,2019,7,13,12,2,31.529
8392,15,-1.5591,5.9772,0.85636,0.14707,200,2019,7,13,12,2,31.529
8392,15,-1.7648,6.0165,0.25047,0.14707,150,2019,7,13,12,2,31.529
8392,15,-1.7431,5.863,0.99802,0.29415,173,2019,7,13,12,2,31.529
8392,15,-1.7539,5.9454,0.683,0.29415,175,2019,7,13,12,2,31.529
8392,15,-1.7213,5.862,0.35875,-0.29415,158,2019,7,13,12,2,31.529
8392,15,-1.5397,5.9102,0.79375,-0.29415,175,2019,7,13,12,2,31.529
8392,15,-1.7213,5.8258,0.74329,-0.14707,181,2019,7,13,12,2,31.529
8392,15,-1.7322,5.8733,0.65966,-0.14707,196,2019,7,13,12,2,31.529
8392,15,-1.7431,5.8995,0.7527,-0.14707,170,2019,7,13,12,2,31.529
8393,3,-1.53,5.917,0.32172,-0.44122,172,2019,7,13,12,2,31.537
8393,3,-1.3472,5.947,0.86518,-0.44122,154,2019,7,13,12,2,31.537
8393,3,-1.9125,5.793,0.48858,-0.29415,152,2019,7,13,12,2,31.537
8394,1,0,0,0,0,172,2019,7,13,12,2,31.544
8395,1,0,0,0,0,172,2019,7,13,12,2,31.563
8396,4,-1.5687,6.0757,9.3353e-14,-0.29415,156,2019,7,13,12,2,31.57
8396,4,-1.5494,5.8649,1.2695,-0.14707,157,2019,7,13,12,2,31.57
8396,4,-1.5591,6.0151,0.52853,-0.14707,157,2019,7,13,12,2,31.57
8396,4,-1.3727,6.1104,0.39219,-0.14707,153,2019,7,13,12,2,31.57
8397,1,-1.3811,6.1608,-0.0021022,-0.14707,152,2019,7,13,12,2,31.578
8398,5,-1.7539,5.9793,0.24893,0.14707,170,2019,7,13,12,2,31.585
8398,5,-1.5687,6.056,0.48932,0.14707,177,2019,7,13,12,2,31.585
8398,5,-1.5784,6.0344,0.97853,0.14707,157,2019,7,13,12,2,31.585
8398,5,-1.7539,5.913,0.92245,0.29415,154,2019,7,13,12,2,31.585
8398,5,-1.5687,6.0757,9.3353e-14,0.29415,160,2019,7,13,12,2,31.585
8399,1,0,0,0,0,170,2019,7,13,12,2,31.592
8400,1,0,0,0,0,170,2019,7,13,12,2,31.599
8401,1,0,0,0,0,170,2019,7,13,12,2,31.605
8402,1,0,0,0,0,170,2019,7,13,12,2,31.611
8403,1,0,0,0,0,170,2019,7,13,12,2,31.615
8404,1,0,0,0,0,170,2019,7,13,12,2,31.62
8405,1,0,0,0,0,170,2019,7,13,12,2,31.626
8406,1,0,0,0,0,170,2019,7,13,12,2,31.632
8407,1,0,0,0,0,170,2019,7,13,12,2,31.638
8408,1,0,0,0,0,170,2019,7,13,12,2,31.643
8409,1,0,0,0,0,170,2019,7,13,12,2,31.649
8410,1,0,0,0,0,170,2019,7,13,12,2,31.662
8411,1,0,0,0,0,170,2019,7,13,12,2,31.673
8412,1,0,0,0,0,170,2019,7,13,12,2,31.679
8413,1,0,0,0,0,170,2019,7,13,12,2,31.694
8414,1,0,0,0,0,170,2019,7,13,12,2,31.699
8415,1,0,0,0,0,170,2019,7,13,12,2,31.706
8416,1,0,0,0,0,170,2019,7,13,12,2,31.711
8417,1,0,0,0,0,170,2019,7,13,12,2,31.717
8418,1,0,0,0,0,170,2019,7,13,12,2,31.723
8419,1,0,0,0,0,170,2019,7,13,12,2,31.73
8420,1,0,0,0,0,170,2019,7,13,12,2,31.736
8421,1,0,0,0,0,170,2019,7,13,12,2,31.741
8422,1,0,0,0,0,170,2019,7,13,12,2,31.749
8423,1,0,0,0,0,170,2019,7,13,12,2,31.755
8424,1,0,0,0,0,170,2019,7,13,12,2,31.771
8425,1,0,0,0,0,170,2019,7,13,12,2,31.777
8426,1,0,0,0,0,170,2019,7,13,12,2,31.784
8427,1,0,0,0,0,170,2019,7,13,12,2,31.791
8428,1,-1.3727,6.0975,0.55825,-0.14707,173,2019,7,13,12,2,31.795
8429,3,-1.5687,6.0677,0.3128,-0.14707,184,2019,7,13,12,2,31.8
8429,3,-1.3811,6.1482,0.39461,-0.14707,185,2019,7,13,12,2,31.8
8429,3,-1.3896,6.1646,0.64848,-0.14707,155,2019,7,13,12,2,31.8
8430,2,-1.5784,6.1004,0.39671,-0.14707,151,2019,7,13,12,2,31.807
8430,2,-1.3896,6.1608,0.68395,-0.14707,150,2019,7,13,12,2,31.807
8431,1,0,0,0,0,151,2019,7,13,12,2,31.813
8432,1,0,0,0,0,151,2019,7,13,12,2,31.82
8433,1,0,0,0,0,151,2019,7,13,12,2,31.828
8434,1,0,0,0,0,151,2019,7,13,12,2,31.835
8435,1,0,0,0,0,151,2019,7,13,12,2,31.842
8436,1,0,0,0,0,151,2019,7,13,12,2,31.858
8437,1,0,0,0,0,151,2019,7,13,12,2,31.864
8438,1,0,0,0,0,151,2019,7,13,12,2,31.868
8439,1,0,0,0,0,151,2019,7,13,12,2,31.876
8440,1,0,0,0,0,151,2019,7,13,12,2,31.882
8441,1,0,0,0,0,151,2019,7,13,12,2,31.887
8442,2,-1.7322,5.8601,0.7678,-0.14707,159,2019,7,13,12,2,31.892
8442,2,-1.5494,5.9902,0.3548,-0.14707,167,2019,7,13,12,2,31.892
8443,1,0,0,0,0,159,2019,7,13,12,2,31.898
8444,1,0,0,0,0,159,2019,7,13,12,2,31.904
8445,1,0,0,0,0,159,2019,7,13,12,2,31.909
8446,1,0,0,0,0,159,2019,7,13,12,2,31.915
8447,1,0,0,0,0,159,2019,7,13,12,2,31.922
8448,1,0,0,0,0,159,2019,7,13,12,2,31.929
8449,1,0,0,0,0,159,2019,7,13,12,2,31.944
8450,1,0,0,0,0,159,2019,7,13,12,2,31.95
8451,1,0,0,0,0,159,2019,7,13,12,2,31.957
8452,1,0,0,0,0,159,2019,7,13,12,2,31.963
8453,1,0,0,0,0,159,2019,7,13,12,2,31.969
8454,1,0,0,0,0,159,2019,7,13,12,2,31.976
8455,1,0,0,0,0,159,2019,7,13,12,2,31.982
8456,1,0,0,0,0,159,2019,7,13,12,2,31.991
8457,1,0,0,0,0,159,2019,7,13,12,2,31.999
8458,1,0,0,0,0,159,2019,7,13,12,2,32.008
8459,1,0,0,0,0,159,2019,7,13,12,2,32.025
8460,1,0,0,0,0,159,2019,7,13,12,2,32.03
8461,1,0,0,0,0,159,2019,7,13,12,2,32.035
8462,1,0,0,0,0,159,2019,7,13,12,2,32.042
8463,1,0,0,0,0,159,2019,7,13,12,2,32.047
8464,1,0,0,0,0,159,2019,7,13,12,2,32.053
8465,1,0,0,0,0,159,2019,7,13,12,2,32.059
8466,1,0,0,0,0,159,2019,7,13,12,2,32.065
8467,1,0,0,0,0,159,2019,7,13,12,2,32.073
8468,1,0,0,0,0,159,2019,7,13,12,2,32.079
8469,1,0,0,0,0,159,2019,7,13,12,2,32.096
8470,1,0,0,0,0,159,2019,7,13,12,2,32.102
8471,1,0,0,0,0,159,2019,7,13,12,2,32.109
8472,1,0,0,0,0,159,2019,7,13,12,2,32.114
8473,1,0,0,0,0,159,2019,7,13,12,2,32.119
8474,4,-1.9367,5.8745,0.38528,0.14707,151,2019,7,13,12,2,32.125
8474,4,-1.5397,5.9128,0.77395,-0.14707,176,2019,7,13,12,2,32.125
8474,4,-1.3557,6.0448,0.17678,-0.14707,189,2019,7,13,12,2,32.125
8474,4,-1.5591,6.0382,9.2777e-14,-0.14707,151,2019,7,13,12,2,32.125
8475,1,0,0,0,0,151,2019,7,13,12,2,32.132
8476,1,0,0,0,0,151,2019,7,13,12,2,32.138
8477,1,0,0,0,0,151,2019,7,13,12,2,32.143
8478,1,0,0,0,0,151,2019,7,13,12,2,32.152
8479,1,0,0,0,0,151,2019,7,13,12,2,32.158
8480,1,0,0,0,0,151,2019,7,13,12,2,32.164
8481,3,-1.3388,5.9034,0.90118,0.14707,152,2019,7,13,12,2,32.179
8481,3,-1.7322,5.9022,0.30708,0.14707,177,2019,7,13,12,2,32.179
8481,3,-1.5494,5.9902,0.3548,0.14707,154,2019,7,13,12,2,32.179
8482,1,-1.7431,5.8816,0.88211,0.44122,167,2019,7,13,12,2,32.199
8483,1,0,0,0,0,167,2019,7,13,12,2,32.205
8484,1,0,0,0,0,167,2019,7,13,12,2,32.21
8485,1,0,0,0,0,167,2019,7,13,12,2,32.216
8486,1,0,0,0,0,167,2019,7,13,12,2,32.221
8487,1,0,0,0,0,167,2019,7,13,12,2,32.227
8488,1,0,0,0,0,167,2019,7,13,12,2,32.232
8489,1,0,0,0,0,167,2019,7,13,12,2,32.239
8490,1,0,0,0,0,167,2019,7,13,12,2,32.247
8491,1,-1.7213,5.8645,0.31641,-0.14707,159,2019,7,13,12,2,32.254
8492,1,0,0,0,0,159,2019,7,13,12,2,32.26
8493,1,0,0,0,0,159,2019,7,13,12,2,32.266
8494,3,-1.6995,5.7495,0.75331,-0.14707,174,2019,7,13,12,2,32.275
8494,3,-1.5203,5.8847,0.20301,-0.14707,205,2019,7,13,12,2,32.275
8494,3,-1.53,5.8925,0.62679,-0.14707,188,2019,7,13,12,2,32.275
8495,1,0,0,0,0,174,2019,7,13,12,2,32.294
8496,4,-1.7104,5.8351,0.094134,0,150,2019,7,13,12,2,32.3
8496,4,-1.5106,5.8485,0.15992,0.14707,165,2019,7,13,12,2,32.3
8496,4,-1.5203,5.8691,0.47422,0.14707,201,2019,7,13,12,2,32.3
8496,4,-1.7213,5.862,0.35875,0.14707,183,2019,7,13,12,2,32.3
8497,1,0,0,0,0,150,2019,7,13,12,2,32.306
8498,1,0,0,0,0,150,2019,7,13,12,2,32.312
8499,1,0,0,0,0,150,2019,7,13,12,2,32.317
8500,1,0,0,0,0,150,2019,7,13,12,2,32.323
8501,1,0,0,0,0,150,2019,7,13,12,2,32.329
8502,1,0,0,0,0,150,2019,7,13,12,2,32.334
8503,1,0,0,0,0,150,2019,7,13,12,2,32.34
8504,1,0,0,0,0,150,2019,7,13,12,2,32.346
8505,1,0,0,0,0,150,2019,7,13,12,2,32.362
8506,1,0,0,0,0,150,2019,7,13,12,2,32.369
8507,1,0,0,0,0,150,2019,7,13,12,2,32.374
8508,1,0,0,0,0,150,2019,7,13,12,2,32.392
8509,1,0,0,0,0,150,2019,7,13,12,2,32.398
8510,1,0,0,0,0,150,2019,7,13,12,2,32.403
8511,1,0,0,0,0,150,2019,7,13,12,2,32.41
8512,1,0,0,0,0,150,2019,7,13,12,2,32.415
8513,1,0,0,0,0,150,2019,7,13,12,2,32.42
8514,1,0,0,0,0,150,2019,7,13,12,2,32.425
8515,1,0,0,0,0,150,2019,7,13,12,2,32.432
8516,1,0,0,0,0,150,2019,7,13,12,2,32.438
8517,1,0,0,0,0,150,2019,7,13,12,2,32.446
8518,1,0,0,0,0,150,2019,7,13,12,2,32.453
8519,1,0,0,0,0,150,2019,7,13,12,2,32.46
8520,1,0,0,0,0,150,2019,7,13,12,2,32.476
1,1,0,0,0,0,150,2019,7,13,12,2,32.481
2,1,0,0,0,0,150,2019,7,13,12,2,32.487
3,1,0,0,0,0,150,2019,7,13,12,2,32.494
4,1,0,0,0,0,150,2019,7,13,12,2,32.5
5,1,0,0,0,0,150,2019,7,13,12,2,32.506
6,1,0,0,0,0,150,2019,7,13,12,2,32.512
7,1,0,0,0,0,150,2019,7,13,12,2,32.518
8,1,0,0,0,0,150,2019,7,13,12,2,32.525
9,1,0,0,0,0,150,2019,7,13,12,2,32.533
10,1,0,0,0,0,150,2019,7,13,12,2,32.54
11,1,0,0,0,0,150,2019,7,13,12,2,32.545
12,1,0,0,0,0,150,2019,7,13,12,2,32.552
13,1,0,0,0,0,150,2019,7,13,12,2,32.559
14,1,0,0,0,0,150,2019,7,13,12,2,32.577
15,1,0,0,0,0,150,2019,7,13,12,2,32.583
16,1,0,0,0,0,150,2019,7,13,12,2,32.59
17,1,0,0,0,0,150,2019,7,13,12,2,32.645
18,1,0,0,0,0,150,2019,7,13,12,2,32.728
19,1,0,0,0,0,150,2019,7,13,12,2,32.811
20,1,0,0,0,0,150,2019,7,13,12,2,32.967
21,1,0,0,0,0,150,2019,7,13,12,2,33.052
22,1,0,0,0,0,150,2019,7,13,12,2,33.141
23,1,0,0,0,0,150,2019,7,13,12,2,33.225
24,1,0,0,0,0,150,2019,7,13,12,2,33.309
25,1,0,0,0,0,150,2019,7,13,12,2,33.401
26,1,0,0,0,0,150,2019,7,13,12,2,33.519
27,1,0,0,0,0,150,2019,7,13,12,2,33.601
28,1,0,0,0,0,150,2019,7,13,12,2,33.717
29,1,0,0,0,0,150,2019,7,13,12,2,33.804
30,1,0,0,0,0,150,2019,7,13,12,2,33.925
249,10,-1.5881,6.1507,9.4505e-14,0,150,2019,7,13,12,2,55.837
249,10,-1.3981,6.179,0.84431,0,167,2019,7,13,12,2,55.837
249,10,-0.99862,6.2622,0.79677,0,167,2019,7,13,12,2,55.837
249,10,-1.7757,6.0589,0.0021022,0.14707,165,2019,7,13,12,2,55.837
249,10,-1.7866,6.095,-0.11011,0.14707,154,2019,7,13,12,2,55.837
249,10,-1.1911,6.1891,0.79406,-0.29415,150,2019,7,13,12,2,55.837
249,10,-1.3981,6.166,0.93448,-0.29415,200,2019,7,13,12,2,55.837
249,10,-1.4065,6.2304,0.73988,-0.29415,197,2019,7,13,12,2,55.837
249,10,-1.3981,6.121,1.1941,-0.14707,190,2019,7,13,12,2,55.837
249,10,-1.4065,6.2359,0.69229,-0.14707,182,2019,7,13,12,2,55.837
250,3,-1.3981,6.2356,-0.09893,-0.29415,155,2019,7,13,12,2,55.909
250,3,-1.6075,6.1908,0.65853,-0.29415,152,2019,7,13,12,2,55.909
250,3,-1.5978,6.1396,0.77409,-0.14707,158,2019,7,13,12,2,55.909
251,6,-1.5494,5.9671,0.63473,-0.29415,158,2019,7,13,12,2,56.037
251,6,-1.3642,6.0155,0.91829,-0.29415,187,2019,7,13,12,2,56.037
251,6,-1.3727,6.1221,0.10876,-0.29415,164,2019,7,13,12,2,56.037
251,6,-1.3557,5.8571,1.5054,-0.14707,152,2019,7,13,12,2,56.037
251,6,-1.3642,5.9582,1.2366,-0.14707,187,2019,7,13,12,2,56.037
251,6,-1.1766,6.0307,1.2737,-0.14707,164,2019,7,13,12,2,56.037
252,1,0,0,0,0,158,2019,7,13,12,2,56.136
253,2,-1.3642,6.0392,0.74679,0.29415,157,2019,7,13,12,2,56.231
253,2,-1.5591,5.9496,1.0305,0.44122,159,2019,7,13,12,2,56.231
254,1,0,0,0,0,157,2019,7,13,12,2,56.312
255,1,0,0,0,0,157,2019,7,13,12,2,56.448
257,3,-1.5494,5.9898,0.36123,-0.14707,159,2019,7,13,12,2,56.599
257,3,-1.5591,6.0094,0.58969,-0.14707,177,2019,7,13,12,2,56.599
257,3,-1.5687,6.009,0.89835,-0.14707,165,2019,7,13,12,2,56.599
258,6,-1.162,6.0754,0.38528,0.29415,177,2019,7,13,12,2,56.706
258,6,-1.1693,6.0918,0.64285,0.29415,184,2019,7,13,12,2,56.706
258,6,-1.3557,6.0105,0.66727,0.44122,170,2019,7,13,12,2,56.706
258,6,-1.1693,6.0918,0.64285,0.44122,177,2019,7,13,12,2,56.706
258,6,-1.3557,6.0469,0.078412,-0.14707,162,2019,7,13,12,2,56.706
258,6,-1.5591,6.0072,0.6115,-0.14707,165,2019,7,13,12,2,56.706
