Frame #,# Obj,X,Y,Z,Doppler,,y,m,d,h,m,s
414,7,-1.6668,5.6748,0.37435,-0.14707,200,2019,7,13,9,14,27.656
414,7,-1.3049,5.7986,0.50631,-0.14707,195,2019,7,13,9,14,27.656
415,1,0,0,0,0,166,2019,7,13,9,14,27.664
416,1,-2.1304,6.4529,-0.54424,-0.14707,163,2019,7,13,9,14,27.671
417,7,-2.5129,6.2112,0.1015,0,152,2019,7,13,9,14,27.678
417,7,-2.3168,6.3253,-0.21915,0,165,2019,7,13,9,14,27.678
417,7,-2.3035,6.2919,-0.10373,-0.29415,154,2019,7,13,9,14,27.678
417,7,-2.1062,6.2987,-1.1469,-0.29415,162,2019,7,13,9,14,27.678
417,7,-2.3035,6.2848,-0.31632,-0.14707,180,2019,7,13,9,14,27.678
417,7,-1.8956,6.4627,-0.25654,-0.14707,190,2019,7,13,9,14,27.678
417,7,-2.3301,6.2515,-1.1991,-0.14707,165,2019,7,13,9,14,27.678
418,24,-1.6668,5.6822,0.23656,0,169,2019,7,13,9,14,27.685
418,24,-1.6777,5.7179,0.27141,0,154,2019,7,13,9,14,27.685
418,24,-2.082,6.3063,0.53187,0,161,2019,7,13,9,14,27.685
418,24,-2.0941,6.3319,0.65262,0,171,2019,7,13,9,14,27.685
418,24,-1.6668,5.687,0.035857,0.14707,183,2019,7,13,9,14,27.685
418,24,-1.3049,5.8087,0.37282,0.14707,188,2019,7,13,9,14,27.685
418,24,-1.501,5.7453,0.88607,0.14707,185,2019,7,13,9,14,27.685
418,24,-1.3218,5.8114,0.99652,0.14707,174,2019,7,13,9,14,27.685
418,24,-1.6668,5.6855,-0.13581,0.29415,154,2019,7,13,9,14,27.685
418,24,-1.8641,5.6567,0.33044,0.29415,152,2019,7,13,9,14,27.685
418,24,-2.5129,6.174,-0.6863,-0.44122,166,2019,7,13,9,14,27.685
418,24,-2.1062,6.3836,-0.48817,-0.44122,185,2019,7,13,9,14,27.685
418,24,-2.3301,6.286,-1.0027,-0.44122,151,2019,7,13,9,14,27.685
418,24,-2.1062,6.3435,-0.86554,-0.29415,213,2019,7,13,9,14,27.685
418,24,-2.3301,6.2012,-1.4366,-0.29415,209,2019,7,13,9,14,27.685
418,24,-2.3434,5.9141,-2.451,-0.29415,154,2019,7,13,9,14,27.685
418,24,-1.6777,5.6518,0.90835,-0.14707,152,2019,7,13,9,14,27.685
418,24,-1.501,5.7806,0.61489,-0.14707,159,2019,7,13,9,14,27.685
418,24,-1.3218,5.8517,0.72359,-0.14707,167,2019,7,13,9,14,27.685
418,24,-2.082,6.3269,0.15046,-0.14707,171,2019,7,13,9,14,27.685
418,24,-1.8847,6.3886,0.73391,-0.14707,157,2019,7,13,9,14,27.685
418,24,-2.5274,6.0602,-1.5202,-0.14707,168,2019,7,13,9,14,27.685
418,24,-2.3301,6.2063,-1.4146,-0.14707,199,2019,7,13,9,14,27.685
418,24,-2.1304,6.3871,-1.0684,-0.14707,165,2019,7,13,9,14,27.685
419,8,-1.6777,5.6938,0.59004,0.14707,154,2019,7,13,9,14,27.693
419,8,-2.7308,6.75,-0.097884,-0.29415,181,2019,7,13,9,14,27.693
419,8,-2.5165,6.8707,-0.23349,-0.29415,194,2019,7,13,9,14,27.693
419,8,-2.5298,6.8499,-0.91749,-0.29415,171,2019,7,13,9,14,27.693
419,8,-1.4816,5.7089,0.57922,-0.14707,174,2019,7,13,9,14,27.693
419,8,-1.3049,5.8087,0.37282,-0.14707,189,2019,7,13,9,14,27.693
419,8,-1.501,5.8005,0.38374,-0.14707,175,2019,7,13,9,14,27.693
419,8,-2.7453,6.7833,-0.21126,-0.14707,161,2019,7,13,9,14,27.693
420,9,-1.8762,5.5495,1.3151,0,160,2019,7,13,9,14,27.7
420,9,-1.6995,5.7704,0.57239,0,170,2019,7,13,9,14,27.7
420,9,-1.6886,5.7388,0.51083,-0.29415,157,2019,7,13,9,14,27.7
420,9,-1.6995,5.7878,0.35421,-0.29415,166,2019,7,13,9,14,27.7
420,9,-1.6777,5.7051,0.46918,-0.14707,164,2019,7,13,9,14,27.7
420,9,-1.501,5.753,0.83443,-0.14707,179,2019,7,13,9,14,27.7
420,9,-1.6995,5.7433,0.7991,-0.14707,185,2019,7,13,9,14,27.7
420,9,-1.7104,5.7009,1.2477,-0.14707,150,2019,7,13,9,14,27.7
420,9,-2.5032,6.8383,-0.0024246,-0.14707,154,2019,7,13,9,14,27.7
421,16,-1.8762,5.5789,1.1839,0,178,2019,7,13,9,14,27.708
421,16,-1.5106,5.7823,0.89179,0,210,2019,7,13,9,14,27.708
421,16,-1.5203,5.8515,0.65678,0,178,2019,7,13,9,14,27.708
421,16,-2.4899,6.7869,0.45271,0.14707,157,2019,7,13,9,14,27.708
421,16,-2.7308,6.7352,0.45756,0.14707,176,2019,7,13,9,14,27.708
421,16,-2.7453,6.7785,0.33066,0.14707,151,2019,7,13,9,14,27.708
421,16,-1.6886,5.6978,0.85454,-0.29415,178,2019,7,13,9,14,27.708
421,16,-1.5106,5.8232,0.56689,-0.29415,208,2019,7,13,9,14,27.708
421,16,-1.5203,5.8875,0.092109,-0.29415,178,2019,7,13,9,14,27.708
421,16,-1.4816,5.723,0.41749,-0.14707,165,2019,7,13,9,14,27.708
421,16,-1.6886,5.6632,1.0598,-0.14707,190,2019,7,13,9,14,27.708
421,16,-1.5106,5.8083,0.7032,-0.14707,223,2019,7,13,9,14,27.708
421,16,-1.5203,5.8836,0.2335,-0.14707,192,2019,7,13,9,14,27.708
421,16,-2.2902,6.2512,0.25359,-0.14707,152,2019,7,13,9,14,27.708
421,16,-2.3035,6.291,-0.1491,-0.14707,169,2019,7,13,9,14,27.708
421,16,-2.3168,6.2731,-0.84023,-0.14707,153,2019,7,13,9,14,27.708
422,20,-1.6668,5.6599,0.55614,0,168,2019,7,13,9,14,27.716
422,20,-1.6777,5.6326,1.0207,0,182,2019,7,13,9,14,27.716
422,20,-1.501,5.6866,1.2068,0,210,2019,7,13,9,14,27.716
422,20,-1.5106,5.7625,1.0118,0,205,2019,7,13,9,14,27.716
422,20,-1.5203,5.6587,1.6278,0,153,2019,7,13,9,14,27.716
422,20,-1.8847,6.3828,0.78275,0,163,2019,7,13,9,14,27.716
422,20,-1.6559,5.6468,0.18931,-0.29415,180,2019,7,13,9,14,27.716
422,20,-1.4816,5.7334,0.23459,-0.29415,206,2019,7,13,9,14,27.716
422,20,-1.4913,5.7688,0.28197,-0.29415,208,2019,7,13,9,14,27.716
422,20,-1.3133,5.8381,0.48753,-0.29415,216,2019,7,13,9,14,27.716
422,20,-1.3218,5.8881,0.309,-0.29415,204,2019,7,13,9,14,27.716
422,20,-2.0941,6.3653,-0.049839,-0.29415,157,2019,7,13,9,14,27.716
422,20,-1.4719,5.6882,0.37729,-0.14707,169,2019,7,13,9,14,27.716
422,20,-1.4816,5.7244,0.39821,-0.14707,190,2019,7,13,9,14,27.716
422,20,-1.4913,5.7339,0.69343,-0.14707,200,2019,7,13,9,14,27.716
422,20,-1.501,5.7664,0.73622,-0.14707,223,2019,7,13,9,14,27.716
422,20,-1.3218,5.8529,0.71329,-0.14707,216,2019,7,13,9,14,27.716
422,20,-1.3303,5.86,0.93439,-0.14707,162,2019,7,13,9,14,27.716
422,20,-2.0941,6.351,0.42884,-0.14707,176,2019,7,13,9,14,27.716
422,20,-2.1062,6.4014,0.10657,-0.14707,155,2019,7,13,9,14,27.716
423,9,-1.852,5.6152,0.40152,0,163,2019,7,13,9,14,27.727
423,9,-1.6777,5.6073,1.1518,0,174,2019,7,13,9,14,27.727
423,9,-1.501,5.6161,1.501,0,161,2019,7,13,9,14,27.727
423,9,-1.4816,5.7382,8.8167e-14,-0.29415,164,2019,7,13,9,14,27.727
423,9,-1.6777,5.6276,1.0482,-0.29415,185,2019,7,13,9,14,27.727
423,9,-1.6886,5.6926,0.88807,-0.29415,179,2019,7,13,9,14,27.727
423,9,-1.6668,5.6536,0.61729,-0.14707,181,2019,7,13,9,14,27.727
423,9,-1.6777,5.6341,1.0125,-0.14707,189,2019,7,13,9,14,27.727
423,9,-1.501,5.6161,1.501,-0.14707,173,2019,7,13,9,14,27.727
424,11,-1.4816,5.7124,0.5434,0,160,2019,7,13,9,14,27.736
424,11,-1.6777,5.6432,0.96059,0,183,2019,7,13,9,14,27.736
424,11,-1.501,5.8046,0.31561,0,155,2019,7,13,9,14,27.736
424,11,-2.0941,6.0978,1.8266,0,152,2019,7,13,9,14,27.736
424,11,-1.6668,5.6808,0.26965,-0.29415,168,2019,7,13,9,14,27.736
424,11,-1.6777,5.6977,0.55168,-0.29415,199,2019,7,13,9,14,27.736
424,11,-1.8762,5.703,0.03767,-0.29415,176,2019,7,13,9,14,27.736
424,11,-1.4816,5.6957,0.69672,-0.14707,186,2019,7,13,9,14,27.736
424,11,-1.4913,5.743,0.61382,-0.14707,207,2019,7,13,9,14,27.736
424,11,-1.6886,5.7614,-0.035839,-0.14707,176,2019,7,13,9,14,27.736
424,11,-2.3035,6.1726,1.2235,-0.14707,157,2019,7,13,9,14,27.736
425,10,-1.6777,5.6758,0.74365,0,157,2019,7,13,9,14,27.745
425,10,-2.4984,6.1479,0.59019,0,175,2019,7,13,9,14,27.745
425,10,-2.3035,6.1264,1.437,0,168,2019,7,13,9,14,27.745
425,10,-1.6777,5.7243,0.0019861,-0.29415,150,2019,7,13,9,14,27.745
425,10,-2.4984,6.1732,0.19226,-0.29415,155,2019,7,13,9,14,27.745
425,10,-2.3035,6.1735,1.2193,-0.29415,150,2019,7,13,9,14,27.745
425,10,-1.6777,5.6792,0.71764,-0.14707,171,2019,7,13,9,14,27.745
425,10,-1.6886,5.7606,-0.10406,-0.14707,157,2019,7,13,9,14,27.745
425,10,-2.082,6.2787,0.79377,-0.14707,173,2019,7,13,9,14,27.745
425,10,-2.3035,6.21,1.0172,-0.14707,165,2019,7,13,9,14,27.745
426,13,-1.8399,5.5614,0.59208,0,197,2019,7,13,9,14,27.753
426,13,-1.6668,5.6122,0.92047,0,216,2019,7,13,9,14,27.753
426,13,-1.8641,5.5842,0.9617,0,195,2019,7,13,9,14,27.753
426,13,-2.7017,6.6344,0.76972,0,151,2019,7,13,9,14,27.753
426,13,-1.8399,5.5831,0.32951,-0.29415,187,2019,7,13,9,14,27.753
426,13,-1.852,5.6044,0.53205,-0.29415,205,2019,7,13,9,14,27.753
426,13,-1.6777,5.661,0.84903,-0.29415,181,2019,7,13,9,14,27.753
426,13,-1.8278,5.5248,0.58818,-0.14707,170,2019,7,13,9,14,27.753
426,13,-1.6559,5.6086,0.68247,-0.14707,224,2019,7,13,9,14,27.753
426,13,-1.6668,5.6314,0.79464,-0.14707,240,2019,7,13,9,14,27.753
426,13,-1.6777,5.661,0.84903,-0.14707,214,2019,7,13,9,14,27.753
426,13,-2.4766,6.721,0.7757,-0.14707,153,2019,7,13,9,14,27.753
426,13,-2.4899,6.7869,0.45271,-0.14707,152,2019,7,13,9,14,27.753
427,4,-2.0239,5.5166,0.36798,0,164,2019,7,13,9,14,27.761
427,4,-1.8399,5.5912,0.13296,-0.29415,161,2019,7,13,9,14,27.761
427,4,-1.8278,5.5441,0.36361,-0.14707,164,2019,7,13,9,14,27.761
427,4,-1.8399,5.5866,0.26264,-0.14707,184,2019,7,13,9,14,27.761
428,12,-1.8278,5.5398,0.42365,0,201,2019,7,13,9,14,27.769
428,12,-1.8399,5.5701,0.5029,0,224,2019,7,13,9,14,27.769
428,12,-1.6668,5.6725,0.40758,0,210,2019,7,13,9,14,27.769
428,12,-1.8641,5.6594,0.28048,0,167,2019,7,13,9,14,27.769
428,12,-1.645,5.6065,0.26613,-0.29415,189,2019,7,13,9,14,27.769
428,12,-1.6559,5.6424,0.29356,-0.29415,208,2019,7,13,9,14,27.769
428,12,-1.852,5.6294,0.044077,-0.29415,193,2019,7,13,9,14,27.769
428,12,-1.8157,5.4919,0.54785,-0.14707,159,2019,7,13,9,14,27.769
428,12,-1.645,5.5923,0.47969,-0.14707,223,2019,7,13,9,14,27.769
428,12,-1.6559,5.6426,0.28889,-0.14707,245,2019,7,13,9,14,27.769
428,12,-1.6668,5.6828,0.22163,-0.14707,228,2019,7,13,9,14,27.769
428,12,-1.4913,5.7756,-0.027921,-0.14707,184,2019,7,13,9,14,27.769
429,9,-1.8278,5.4849,0.8859,0,158,2019,7,13,9,14,27.778
429,9,-1.4622,5.6485,0.40711,0,158,2019,7,13,9,14,27.778
429,9,-1.8399,5.573,0.47003,0,176,2019,7,13,9,14,27.778
429,9,-1.852,5.62,0.32829,0,163,2019,7,13,9,14,27.778
429,9,-1.8399,5.5927,0.02285,-0.29415,155,2019,7,13,9,14,27.778
429,9,-1.8278,5.553,0.18107,-0.14707,193,2019,7,13,9,14,27.778
429,9,-1.6559,5.6496,0.067856,-0.14707,210,2019,7,13,9,14,27.778
429,9,-1.6668,5.6848,0.16496,-0.14707,198,2019,7,13,9,14,27.778
429,9,-1.4913,5.7569,0.46515,-0.14707,162,2019,7,13,9,14,27.778
430,4,-2.0239,5.3207,1.5028,-0.14707,155,2019,7,13,9,14,27.787
430,4,-2.0372,5.4242,1.245,-0.14707,165,2019,7,13,9,14,27.787
430,4,-2.2769,6.2199,-0.031085,-0.14707,159,2019,7,13,9,14,27.787
430,4,-2.4984,6.1762,1.4867e-13,-0.14707,152,2019,7,13,9,14,27.787
431,1,0,0,0,0,155,2019,7,13,9,14,27.795
432,1,-2.6908,6.0261,0.56356,-0.14707,161,2019,7,13,9,14,27.803
433,2,-1.4719,5.6904,0.34317,0.14707,175,2019,7,13,9,14,27.815
433,2,-1.6668,5.6853,0.1468,0.14707,183,2019,7,13,9,14,27.815
434,10,-1.8399,5.5441,0.73596,0,154,2019,7,13,9,14,27.824
434,10,-1.852,5.628,-0.13384,0,172,2019,7,13,9,14,27.824
434,10,-1.8399,5.55,0.69026,0.14707,209,2019,7,13,9,14,27.824
434,10,-1.6668,5.6423,0.71298,0.14707,231,2019,7,13,9,14,27.824
434,10,-1.6777,5.7114,0.38388,0.14707,206,2019,7,13,9,14,27.824
434,10,-1.6559,5.5411,1.1039,0.29415,150,2019,7,13,9,14,27.824
434,10,-1.852,5.6097,0.47312,0.29415,167,2019,7,13,9,14,27.824
434,10,-2.0239,5.5289,-0.0019603,-0.14707,151,2019,7,13,9,14,27.824
434,10,-1.6668,5.6822,0.23656,-0.14707,175,2019,7,13,9,14,27.824
434,10,-1.6777,5.6758,0.74365,-0.14707,151,2019,7,13,9,14,27.824
435,3,-1.8399,5.5765,0.42645,0.14707,173,2019,7,13,9,14,28.203
435,3,-1.6668,5.6569,0.5862,0.14707,195,2019,7,13,9,14,28.203
435,3,-2.0505,5.5892,0.37282,0.14707,167,2019,7,13,9,14,28.203
436,3,-1.8278,5.5492,0.27502,0.14707,152,2019,7,13,9,14,28.225
436,3,-1.8399,5.5923,0.06946,0.14707,172,2019,7,13,9,14,28.225
436,3,-2.0372,5.5652,0.024974,0.14707,165,2019,7,13,9,14,28.225
437,1,-1.6668,5.6751,-0.3704,0.14707,151,2019,7,13,9,14,28.233
438,1,0,0,0,0,151,2019,7,13,9,14,28.242
439,2,-2.0372,5.5529,0.3704,0.14707,156,2019,7,13,9,14,28.252
439,2,-1.8641,5.6499,0.43206,0.14707,161,2019,7,13,9,14,28.252
440,1,-1.6777,5.7018,0.50753,0.14707,154,2019,7,13,9,14,28.261
441,5,-1.6668,5.6045,0.96637,0,158,2019,7,13,9,14,28.27
441,5,-1.4913,5.7709,0.23612,0,168,2019,7,13,9,14,28.27
441,5,-1.6668,5.6478,0.66786,0.14707,198,2019,7,13,9,14,28.27
441,5,-1.6777,5.7036,0.48652,0.14707,205,2019,7,13,9,14,28.27
441,5,-1.6886,5.7284,0.61689,0.14707,169,2019,7,13,9,14,28.27
442,1,0,0,0,0,158,2019,7,13,9,14,28.279
443,1,0,0,0,0,158,2019,7,13,9,14,28.288
444,3,-1.8399,5.465,1.1887,0.14707,176,2019,7,13,9,14,28.297
444,3,-1.6668,5.6414,0.71977,0.14707,180,2019,7,13,9,14,28.297
444,3,-1.4913,5.7672,0.31358,0.14707,152,2019,7,13,9,14,28.297
445,12,-1.6668,5.6701,0.44032,0,177,2019,7,13,9,14,28.308
445,12,-1.2964,5.7226,0.83253,0,177,2019,7,13,9,14,28.308
445,12,-1.8641,5.5545,1.1204,0,155,2019,7,13,9,14,28.308
445,12,-2.6908,6.0523,-0.03478,0,150,2019,7,13,9,14,28.308
445,12,-4.5537,0,-5.1173,0,150,2019,7,13,9,14,28.308
445,12,-1.8399,5.5441,0.73596,0.14707,190,2019,7,13,9,14,28.308
445,12,-1.6668,5.649,0.65778,0.14707,219,2019,7,13,9,14,28.308
445,12,-1.4913,5.7259,0.7567,0.14707,193,2019,7,13,9,14,28.308
445,12,-2.4839,6.1363,0.22112,0.14707,173,2019,7,13,9,14,28.308
445,12,-2.4984,6.1741,-0.15975,0.14707,169,2019,7,13,9,14,28.308
445,12,-1.852,5.4659,1.3478,0.29415,164,2019,7,13,9,14,28.308
445,12,-1.6668,5.6648,0.50424,-0.14707,165,2019,7,13,9,14,28.308
446,5,-2.0372,5.5154,0.74277,0,160,2019,7,13,9,14,28.317
446,5,-1.6777,5.6914,0.61291,0,152,2019,7,13,9,14,28.317
446,5,-1.6668,5.6227,0.85388,0.14707,183,2019,7,13,9,14,28.317
446,5,-1.6777,5.7076,0.43724,0.14707,174,2019,7,13,9,14,28.317
446,5,-2.0372,5.5026,0.83253,0.29415,151,2019,7,13,9,14,28.317
447,9,-2.2769,6.2173,0.18067,0,157,2019,7,13,9,14,28.326
447,9,-2.4984,6.1383,0.68233,0,180,2019,7,13,9,14,28.326
447,9,-2.5129,6.0499,1.41,0,161,2019,7,13,9,14,28.326
447,9,-1.8278,5.4826,0.8999,0.14707,158,2019,7,13,9,14,28.326
447,9,-1.4719,5.6604,0.67693,0.14707,178,2019,7,13,9,14,28.326
447,9,-2.2769,6.1731,0.76217,0.14707,173,2019,7,13,9,14,28.326
447,9,-2.082,6.2111,1.2142,0.14707,197,2019,7,13,9,14,28.326
447,9,-2.3035,5.9745,1.9757,0.14707,176,2019,7,13,9,14,28.326
447,9,-2.2902,6.0119,1.7318,0.29415,162,2019,7,13,9,14,28.326
448,10,-1.8399,5.5441,0.73596,0,158,2019,7,13,9,14,28.334
448,10,-1.4816,5.7141,0.52499,0,174,2019,7,13,9,14,28.334
448,10,-1.8641,5.6249,0.68441,0,171,2019,7,13,9,14,28.334
448,10,-1.6559,5.6072,0.69413,0.14707,176,2019,7,13,9,14,28.334
448,10,-1.852,5.5474,0.95854,0.14707,192,2019,7,13,9,14,28.334
448,10,-1.6777,5.6336,1.015,0.14707,185,2019,7,13,9,14,28.334
448,10,-1.8762,5.6026,1.0661,0.14707,157,2019,7,13,9,14,28.334
448,10,-2.0372,5.5449,0.47509,0.29415,170,2019,7,13,9,14,28.334
448,10,-1.8641,5.5946,0.89926,0.29415,176,2019,7,13,9,14,28.334
448,10,-1.8762,5.5714,1.2187,0.29415,156,2019,7,13,9,14,28.334
449,15,-1.6559,5.646,-0.21216,0,154,2019,7,13,9,14,28.343
449,15,-1.4816,5.7162,0.50226,0,174,2019,7,13,9,14,28.343
449,15,-1.4913,5.7433,0.61093,0,155,2019,7,13,9,14,28.343
449,15,-1.6559,5.6499,0.035623,0.14707,177,2019,7,13,9,14,28.343
449,15,-1.6668,5.6758,0.35941,0.14707,204,2019,7,13,9,14,28.343
449,15,-1.4913,5.7505,0.53886,0.14707,191,2019,7,13,9,14,28.343
449,15,-1.8762,5.7016,0.13559,0.14707,171,2019,7,13,9,14,28.343
449,15,-1.8883,5.5983,1.2674,0.14707,155,2019,7,13,9,14,28.343
449,15,-2.082,6.2736,0.83279,0.14707,160,2019,7,13,9,14,28.343
449,15,-2.3035,6.2924,0.066552,0.14707,151,2019,7,13,9,14,28.343
449,15,-1.4816,5.6871,0.7638,0.29415,156,2019,7,13,9,14,28.343
449,15,-1.8641,5.6542,0.37083,0.29415,161,2019,7,13,9,14,28.343
449,15,-1.8762,5.6909,0.37324,0.29415,165,2019,7,13,9,14,28.343
449,15,-1.852,5.6245,0.23853,-0.14707,152,2019,7,13,9,14,28.343
449,15,-1.3049,5.8087,0.37282,-0.14707,163,2019,7,13,9,14,28.343
450,8,-1.4719,5.6687,0.60299,0,163,2019,7,13,9,14,28.353
450,8,-1.4816,5.7344,0.20875,0,186,2019,7,13,9,14,28.353
450,8,-1.4913,5.7143,0.83996,0,164,2019,7,13,9,14,28.353
450,8,-1.6559,5.6131,0.64482,0.14707,177,2019,7,13,9,14,28.353
450,8,-1.6668,5.6573,0.58198,0.14707,199,2019,7,13,9,14,28.353
450,8,-1.6777,5.6908,0.6191,0.14707,167,2019,7,13,9,14,28.353
450,8,-2.2902,6.2335,0.53409,0.14707,152,2019,7,13,9,14,28.353
450,8,-1.6668,5.5775,1.1112,0.29415,160,2019,7,13,9,14,28.353
451,15,-1.8399,5.5859,0.27684,0,153,2019,7,13,9,14,28.367
451,15,-1.4816,5.7196,0.46213,0,204,2019,7,13,9,14,28.367
451,15,-1.4913,5.774,0.13869,0,210,2019,7,13,9,14,28.367
451,15,-1.501,5.8069,0.27118,0,182,2019,7,13,9,14,28.367
451,15,-1.6995,5.7864,-0.37766,0,171,2019,7,13,9,14,28.367
451,15,-1.6559,5.6381,0.36657,0.14707,180,2019,7,13,9,14,28.367
451,15,-1.6668,5.6601,0.55387,0.14707,234,2019,7,13,9,14,28.367
451,15,-1.4913,5.7574,0.45977,0.14707,239,2019,7,13,9,14,28.367
451,15,-1.6886,5.761,0.072748,0.14707,211,2019,7,13,9,14,28.367
451,15,-1.6995,5.7986,0.023303,0.14707,192,2019,7,13,9,14,28.367
451,15,-1.6668,5.654,0.61325,0.29415,195,2019,7,13,9,14,28.367
451,15,-1.4913,5.7457,0.58805,0.29415,198,2019,7,13,9,14,28.367
451,15,-1.8762,5.6909,0.37324,0.29415,173,2019,7,13,9,14,28.367
451,15,-1.6995,5.7987,0.0020119,0.29415,173,2019,7,13,9,14,28.367
451,15,-1.8641,5.6542,0.37083,-0.14707,151,2019,7,13,9,14,28.367
452,11,-1.4816,5.7297,0.31154,0,174,2019,7,13,9,14,28.385
452,11,-1.4913,5.7658,0.33815,0,200,2019,7,13,9,14,28.385
452,11,-1.8762,5.6962,-0.28231,0,181,2019,7,13,9,14,28.385
452,11,-1.8883,5.69,-0.75532,0,152,2019,7,13,9,14,28.385
452,11,-1.6668,5.6812,0.26004,0.14707,192,2019,7,13,9,14,28.385
