Frame #,# Obj,X,Y,Z,Doppler,Intensity,y,m,d,h,m,s
6836,41,1.9805,2.4551,0.29688,0.88138,51,2019,7,14,22,32,43.925
6836,41,2.0039,2.5,0.12305,0.88138,34,2019,7,14,22,32,43.925
6836,41,1.418,2.0566,0.33594,1.1752,40,2019,7,14,22,32,43.925
6836,41,1.4395,2.082,0.36523,1.1752,69,2019,7,14,22,32,43.925
6836,41,1.4609,2.1055,0.41602,1.1752,60,2019,7,14,22,32,43.925
6836,41,1.8594,2.3691,0.85352,1.1752,44,2019,7,14,22,32,43.925
6836,41,1.9805,2.3887,0.64453,1.1752,74,2019,7,14,22,32,43.925
6836,41,2.0039,2.4473,0.52734,1.1752,52,2019,7,14,22,32,43.925
6836,41,1.9805,2.2891,0.93945,1.469,37,2019,7,14,22,32,43.925
6837,23,1.4609,2.1445,0.070313,0,20,2019,7,14,22,32,44.095
6837,23,1.5645,2.1191,-0.058594,0,30,2019,7,14,22,32,44.095
6837,23,1.5039,2.2012,-0.19922,0,23,2019,7,14,22,32,44.095
6837,23,1.3984,2.0762,-0.82031,0.29379,42,2019,7,14,22,32,44.095
6837,23,1.5039,2.1816,-0.34961,0.29379,60,2019,7,14,22,32,44.095
6837,23,1.6094,2.1563,0.33398,0.29379,68,2019,7,14,22,32,44.095
6837,23,1.6328,2.1699,0.42969,0.29379,65,2019,7,14,22,32,44.095
6837,23,1.5684,2.2598,0.45117,0.29379,41,2019,7,14,22,32,44.095
6837,23,1.4512,1.8926,0.53516,0.58758,38,2019,7,14,22,32,44.095
6837,23,1.4727,1.9727,0.31055,0.58758,82,2019,7,14,22,32,44.095
6837,23,1.418,2.0762,0.17188,0.58758,88,2019,7,14,22,32,44.095
6837,23,1.4395,2.1133,0.070313,0.58758,45,2019,7,14,22,32,44.095
6837,23,1.623,1.8691,0.78516,0.58758,28,2019,7,14,22,32,44.095
6837,23,1.5254,2.1504,0.62891,0.58758,91,2019,7,14,22,32,44.095
6837,23,1.5469,2.1719,0.66797,0.58758,88,2019,7,14,22,32,44.095
6837,23,1.5684,2.2227,0.60742,0.58758,57,2019,7,14,22,32,44.095
6837,23,1.375,1.9121,0.65039,0.88138,47,2019,7,14,22,32,44.095
6837,23,1.4727,1.9375,0.48242,0.88138,101,2019,7,14,22,32,44.095
6837,23,1.418,2.0527,0.35352,0.88138,108,2019,7,14,22,32,44.095
6837,23,1.4395,2.0938,0.29297,0.88138,57,2019,7,14,22,32,44.095
6837,23,1.541,1.875,0.92188,0.88138,31,2019,7,14,22,32,44.095
6837,23,1.3965,1.9355,0.68164,1.1752,33,2019,7,14,22,32,44.095
6837,23,1.418,2.0059,0.56055,1.1752,36,2019,7,14,22,32,44.095
6838,34,1.4609,2.1094,0.39844,0,29,2019,7,14,22,32,44.104
6838,34,1.4824,2.1699,0.19141,0,128,2019,7,14,22,32,44.104
6838,34,1.5859,2.1465,0.125,0,250,2019,7,14,22,32,44.104
6838,34,1.5254,2.2402,0.060547,0,256,2019,7,14,22,32,44.104
6838,34,1.5469,2.2715,0.072266,0,159,2019,7,14,22,32,44.104
6838,34,1.6543,2.2285,0.25391,0,93,2019,7,14,22,32,44.104
6838,34,1.6777,2.25,0.32617,0,52,2019,7,14,22,32,44.104
6838,34,1.4961,1.9688,0.48633,0.29379,28,2019,7,14,22,32,44.104
6838,34,1.5195,2.0215,0.39063,0.29379,41,2019,7,14,22,32,44.104
6838,34,1.4609,2.0898,0.48633,0.29379,77,2019,7,14,22,32,44.104
6838,34,1.4824,2.1426,0.39648,0.29379,280,2019,7,14,22,32,44.104
6838,34,1.5039,2.1855,0.31836,0.29379,527,2019,7,14,22,32,44.104
6838,34,1.5254,2.2246,0.26758,0.29379,519,2019,7,14,22,32,44.104
6838,34,1.5469,2.252,0.30078,0.29379,322,2019,7,14,22,32,44.104
6838,34,1.5684,2.2578,0.46289,0.29379,211,2019,7,14,22,32,44.104
6838,34,1.5898,2.2773,0.51953,0.29379,127,2019,7,14,22,32,44.104
6838,34,1.4961,1.9219,0.64844,0.58758,47,2019,7,14,22,32,44.104
6838,34,1.5195,2,0.48828,0.58758,69,2019,7,14,22,32,44.104
6838,34,1.4609,2.0723,0.56055,0.58758,87,2019,7,14,22,32,44.104
6838,34,1.3984,2.1504,0.59961,0.58758,228,2019,7,14,22,32,44.104
6838,34,1.5039,2.1387,0.55273,0.58758,393,2019,7,14,22,32,44.104
6838,34,1.5254,2.1816,0.51563,0.58758,371,2019,7,14,22,32,44.104
6838,34,1.5469,2.1992,0.57227,0.58758,233,2019,7,14,22,32,44.104
6838,34,1.5684,2.1914,0.71094,0.58758,185,2019,7,14,22,32,44.104
6838,34,1.5898,2.2305,0.69531,0.58758,122,2019,7,14,22,32,44.104
6838,34,1.5195,1.9824,0.55469,0.88138,40,2019,7,14,22,32,44.104
6838,34,1.4609,2.0898,0.49219,0.88138,42,2019,7,14,22,32,44.104
6838,34,1.3984,2.1094,0.73047,0.88138,60,2019,7,14,22,32,44.104
6838,34,1.5039,2.0586,0.80469,0.88138,80,2019,7,14,22,32,44.104
6838,34,1.5254,2.0859,0.81836,0.88138,59,2019,7,14,22,32,44.104
6838,34,1.5684,2.1484,0.83398,0.88138,44,2019,7,14,22,32,44.104
6838,34,1.5898,2.2227,0.7168,0.88138,36,2019,7,14,22,32,44.104
6838,34,1.5859,2.1426,0.17969,-0.29379,32,2019,7,14,22,32,44.104
6838,34,1.6094,2.1777,0.11914,-0.29379,28,2019,7,14,22,32,44.104
6839,21,1.541,2.0605,0.33984,0,26,2019,7,14,22,32,44.109
6839,21,1.5645,2.1152,0.14063,0,26,2019,7,14,22,32,44.109
6839,21,1.5254,2.1777,0.52539,0,37,2019,7,14,22,32,44.109
6839,21,1.5469,2.2676,0.14844,0,41,2019,7,14,22,32,44.109
6839,21,1.6777,2.2383,0.39453,0,31,2019,7,14,22,32,44.109
6839,21,1.6992,2.2656,0.41992,0,31,2019,7,14,22,32,44.109
6839,21,1.5195,1.9297,0.7168,0.29379,39,2019,7,14,22,32,44.109
6839,21,1.541,2.0215,0.52539,0.29379,87,2019,7,14,22,32,44.109
6839,21,1.5645,2.0859,0.37305,0.29379,86,2019,7,14,22,32,44.109
6839,21,1.4395,2.2207,0.58789,0.29379,81,2019,7,14,22,32,44.109
6839,21,1.4609,2.3184,0.2168,0.29379,92,2019,7,14,22,32,44.109
6839,21,1.5898,2.2715,0.54297,0.29379,57,2019,7,14,22,32,44.109
6839,21,1.6113,2.2793,0.63672,0.29379,58,2019,7,14,22,32,44.109
6839,21,1.5195,1.8613,0.87891,0.58758,50,2019,7,14,22,32,44.109
6839,21,1.541,1.9688,0.69531,0.58758,106,2019,7,14,22,32,44.109
6839,21,1.5645,2.0391,0.57813,0.58758,110,2019,7,14,22,32,44.109
6839,21,1.6699,2.0586,0.34375,0.58758,43,2019,7,14,22,32,44.109
6839,21,1.5898,2.1719,0.86133,0.58758,36,2019,7,14,22,32,44.109
6839,21,1.6113,2.166,0.95313,0.58758,38,2019,7,14,22,32,44.109
6839,21,1.541,1.9023,0.86523,0.88138,43,2019,7,14,22,32,44.109
6839,21,1.4824,2.043,0.75586,0.88138,43,2019,7,14,22,32,44.109
6840,8,1.4824,2.1367,0.42578,0,20,2019,7,14,22,32,44.113
6840,8,1.6328,2.1016,0.6875,0,27,2019,7,14,22,32,44.113
6840,8,1.6543,2.168,0.57227,0,27,2019,7,14,22,32,44.113
6840,8,1.541,1.9492,0.75,0.29379,31,2019,7,14,22,32,44.113
6840,8,1.5645,2.0293,0.61328,0.29379,50,2019,7,14,22,32,44.113
6840,8,1.5859,2.127,0.31641,0.29379,35,2019,7,14,22,32,44.113
6840,8,1.6328,2.0469,0.83789,0.29379,51,2019,7,14,22,32,44.113
6840,8,1.6543,2.123,0.7207,0.29379,54,2019,7,14,22,32,44.113
6841,9,1.6328,2.2109,0.025391,0,30,2019,7,14,22,32,44.117
6841,9,1.5645,1.9922,0.72461,0.29379,30,2019,7,14,22,32,44.117
6841,9,1.5254,2.2383,0.12695,0.29379,51,2019,7,14,22,32,44.117
6841,9,1.6328,2.1914,0.29492,0.29379,75,2019,7,14,22,32,44.117
6841,9,1.5684,2.2832,0.3125,0.29379,46,2019,7,14,22,32,44.117
6841,9,1.6113,2.25,0.73633,0.29379,45,2019,7,14,22,32,44.117
6841,9,1.541,2.3516,0.7168,0.29379,34,2019,7,14,22,32,44.117
6841,9,1.5469,2.248,0.32813,0.58758,33,2019,7,14,22,32,44.117
6841,9,1.5469,2.2656,0.16602,-0.29379,24,2019,7,14,22,32,44.117
6842,6,1.5254,2.1035,0.77148,0.29379,33,2019,7,14,22,32,44.12
6842,6,1.5469,2.1641,0.69531,0.29379,43,2019,7,14,22,32,44.12
6842,6,1.4805,2.2363,0.75781,0.29379,27,2019,7,14,22,32,44.12
6842,6,1.5254,2.2051,0.40234,-0.29379,42,2019,7,14,22,32,44.12
6842,6,1.6328,2.1875,0.32617,-0.29379,55,2019,7,14,22,32,44.12
6842,6,1.5684,2.2832,0.30273,-0.29379,36,2019,7,14,22,32,44.12
6843,16,1.5645,2.0391,0.58008,0,29,2019,7,14,22,32,44.124
6843,16,1.6699,2.0176,0.5332,0,22,2019,7,14,22,32,44.124
6843,16,1.6328,2.1816,0.36914,0,31,2019,7,14,22,32,44.124
6843,16,1.6543,2.2031,0.42188,0,28,2019,7,14,22,32,44.124
6843,16,1.5254,2.1191,0.72852,0.29379,35,2019,7,14,22,32,44.124
6843,16,1.5469,2.1738,0.66211,0.29379,52,2019,7,14,22,32,44.124
6843,16,1.5684,2.2305,0.58008,0.29379,37,2019,7,14,22,32,44.124
6843,16,1.5469,2.2734,0.011719,-0.58758,36,2019,7,14,22,32,44.124
6843,16,1.5684,2.3027,0.082031,-0.58758,28,2019,7,14,22,32,44.124
6843,16,1.541,2.0078,0.58008,-0.29379,32,2019,7,14,22,32,44.124
6843,16,1.6465,2.0098,0.43359,-0.29379,60,2019,7,14,22,32,44.124
6843,16,1.6699,2.0566,0.34961,-0.29379,36,2019,7,14,22,32,44.124
6843,16,1.4395,2.2852,0.22266,-0.29379,50,2019,7,14,22,32,44.124
6843,16,1.5469,2.2598,0.23438,-0.29379,103,2019,7,14,22,32,44.124
6843,16,1.5684,2.2891,0.25781,-0.29379,81,2019,7,14,22,32,44.124
6843,16,1.6777,2.2324,0.42383,-0.29379,35,2019,7,14,22,32,44.124
6844,25,1.4824,1.2617,-1.7754,0,15,2019,7,14,22,32,44.128
6844,25,1.5039,2.1777,0.37305,0,13,2019,7,14,22,32,44.128
6844,25,1.4395,2.123,0.87695,0,58,2019,7,14,22,32,44.128
6844,25,1.5469,2.1582,0.71094,0,83,2019,7,14,22,32,44.128
6844,25,1.5684,2.2207,0.61523,0,52,2019,7,14,22,32,44.128
6844,25,1.5039,2.0605,0.79688,0.29379,45,2019,7,14,22,32,44.128
6844,25,1.5254,2.1074,0.76367,0.29379,95,2019,7,14,22,32,44.128
6844,25,1.5469,2.1621,0.70117,0.29379,103,2019,7,14,22,32,44.128
6844,25,1.5684,2.2012,0.67969,0.29379,55,2019,7,14,22,32,44.128
6844,25,1.4395,2.1211,0.88281,0.58758,31,2019,7,14,22,32,44.128
6844,25,1.4609,2.1543,0.88477,0.58758,33,2019,7,14,22,32,44.128
6844,25,1.5859,2.1172,-0.37695,-0.58758,25,2019,7,14,22,32,44.128
6844,25,1.6094,2.1348,0.44336,-0.58758,54,2019,7,14,22,32,44.128
6844,25,1.5469,2.2363,0.40625,-0.58758,75,2019,7,14,22,32,44.128
6844,25,1.5684,2.2813,0.32227,-0.58758,48,2019,7,14,22,32,44.128
6844,25,1.541,1.4961,1.457,-0.29379,28,2019,7,14,22,32,44.128
6844,25,1.4824,0.9082,-1.9785,-0.29379,22,2019,7,14,22,32,44.128
6844,25,1.5039,2.168,0.42969,-0.29379,53,2019,7,14,22,32,44.128
6844,25,1.5254,2.166,0.57813,-0.29379,184,2019,7,14,22,32,44.128
6844,25,1.5469,2.2148,0.50781,-0.29379,225,2019,7,14,22,32,44.128
6844,25,1.5684,2.2578,0.46484,-0.29379,129,2019,7,14,22,32,44.128
6844,25,1.5898,2.2578,0.60156,-0.29379,31,2019,7,14,22,32,44.128
6844,25,-0.082031,2.627,-0.16406,0,9,2019,7,14,22,32,44.128
6844,25,0.50195,1.5762,-2.0996,0,8,2019,7,14,22,32,44.128
6844,25,0,2.5801,-0.53516,-0.29379,16,2019,7,14,22,32,44.128
6845,7,1.4609,2.0859,0.50586,0,18,2019,7,14,22,32,44.132
6845,7,1.3984,2.207,0.33594,0,18,2019,7,14,22,32,44.132
6845,7,1.4609,2.1074,0.4043,-0.29379,37,2019,7,14,22,32,44.132
6845,7,1.5645,2.1016,0.2793,-0.29379,35,2019,7,14,22,32,44.132
6845,7,1.5039,2.209,0.039063,-0.29379,25,2019,7,14,22,32,44.132
6845,7,1.5254,2.2305,0.22656,-0.29379,36,2019,7,14,22,32,44.132
6845,7,1.5469,2.2676,0.1582,-0.29379,35,2019,7,14,22,32,44.132
6846,17,1.3594,2.0664,0.6543,0,15,2019,7,14,22,32,44.135
6846,17,1.4609,2.0879,0.49609,0,23,2019,7,14,22,32,44.135
6846,17,1.4824,2.1367,0.41797,0,18,2019,7,14,22,32,44.135
6846,17,1.3789,2.1563,0.42969,0.29379,38,2019,7,14,22,32,44.135
6846,17,1.3984,2.2305,0.091797,0.29379,51,2019,7,14,22,32,44.135
6846,17,1.5039,2.209,-0.011719,0.29379,40,2019,7,14,22,32,44.135
6846,17,1.4395,2.291,0.16992,0.29379,23,2019,7,14,22,32,44.135
6846,17,1.3789,2.1914,0.17578,0.58758,38,2019,7,14,22,32,44.135
6846,17,1.3984,2.2305,0.066406,0.58758,61,2019,7,14,22,32,44.135
6846,17,1.4199,2.2637,0.027344,0.58758,51,2019,7,14,22,32,44.135
6846,17,1.4395,2.0605,0.47656,-0.29379,39,2019,7,14,22,32,44.135
6846,17,1.4609,2.1094,0.39844,-0.29379,62,2019,7,14,22,32,44.135
6846,17,1.4824,2.1504,0.34766,-0.29379,50,2019,7,14,22,32,44.135
6846,17,1.5039,2.1816,0.3457,-0.29379,31,2019,7,14,22,32,44.135
6846,17,1.5684,2.2715,0.39258,-0.29379,31,2019,7,14,22,32,44.135
6846,17,1.5898,2.2813,0.5,-0.29379,40,2019,7,14,22,32,44.135
6846,17,1.5215,2.3633,0.54883,-0.29379,31,2019,7,14,22,32,44.135
6847,1,1.3789,2.1406,0.5,0.29379,30,2019,7,14,22,32,44.139
6848,19,1.3789,2.166,0.37695,0,42,2019,7,14,22,32,44.142
6848,19,1.4824,2.1582,0.29688,0,47,2019,7,14,22,32,44.142
6848,19,1.4199,2.1973,0.54688,0,19,2019,7,14,22,32,44.142
6848,19,1.4395,2.2832,0.25,0,32,2019,7,14,22,32,44.142
6848,19,1.4609,2.3262,0.099609,0,36,2019,7,14,22,32,44.142
6848,19,1.3594,2.0664,0.6543,0.29379,29,2019,7,14,22,32,44.142
6848,19,1.3789,2.1328,0.53906,0.29379,79,2019,7,14,22,32,44.142
6848,19,1.3984,2.1836,0.46484,0.29379,84,2019,7,14,22,32,44.142
6848,19,1.4199,2.1152,0.80469,0.29379,37,2019,7,14,22,32,44.142
6848,19,1.4395,2.2598,0.4043,0.29379,89,2019,7,14,22,32,44.142
6848,19,1.4609,2.3145,0.25,0.29379,93,2019,7,14,22,32,44.142
6848,19,1.4805,2.3555,0.17383,0.29379,47,2019,7,14,22,32,44.142
6848,19,1.3789,2.0938,0.67383,0.58758,43,2019,7,14,22,32,44.142
6848,19,1.3984,2.1523,0.58984,0.58758,48,2019,7,14,22,32,44.142
6848,19,1.3555,2.2656,0.61523,0.58758,34,2019,7,14,22,32,44.142
6848,19,1.375,2.3516,0.36523,0.58758,38,2019,7,14,22,32,44.142
6848,19,1.5254,2.2402,0.0097656,-0.29379,34,2019,7,14,22,32,44.142
6848,19,1.4609,2.3281,-0.052734,-0.29379,29,2019,7,14,22,32,44.142
6848,19,1.5684,2.3008,0.11133,-0.29379,21,2019,7,14,22,32,44.142
6849,16,1.4199,2.2422,0.3125,0,17,2019,7,14,22,32,44.146
6849,16,1.4395,2.2832,0.25195,0,22,2019,7,14,22,32,44.146
6849,16,1.5469,2.2695,0.11523,0,20,2019,7,14,22,32,44.146
6849,16,1.3789,2.0352,0.83203,0.29379,22,2019,7,14,22,32,44.146
6849,16,1.4824,2.0742,0.66406,0.29379,45,2019,7,14,22,32,44.146
6849,16,1.4199,2.1973,0.54297,0.29379,67,2019,7,14,22,32,44.146
6849,16,1.4395,2.2578,0.41992,0.29379,86,2019,7,14,22,32,44.146
6849,16,1.4609,2.3008,0.35547,0.29379,79,2019,7,14,22,32,44.146
6849,16,1.5684,2.2754,0.36719,0.29379,48,2019,7,14,22,32,44.146
6849,16,1.4395,2.2246,0.57227,0.58758,30,2019,7,14,22,32,44.146
6849,16,1.4609,2.2676,0.52734,0.58758,26,2019,7,14,22,32,44.146
6849,16,1.3984,2.209,0.31445,-0.29379,27,2019,7,14,22,32,44.146
6849,16,1.5039,2.1973,0.23047,-0.29379,39,2019,7,14,22,32,44.146
6849,16,1.5254,2.2363,0.13477,-0.29379,49,2019,7,14,22,32,44.146
6849,16,1.5469,2.2715,0.089844,-0.29379,47,2019,7,14,22,32,44.146
6849,16,1.5684,2.3027,0.10352,-0.29379,29,2019,7,14,22,32,44.146
6850,13,1.4395,2.2949,0.068359,0,25,2019,7,14,22,32,44.15
6850,13,1.4609,2.3242,0.13672,0,25,2019,7,14,22,32,44.15
6850,13,1.4199,2.2422,0.31445,0.29379,38,2019,7,14,22,32,44.15
6850,13,1.4395,2.2715,0.33789,0.29379,74,2019,7,14,22,32,44.15
6850,13,1.5469,2.2383,0.39453,0.29379,79,2019,7,14,22,32,44.15
6850,13,1.4805,2.291,0.57227,0.29379,45,2019,7,14,22,32,44.15
6850,13,1.5,2.2246,0.88477,0.29379,42,2019,7,14,22,32,44.15
6850,13,1.5215,2.3047,0.75781,0.29379,44,2019,7,14,22,32,44.15
6850,13,1.4395,2.2285,0.55273,0.58758,28,2019,7,14,22,32,44.15
6850,13,1.4609,2.2617,0.55273,0.58758,29,2019,7,14,22,32,44.15
6850,13,1.4395,2.293,0.10742,-0.29379,32,2019,7,14,22,32,44.15
6850,13,1.4609,2.3242,0.13867,-0.29379,35,2019,7,14,22,32,44.15
6850,13,1.4805,2.3438,0.29102,-0.29379,22,2019,7,14,22,32,44.15
6851,8,1.5039,2.123,0.60938,0.29379,33,2019,7,14,22,32,44.154
6851,8,1.4395,2.2168,0.59961,0.29379,48,2019,7,14,22,32,44.154
6851,8,1.4609,2.252,0.5918,0.29379,50,2019,7,14,22,32,44.154
6851,8,1.4805,2.3047,0.51172,0.29379,41,2019,7,14,22,32,44.154
6851,8,1.5,2.3477,0.4707,0.29379,39,2019,7,14,22,32,44.154
6851,8,1.5215,2.3535,0.58594,0.29379,47,2019,7,14,22,32,44.154
6851,8,1.5254,2.2383,0.097656,-0.29379,27,2019,7,14,22,32,44.154
6851,8,1.6328,2.207,0.14648,-0.29379,28,2019,7,14,22,32,44.154
6852,11,1.5,2.248,0.82031,0,36,2019,7,14,22,32,44.157
6852,11,1.5215,2.3359,0.65234,0,59,2019,7,14,22,32,44.157
6852,11,1.541,2.3613,0.68164,0,42,2019,7,14,22,32,44.157
6852,11,1.5469,2.2734,0.023438,0.29379,36,2019,7,14,22,32,44.157
6852,11,1.5,2.1758,0.99805,0.29379,68,2019,7,14,22,32,44.157
6852,11,1.5215,2.2832,0.82031,0.29379,121,2019,7,14,22,32,44.157
6852,11,1.541,2.3203,0.80859,0.29379,83,2019,7,14,22,32,44.157
6852,11,1.5,2.0938,1.1582,0.58758,33,2019,7,14,22,32,44.157
6852,11,1.5215,2.209,1.002,0.58758,53,2019,7,14,22,32,44.157
6852,11,1.541,2.2383,1.0156,0.58758,36,2019,7,14,22,32,44.157
6852,11,1.5469,2.2598,-0.24414,-0.29379,26,2019,7,14,22,32,44.157
6853,24,1.3984,2.2168,0.26172,0,40,2019,7,14,22,32,44.161
6853,24,1.4199,2.2617,0.10742,0,45,2019,7,14,22,32,44.161
6853,24,1.4395,2.2949,-0.09375,0,32,2019,7,14,22,32,44.161
6853,24,1.5469,2.2578,0.25195,0,34,2019,7,14,22,32,44.161
6853,24,1.5684,2.2656,0.41602,0,27,2019,7,14,22,32,44.161
6853,24,1.6113,2.2402,0.76367,0,49,2019,7,14,22,32,44.161
6853,24,1.541,2.3477,0.72656,0,48,2019,7,14,22,32,44.161
6853,24,1.2988,2.1953,0.48633,0.29379,28,2019,7,14,22,32,44.161
6853,24,1.3984,2.1934,0.41406,0.29379,74,2019,7,14,22,32,44.161
6853,24,1.4199,2.248,0.26563,0.29379,84,2019,7,14,22,32,44.161
6853,24,1.4395,2.293,0.12695,0.29379,69,2019,7,14,22,32,44.161
6853,24,1.5469,2.2344,0.41211,0.29379,79,2019,7,14,22,32,44.161
6853,24,1.4805,2.3105,0.48828,0.29379,63,2019,7,14,22,32,44.161
6853,24,1.5898,2.2168,0.73438,0.29379,70,2019,7,14,22,32,44.161
6853,24,1.6113,2.2324,0.78711,0.29379,114,2019,7,14,22,32,44.161
6853,24,1.541,2.3184,0.81445,0.29379,102,2019,7,14,22,32,44.161
6853,24,1.3164,2.2109,0.56445,0.58758,38,2019,7,14,22,32,44.161
6853,24,1.4199,2.2266,0.41016,0.58758,44,2019,7,14,22,32,44.161
6853,24,1.4395,2.2793,0.28125,0.58758,33,2019,7,14,22,32,44.161
6853,24,1.4609,2.2617,0.55273,0.58758,33,2019,7,14,22,32,44.161
6853,24,1.5,2.2344,0.85547,0.58758,36,2019,7,14,22,32,44.161
6853,24,1.5215,2.2246,0.96484,0.58758,57,2019,7,14,22,32,44.161
6853,24,1.541,2.252,0.98438,0.58758,51,2019,7,14,22,32,44.161
6853,24,1.5215,2.4219,-0.12695,-0.29379,30,2019,7,14,22,32,44.161
6854,25,1.4199,2.2617,0.11914,0,16,2019,7,14,22,32,44.166
6854,25,1.4395,2.293,0.12109,0,25,2019,7,14,22,32,44.166
6854,25,1.5469,2.2578,0.26563,0,57,2019,7,14,22,32,44.166
6854,25,1.4805,2.3457,0.27148,0,90,2019,7,14,22,32,44.166
6854,25,1.5898,2.3223,0.25,0,84,2019,7,14,22,32,44.166
6854,25,1.5215,2.3945,0.39063,0,71,2019,7,14,22,32,44.166
6854,25,1.541,2.3984,0.53906,0,74,2019,7,14,22,32,44.166
6854,25,1.5625,2.4219,0.57617,0,49,2019,7,14,22,32,44.166
6854,25,1.4199,2.248,0.26172,0.29379,32,2019,7,14,22,32,44.166
6854,25,1.5254,2.2344,0.18555,0.29379,55,2019,7,14,22,32,44.166
6854,25,1.5469,2.2402,0.38672,0.29379,117,2019,7,14,22,32,44.166
6854,25,1.4805,2.3242,0.41602,0.29379,181,2019,7,14,22,32,44.166
6854,25,1.5898,2.2988,0.41406,0.29379,165,2019,7,14,22,32,44.166
6854,25,1.6113,2.2949,0.57813,0.29379,134,2019,7,14,22,32,44.166
6854,25,1.541,2.3398,0.75,0.29379,139,2019,7,14,22,32,44.166
6854,25,1.5625,2.3594,0.79883,0.29379,92,2019,7,14,22,32,44.166
6854,25,1.4395,2.2578,0.41797,0.58758,23,2019,7,14,22,32,44.166
6854,25,1.5469,2.1973,0.57813,0.58758,49,2019,7,14,22,32,44.166
6854,25,1.4805,2.2871,0.58984,0.58758,77,2019,7,14,22,32,44.166
6854,25,1.5,2.3125,0.61914,0.58758,71,2019,7,14,22,32,44.166
6854,25,1.5215,2.2715,0.85352,0.58758,68,2019,7,14,22,32,44.166
6854,25,1.541,2.25,0.98828,0.58758,76,2019,7,14,22,32,44.166
6854,25,1.4707,2.3379,1.0059,0.58758,49,2019,7,14,22,32,44.166
6854,25,1.5469,2.2656,-0.17578,-0.29379,23,2019,7,14,22,32,44.166
6854,25,1.6543,2.2402,-0.082031,-0.29379,27,2019,7,14,22,32,44.166
6855,18,1.4395,2.2461,0.47461,0,29,2019,7,14,22,32,44.174
6855,18,1.5469,2.2305,0.43359,0,112,2019,7,14,22,32,44.174
6855,18,1.5684,2.2715,0.38867,0,193,2019,7,14,22,32,44.174
6855,18,1.5898,2.3125,0.33398,0,173,2019,7,14,22,32,44.174
6855,18,1.6113,2.3516,0.27148,0,84,2019,7,14,22,32,44.174
6855,18,1.4395,2.2051,0.64258,0.29379,56,2019,7,14,22,32,44.174
6855,18,1.5469,2.1934,0.5957,0.29379,222,2019,7,14,22,32,44.174
6855,18,1.5684,2.2363,0.55273,0.29379,394,2019,7,14,22,32,44.174
6855,18,1.5898,2.2813,0.50391,0.29379,352,2019,7,14,22,32,44.174
6855,18,1.6113,2.3262,0.4375,0.29379,167,2019,7,14,22,32,44.174
6855,18,1.4395,2.1465,0.81641,0.58758,27,2019,7,14,22,32,44.174
6855,18,1.4609,2.1953,0.7793,0.58758,98,2019,7,14,22,32,44.174
6855,18,1.4805,2.2461,0.72852,0.58758,173,2019,7,14,22,32,44.174
