Frame #,# Obj,X,Y,Z,Doppler,Intensity,y,m,d,h,m,s
172,13,1.7461,2.3398,0.3457,0.29379,59,2019,7,14,10,25,18.34
172,13,1.9785,2.1191,0.83008,0.29379,65,2019,7,14,10,25,18.34
172,13,1.6992,2.2793,0.33008,0.58758,37,2019,7,14,10,25,18.34
172,13,1.7227,2.3164,0.28906,0.58758,44,2019,7,14,10,25,18.34
173,18,1.6543,2.209,-0.38477,0,33,2019,7,14,10,25,18.453
173,18,1.6777,2.25,-0.32227,0,58,2019,7,14,10,25,18.453
173,18,1.6992,2.2852,-0.29492,0,53,2019,7,14,10,25,18.453
173,18,1.8125,2.2598,-0.16211,0,38,2019,7,14,10,25,18.453
173,18,1.791,2.3086,0.75,0,49,2019,7,14,10,25,18.453
173,18,1.8125,2.3457,0.73047,0,60,2019,7,14,10,25,18.453
173,18,1.8359,2.3496,0.82031,0,34,2019,7,14,10,25,18.453
173,18,1.6543,2.2285,-0.25391,0.29379,63,2019,7,14,10,25,18.453
173,18,1.6777,2.2676,-0.15039,0.29379,109,2019,7,14,10,25,18.453
173,18,1.6992,2.3008,-0.125,0.29379,99,2019,7,14,10,25,18.453
173,18,1.7227,2.334,0.0039063,0.29379,69,2019,7,14,10,25,18.453
173,18,1.7461,2.3555,0.21289,0.29379,35,2019,7,14,10,25,18.453
173,18,1.791,2.2344,0.94727,0.29379,96,2019,7,14,10,25,18.453
173,18,1.8125,2.2715,0.9375,0.29379,121,2019,7,14,10,25,18.453
173,18,1.6543,2.2402,-0.11523,0.58758,32,2019,7,14,10,25,18.453
173,18,1.5898,2.3359,-0.0019531,0.58758,53,2019,7,14,10,25,18.453
173,18,1.6992,2.3027,0.09375,0.58758,50,2019,7,14,10,25,18.453
173,18,1.7227,2.3281,0.17773,0.58758,35,2019,7,14,10,25,18.453
174,24,1.6777,2.2129,-0.52344,0,60,2019,7,14,10,25,18.546
174,24,1.6992,2.2617,-0.43359,0,83,2019,7,14,10,25,18.546
174,24,1.7227,2.2969,-0.41992,0,37,2019,7,14,10,25,18.546
174,24,1.8379,2.2949,0.056641,0,45,2019,7,14,10,25,18.546
174,24,1.7676,2.3926,-0.13281,0,55,2019,7,14,10,25,18.546
174,24,1.8125,2.4473,0.22461,0,54,2019,7,14,10,25,18.546
174,24,1.8359,2.4863,0.10742,0,67,2019,7,14,10,25,18.546
174,24,1.5684,2.2559,-0.4707,0.29379,31,2019,7,14,10,25,18.546
174,24,1.6777,2.2441,-0.35742,0.29379,111,2019,7,14,10,25,18.546
174,24,1.6992,2.2871,-0.2793,0.29379,155,2019,7,14,10,25,18.546
174,24,1.7227,2.3145,-0.30859,0.29379,69,2019,7,14,10,25,18.546
174,24,1.7461,2.3535,0.22852,0.29379,82,2019,7,14,10,25,18.546
174,24,1.7676,2.3945,0.0625,0.29379,102,2019,7,14,10,25,18.546
174,24,1.8125,2.4238,0.40234,0.29379,98,2019,7,14,10,25,18.546
174,24,1.8359,2.4727,0.27344,0.29379,122,2019,7,14,10,25,18.546
174,24,3.7227,4.6289,0.43164,0.29379,47,2019,7,14,10,25,18.546
174,24,3.7461,4.6484,0.53516,0.29379,45,2019,7,14,10,25,18.546
174,24,1.5898,2.3281,-0.19141,0.58758,71,2019,7,14,10,25,18.546
174,24,1.6113,2.3652,-0.11133,0.58758,100,2019,7,14,10,25,18.546
174,24,1.6328,2.3906,-0.20898,0.58758,46,2019,7,14,10,25,18.546
174,24,1.7461,2.3086,0.51953,0.58758,41,2019,7,14,10,25,18.546
174,24,1.7676,2.373,0.33398,0.58758,56,2019,7,14,10,25,18.546
174,24,1.8125,2.4004,0.5293,0.58758,52,2019,7,14,10,25,18.546
174,24,1.8359,2.4512,0.43164,0.58758,68,2019,7,14,10,25,18.546
175,25,1.6113,2.3027,0.54883,0,35,2019,7,14,10,25,18.659
175,25,1.6328,2.3711,0.36328,0,77,2019,7,14,10,25,18.659
175,25,1.6543,2.418,0.24023,0,98,2019,7,14,10,25,18.659
175,25,1.6758,2.459,0.125,0,83,2019,7,14,10,25,18.659
175,25,1.6973,2.4707,-0.33203,0,42,2019,7,14,10,25,18.659
175,25,1.8125,2.4258,0.39258,0,40,2019,7,14,10,25,18.659
175,25,1.8359,2.4512,0.42578,0,106,2019,7,14,10,25,18.659
175,25,1.8594,2.4668,0.51367,0,93,2019,7,14,10,25,18.659
175,25,1.6113,1.623,1.7227,0.29379,56,2019,7,14,10,25,18.659
175,25,1.6328,2.2031,0.94922,0.29379,116,2019,7,14,10,25,18.659
175,25,1.6543,2.3535,0.60547,0.29379,158,2019,7,14,10,25,18.659
175,25,1.6758,2.4336,0.37695,0.29379,147,2019,7,14,10,25,18.659
175,25,1.6973,2.4863,-0.19336,0.29379,77,2019,7,14,10,25,18.659
175,25,1.8125,2.3809,0.60742,0.29379,73,2019,7,14,10,25,18.659
175,25,1.8359,2.4043,0.64453,0.29379,199,2019,7,14,10,25,18.659
175,25,1.7617,2.4844,0.72852,0.29379,178,2019,7,14,10,25,18.659
175,25,3.5586,4.7852,0.60352,0.29379,48,2019,7,14,10,25,18.659
175,25,1.541,0,-2.8848,0.58758,52,2019,7,14,10,25,18.659
175,25,1.5625,2.0781,1.373,0.58758,72,2019,7,14,10,25,18.659
175,25,1.582,2.4297,0.67773,0.58758,84,2019,7,14,10,25,18.659
175,25,1.6016,2.5547,0.021484,0.58758,50,2019,7,14,10,25,18.659
175,25,1.7188,2.3496,0.92578,0.58758,45,2019,7,14,10,25,18.659
175,25,1.7402,2.4043,0.86914,0.58758,131,2019,7,14,10,25,18.659
175,25,1.7617,2.4023,0.96484,0.58758,121,2019,7,14,10,25,18.659
175,25,1.541,2.4199,-0.42969,0.88138,30,2019,7,14,10,25,18.659
176,30,1.541,2.457,0.021484,0,34,2019,7,14,10,25,18.75
176,30,1.6543,2.4258,-0.13672,0,83,2019,7,14,10,25,18.75
176,30,1.582,2.5078,-0.2793,0,119,2019,7,14,10,25,18.75
176,30,1.6973,2.4648,-0.37305,0,105,2019,7,14,10,25,18.75
176,30,1.623,2.5547,-0.40625,0,51,2019,7,14,10,25,18.75
176,30,1.6426,2.6172,0.13477,0,31,2019,7,14,10,25,18.75
176,30,1.7617,2.5742,0.26367,0,52,2019,7,14,10,25,18.75
176,30,1.7832,2.6113,0.20313,0,52,2019,7,14,10,25,18.75
176,30,1.541,2.4492,0.20117,0.29379,100,2019,7,14,10,25,18.75
176,30,1.5625,2.4902,0.076172,0.29379,229,2019,7,14,10,25,18.75
176,30,1.582,2.5234,-0.03125,0.29379,287,2019,7,14,10,25,18.75
176,30,1.6016,2.5527,-0.13086,0.29379,219,2019,7,14,10,25,18.75
176,30,1.623,2.584,-0.13086,0.29379,101,2019,7,14,10,25,18.75
176,30,1.6426,2.5938,0.36328,0.29379,71,2019,7,14,10,25,18.75
176,30,1.7617,2.5488,0.45508,0.29379,120,2019,7,14,10,25,18.75
176,30,1.7832,2.584,0.42969,0.29379,114,2019,7,14,10,25,18.75
176,30,1.7031,2.6699,0.50586,0.29379,58,2019,7,14,10,25,18.75
176,30,1.541,2.4297,0.37109,0.58758,118,2019,7,14,10,25,18.75
176,30,1.5625,2.4746,0.27344,0.58758,258,2019,7,14,10,25,18.75
176,30,1.582,2.5137,0.20703,0.58758,293,2019,7,14,10,25,18.75
176,30,1.6016,2.5527,0.12695,0.58758,191,2019,7,14,10,25,18.75
176,30,1.7188,2.5195,0.1543,0.58758,80,2019,7,14,10,25,18.75
176,30,1.6426,2.5586,0.5625,0.58758,68,2019,7,14,10,25,18.75
176,30,1.6621,2.5703,0.65234,0.58758,110,2019,7,14,10,25,18.75
176,30,1.7832,2.5234,0.70117,0.58758,101,2019,7,14,10,25,18.75
176,30,1.4512,2.4668,0.47266,0.88138,44,2019,7,14,10,25,18.75
176,30,1.5625,2.4531,0.42969,0.88138,92,2019,7,14,10,25,18.75
176,30,1.582,2.4902,0.4043,0.88138,96,2019,7,14,10,25,18.75
176,30,1.6016,2.5352,0.32227,0.88138,55,2019,7,14,10,25,18.75
176,30,1.582,2.4766,-0.48047,-0.29379,28,2019,7,14,10,25,18.75
177,22,1.582,2.4785,-0.47266,0,54,2019,7,14,10,25,18.843
177,22,1.6016,2.4902,-0.57031,0,104,2019,7,14,10,25,18.843
177,22,1.623,2.5195,-0.58984,0,103,2019,7,14,10,25,18.843
177,22,1.6426,2.5762,-0.47461,0,66,2019,7,14,10,25,18.843
177,22,1.7617,2.5723,-0.28516,0,41,2019,7,14,10,25,18.843
177,22,1.5625,2.4746,0.2832,0.29379,36,2019,7,14,10,25,18.843
177,22,1.582,2.5195,-0.11719,0.29379,151,2019,7,14,10,25,18.843
177,22,1.6016,2.543,-0.24805,0.29379,279,2019,7,14,10,25,18.843
177,22,1.7188,2.5098,-0.28516,0.29379,266,2019,7,14,10,25,18.843
177,22,1.6426,2.6113,-0.20898,0.29379,164,2019,7,14,10,25,18.843
177,22,1.6621,2.6523,-0.052734,0.29379,83,2019,7,14,10,25,18.843
177,22,1.4707,2.5039,0.46289,0.58758,41,2019,7,14,10,25,18.843
177,22,1.4883,2.5723,0.17383,0.58758,158,2019,7,14,10,25,18.843
177,22,1.6016,2.5547,0.060547,0.58758,282,2019,7,14,10,25,18.843
177,22,1.623,2.5879,-0.013672,0.58758,268,2019,7,14,10,25,18.843
177,22,1.6426,2.6191,0.041016,0.58758,160,2019,7,14,10,25,18.843
177,22,1.6621,2.6445,0.18945,0.58758,63,2019,7,14,10,25,18.843
177,22,1.4883,2.5234,0.52734,0.88138,48,2019,7,14,10,25,18.843
177,22,1.5078,2.5781,0.41992,0.88138,79,2019,7,14,10,25,18.843
177,22,1.5273,2.625,0.31836,0.88138,76,2019,7,14,10,25,18.843
177,22,1.5469,2.668,0.24219,0.88138,50,2019,7,14,10,25,18.843
177,22,1.5273,2.627,-0.30469,0.29379,264,2019,7,14,10,25,18.843
178,19,1.623,2.582,-0.1582,0,22,2019,7,14,10,25,18.958
178,19,1.6836,2.5547,-0.82813,0,22,2019,7,14,10,25,18.958
178,19,1.8477,2.7129,0.0625,0,22,2019,7,14,10,25,18.958
178,19,1.7637,2.8125,0.083984,0,24,2019,7,14,10,25,18.958
178,19,1.5078,2.6016,-0.23242,0.29379,23,2019,7,14,10,25,18.958
178,19,1.5273,2.6172,-0.37695,0.29379,51,2019,7,14,10,25,18.958
178,19,1.6426,2.5898,-0.39258,0.29379,57,2019,7,14,10,25,18.958
178,19,1.5645,2.709,-0.091797,0.29379,44,2019,7,14,10,25,18.958
178,19,1.584,2.7363,-0.20313,0.29379,51,2019,7,14,10,25,18.958
178,19,1.8691,2.7363,0.22656,0.29379,56,2019,7,14,10,25,18.958
178,19,1.5078,2.6055,0.18164,0.58758,65,2019,7,14,10,25,18.958
178,19,1.5273,2.6445,0.080078,0.58758,116,2019,7,14,10,25,18.958
178,19,1.5469,2.6777,0.021484,0.58758,96,2019,7,14,10,25,18.958
178,19,1.6621,2.6445,0.20313,0.58758,31,2019,7,14,10,25,18.958
178,19,1.584,2.6523,0.70508,0.58758,41,2019,7,14,10,25,18.958
178,19,1.4141,2.6309,0.41406,0.88138,50,2019,7,14,10,25,18.958
178,19,1.4316,2.668,0.4043,0.88138,76,2019,7,14,10,25,18.958
178,19,1.5469,2.6563,0.34375,0.88138,36,2019,7,14,10,25,18.958
178,19,0.58789,1.7402,2.5352,0.58758,16,2019,7,14,10,25,18.958
179,18,1.5645,2.5938,-0.78906,0.29379,29,2019,7,14,10,25,19.055
179,18,1.584,2.6152,-0.83203,0.29379,39,2019,7,14,10,25,19.055
179,18,1.6035,2.666,-0.78125,0.29379,28,2019,7,14,10,25,19.055
179,18,1.4492,2.7305,0.039063,0.58758,33,2019,7,14,10,25,19.055
179,18,1.4668,2.7656,-0.042969,0.58758,51,2019,7,14,10,25,19.055
179,18,1.623,2.7969,-0.26758,0.58758,36,2019,7,14,10,25,19.055
179,18,1.6406,2.8301,0.26953,0.58758,51,2019,7,14,10,25,19.055
179,18,1.6602,2.8555,0.33984,0.58758,86,2019,7,14,10,25,19.055
179,18,1.6797,2.9004,0.21875,0.58758,89,2019,7,14,10,25,19.055
179,18,1.6992,2.9414,0.050781,0.58758,64,2019,7,14,10,25,19.055
179,18,1.3535,2.7363,0.49805,0.88138,39,2019,7,14,10,25,19.055
179,18,1.2715,2.7793,0.67969,0.88138,44,2019,7,14,10,25,19.055
179,18,1.6035,2.7773,-0.015625,0.88138,55,2019,7,14,10,25,19.055
179,18,1.623,2.8105,0.019531,0.88138,52,2019,7,14,10,25,19.055
179,18,1.6406,2.8105,0.42578,0.88138,59,2019,7,14,10,25,19.055
179,18,1.6602,2.8242,0.54492,0.88138,90,2019,7,14,10,25,19.055
179,18,1.6797,2.8711,0.47461,0.88138,84,2019,7,14,10,25,19.055
179,18,1.6992,2.9258,0.31641,0.88138,55,2019,7,14,10,25,19.055
180,25,1.4355,2.7695,-1.0215,0,17,2019,7,14,10,25,19.147
180,25,1.5215,2.75,-0.81055,0.29379,36,2019,7,14,10,25,19.147
180,25,1.4355,2.834,-0.82617,0.29379,32,2019,7,14,10,25,19.147
180,25,1.4023,2.6563,-1.125,0.58758,46,2019,7,14,10,25,19.147
180,25,1.4199,2.793,-0.8457,0.58758,83,2019,7,14,10,25,19.147
180,25,1.4355,2.8828,-0.63867,0.58758,86,2019,7,14,10,25,19.147
180,25,1.3496,2.9941,-0.49023,0.58758,55,2019,7,14,10,25,19.147
180,25,1.7188,2.9727,0.13281,0.58758,48,2019,7,14,10,25,19.147
180,25,1.8457,2.9395,0.16211,0.58758,51,2019,7,14,10,25,19.147
180,25,1.7031,2.6816,0.4375,0.88138,36,2019,7,14,10,25,19.147
180,25,1.7246,2.748,-0.042969,0.88138,37,2019,7,14,10,25,19.147
180,25,1.8262,2.8926,0.31836,0.88138,95,2019,7,14,10,25,19.147
180,25,1.7363,2.9863,0.36133,0.88138,98,2019,7,14,10,25,19.147
180,25,1.584,2.7441,0.041016,1.1752,35,2019,7,14,10,25,19.147
180,25,1.6035,2.7754,-0.076172,1.1752,96,2019,7,14,10,25,19.147
180,25,1.5215,2.8594,-0.18945,1.1752,118,2019,7,14,10,25,19.147
180,25,1.5391,2.8945,-0.18945,1.1752,84,2019,7,14,10,25,19.147
180,25,1.5566,2.918,-0.31055,1.1752,46,2019,7,14,10,25,19.147
180,25,1.7188,2.9414,0.45313,1.1752,58,2019,7,14,10,25,19.147
180,25,1.7363,2.9668,0.50391,1.1752,60,2019,7,14,10,25,19.147
180,25,1.5039,2.8301,-0.13086,1.469,49,2019,7,14,10,25,19.147
180,25,1.5215,2.8633,-0.13867,1.469,61,2019,7,14,10,25,19.147
180,25,1.5391,2.9004,-0.042969,1.469,41,2019,7,14,10,25,19.147
180,25,0.60156,1.7207,-2.6387,0.88138,25,2019,7,14,10,25,19.147
180,25,0.60938,1.1191,-2.9844,0.88138,28,2019,7,14,10,25,19.147
181,32,1.5391,2.873,-0.39453,0,36,2019,7,14,10,25,19.259
181,32,1.5566,2.8848,-0.53516,0,47,2019,7,14,10,25,19.259
181,32,1.5742,2.8789,-0.7207,0,37,2019,7,14,10,25,19.259
181,32,1.5918,2.8945,-0.79688,0,21,2019,7,14,10,25,19.259
181,32,1.4199,2.916,0.125,0.58758,81,2019,7,14,10,25,19.259
181,32,1.4355,2.9512,0.085938,0.58758,197,2019,7,14,10,25,19.259
181,32,1.4531,2.9863,-0.015625,0.58758,252,2019,7,14,10,25,19.259
181,32,1.5742,2.9629,-0.15039,0.58758,196,2019,7,14,10,25,19.259
181,32,1.5918,2.9883,-0.27148,0.58758,119,2019,7,14,10,25,19.259
181,32,1.6113,3.0332,-0.12109,0.58758,72,2019,7,14,10,25,19.259
181,32,1.6289,3.0645,0.16602,0.58758,50,2019,7,14,10,25,19.259
181,32,1.3184,2.9492,0.31055,0.88138,93,2019,7,14,10,25,19.259
181,32,1.4355,2.9375,0.29102,0.88138,230,2019,7,14,10,25,19.259
181,32,1.4531,2.9785,0.21875,0.88138,299,2019,7,14,10,25,19.259
181,32,1.4707,3.0195,0.10352,0.88138,228,2019,7,14,10,25,19.259
181,32,1.4863,3.0547,0.015625,0.88138,137,2019,7,14,10,25,19.259
181,32,1.6113,3.0293,0.17383,0.88138,107,2019,7,14,10,25,19.259
181,32,1.6289,3.0469,0.35938,0.88138,109,2019,7,14,10,25,19.259
181,32,1.6465,3.084,0.33008,0.88138,86,2019,7,14,10,25,19.259
181,32,1.6641,3.127,0.23828,0.88138,56,2019,7,14,10,25,19.259
181,32,1.3184,2.9395,0.39063,1.1752,31,2019,7,14,10,25,19.259
181,32,1.334,2.957,0.50586,1.1752,68,2019,7,14,10,25,19.259
181,32,1.4531,2.9512,0.46094,1.1752,74,2019,7,14,10,25,19.259
181,32,1.5742,2.9668,0.089844,1.1752,52,2019,7,14,10,25,19.259
181,32,1.5918,2.9941,-0.19336,1.1752,32,2019,7,14,10,25,19.259
181,32,1.6113,3.0059,0.41406,1.1752,40,2019,7,14,10,25,19.259
181,32,1.6289,3.0156,0.57031,1.1752,68,2019,7,14,10,25,19.259
181,32,1.6465,3.0586,0.51563,1.1752,64,2019,7,14,10,25,19.259
181,32,1.4531,2.9824,0.16992,1.469,35,2019,7,14,10,25,19.259
181,32,1.4707,3.0195,0.076172,1.469,48,2019,7,14,10,25,19.259
181,32,1.5918,2.9941,0.20313,1.469,35,2019,7,14,10,25,19.259
181,32,-1.4863,2.8906,-0.99023,0,11,2019,7,14,10,25,19.259
182,18,1.5195,3.0957,-0.41797,0.29379,36,2019,7,14,10,25,19.354
182,18,1.6465,3.0703,-0.44531,0.29379,36,2019,7,14,10,25,19.354
182,18,1.6641,3.0801,-0.59375,0.29379,43,2019,7,14,10,25,19.354
182,18,1.6816,3.1094,-0.61523,0.29379,48,2019,7,14,10,25,19.354
182,18,1.4531,2.9785,0.21094,0.58758,41,2019,7,14,10,25,19.354
182,18,1.3652,3.0664,0.14063,0.58758,87,2019,7,14,10,25,19.354
182,18,1.3809,3.1035,-0.070313,0.58758,68,2019,7,14,10,25,19.354
182,18,1.3965,3.1191,-0.35547,0.58758,66,2019,7,14,10,25,19.354
182,18,1.5195,3.1172,-0.19922,0.58758,118,2019,7,14,10,25,19.354
182,18,1.5371,3.1504,-0.22852,0.58758,93,2019,7,14,10,25,19.354
182,18,1.6641,3.123,-0.29688,0.58758,61,2019,7,14,10,25,19.354
182,18,1.3496,2.9941,0.5,0.88138,44,2019,7,14,10,25,19.354
182,18,1.3652,3.0488,0.35547,0.88138,97,2019,7,14,10,25,19.354
182,18,1.4863,3.0469,0.21875,0.88138,77,2019,7,14,10,25,19.354
182,18,1.2891,3.1758,-0.25195,0.88138,42,2019,7,14,10,25,19.354
182,18,1.5195,3.123,0.072266,0.88138,103,2019,7,14,10,25,19.354
182,18,1.6465,3.0996,0.14063,0.88138,81,2019,7,14,10,25,19.354
182,18,1.3652,3.0156,0.57422,1.1752,30,2019,7,14,10,25,19.354
183,22,1.5039,3.0508,-0.48438,0,27,2019,7,14,10,25,19.443
183,22,1.5195,3.0645,-0.60352,0,30,2019,7,14,10,25,19.443
183,22,1.5371,3.0469,-0.83008,0,21,2019,7,14,10,25,19.443
183,22,1.5527,3.123,-0.66406,0.29379,33,2019,7,14,10,25,19.443
183,22,1.6816,3.1113,-0.61133,0.29379,75,2019,7,14,10,25,19.443
183,22,1.6992,3.1348,-0.66406,0.29379,81,2019,7,14,10,25,19.443
183,22,1.7188,3.1543,-0.73242,0.29379,46,2019,7,14,10,25,19.443
183,22,1.3809,3.1055,-0.0097656,0.58758,96,2019,7,14,10,25,19.443
183,22,1.5039,3.0879,-0.089844,0.58758,210,2019,7,14,10,25,19.443
183,22,1.4121,3.168,-0.20703,0.58758,229,2019,7,14,10,25,19.443
183,22,1.5371,3.1348,-0.37695,0.58758,122,2019,7,14,10,25,19.443
183,22,1.5703,3.2168,-0.26758,0.58758,98,2019,7,14,10,25,19.443
183,22,1.6992,3.1855,-0.3418,0.58758,101,2019,7,14,10,25,19.443
183,22,1.2598,3.0898,0.39258,0.88138,26,2019,7,14,10,25,19.443
183,22,1.3809,3.0957,0.23828,0.88138,140,2019,7,14,10,25,19.443
183,22,1.3965,3.1367,0.14063,0.88138,302,2019,7,14,10,25,19.443
183,22,1.5195,3.123,0.039063,0.88138,320,2019,7,14,10,25,19.443
183,22,1.4277,3.2051,-0.14844,0.88138,176,2019,7,14,10,25,19.443
183,22,1.2734,3.1113,0.49609,1.1752,60,2019,7,14,10,25,19.443
183,22,1.3965,3.1191,0.36523,1.1752,128,2019,7,14,10,25,19.443
183,22,1.4121,3.166,0.24023,1.1752,134,2019,7,14,10,25,19.443
183,22,1.4277,3.209,0.082031,1.1752,68,2019,7,14,10,25,19.443
184,22,1.4277,3.1777,-0.44531,0,20,2019,7,14,10,25,19.553
184,22,1.4414,3.1914,-0.57813,0,23,2019,7,14,10,25,19.553
184,22,1.4883,3.2227,-0.91211,0.29379,34,2019,7,14,10,25,19.553
184,22,1.4277,3.209,-0.083984,0.58758,62,2019,7,14,10,25,19.553
184,22,1.4414,3.2441,-0.0625,0.58758,72,2019,7,14,10,25,19.553
184,22,1.5703,3.2266,-0.0058594,0.58758,60,2019,7,14,10,25,19.553
184,22,1.5859,3.2441,-0.33203,0.58758,62,2019,7,14,10,25,19.553
184,22,1.6035,3.252,-0.53516,0.58758,80,2019,7,14,10,25,19.553
184,22,1.6191,3.291,-0.50195,0.58758,61,2019,7,14,10,25,19.553
184,22,1.4121,3.1719,0.125,0.88138,71,2019,7,14,10,25,19.553
184,22,1.4277,3.207,0.125,0.88138,182,2019,7,14,10,25,19.553
184,22,1.4414,3.2402,0.1543,0.88138,218,2019,7,14,10,25,19.553
184,22,1.457,3.2754,0.17188,0.88138,157,2019,7,14,10,25,19.553
184,22,1.5859,3.2617,-0.017578,0.88138,87,2019,7,14,10,25,19.553
184,22,1.4883,3.3359,-0.28516,0.88138,73,2019,7,14,10,25,19.553
184,22,1.5195,3.3359,0.75,0.88138,56,2019,7,14,10,25,19.553
