Frame #,# Obj,X,Y,Z,Doppler,Intensity,y,m,d,h,m,s
8621,13,1.4824,2.1602,-0.27539,-0.29379,28,2019,7,13,12,2,50.075
8621,13,1.5039,2.2051,-0.12891,-0.29379,63,2019,7,13,12,2,50.075
8621,13,1.5254,2.2402,-0.085938,-0.29379,66,2019,7,13,12,2,50.075
8621,13,1.4609,2.3281,-0.060547,-0.29379,31,2019,7,13,12,2,50.075
8622,13,1.623,2.582,-0.16992,0,38,2019,7,13,12,2,50.078
8622,13,1.6426,2.6094,-0.22461,0,51,2019,7,13,12,2,50.078
8622,13,1.7617,2.5762,-0.25391,0,33,2019,7,13,12,2,50.078
8622,13,1.6016,2.5547,0.027344,0.29379,38,2019,7,13,12,2,50.078
8622,13,1.623,2.5879,-0.0058594,0.29379,105,2019,7,13,12,2,50.078
8622,13,1.6426,2.6191,-0.025391,0.29379,129,2019,7,13,12,2,50.078
8622,13,1.6621,2.6523,-0.013672,0.29379,77,2019,7,13,12,2,50.078
8622,13,1.6016,2.5469,0.19922,0.58758,43,2019,7,13,12,2,50.078
8622,13,1.623,2.582,0.17383,0.58758,112,2019,7,13,12,2,50.078
8622,13,1.6426,2.6133,0.1875,0.58758,130,2019,7,13,12,2,50.078
8622,13,1.5645,2.7012,0.22852,0.58758,69,2019,7,13,12,2,50.078
8622,13,1.623,2.5566,0.39648,0.88138,37,2019,7,13,12,2,50.078
8622,13,1.6426,2.5645,0.53906,0.88138,37,2019,7,13,12,2,50.078
8623,12,1.6621,2.6094,-0.4707,0,24,2019,7,13,12,2,50.082
8623,12,1.6836,2.6523,-0.41797,0,18,2019,7,13,12,2,50.082
8623,12,1.5859,2.1367,-0.23828,0.29379,21,2019,7,13,12,2,50.082
8623,12,1.6426,2.6035,-0.29102,0.29379,32,2019,7,13,12,2,50.082
8623,12,1.6621,2.6426,-0.23242,0.29379,48,2019,7,13,12,2,50.082
8623,12,1.6836,2.6758,-0.21484,0.29379,35,2019,7,13,12,2,50.082
8623,12,1.5039,2.1992,-0.22266,0.58758,29,2019,7,13,12,2,50.082
8623,12,1.6094,2.1758,-0.1582,0.58758,29,2019,7,13,12,2,50.082
8623,12,1.6426,2.6191,-0.037109,0.58758,24,2019,7,13,12,2,50.082
8623,12,1.6621,2.6523,-0.027344,0.58758,36,2019,7,13,12,2,50.082
8623,12,1.584,2.7441,0.033203,0.58758,26,2019,7,13,12,2,50.082
8623,12,1.6777,2.2656,0.19531,-0.29379,30,2019,7,13,12,2,50.082
8624,17,1.6934,2.1113,-0.15039,0,49,2019,7,13,12,2,50.085
8624,17,1.6328,2.207,-0.13867,0,60,2019,7,13,12,2,50.085
8624,17,1.6543,2.2383,-0.13867,0,46,2019,7,13,12,2,50.085
8624,17,1.6777,2.2637,-0.19922,0,24,2019,7,13,12,2,50.085
8624,17,1.6699,2.0547,-0.35742,0.29379,46,2019,7,13,12,2,50.085
8624,17,1.6934,2.1094,-0.15625,0.29379,111,2019,7,13,12,2,50.085
8624,17,1.6328,2.209,-0.09375,0.29379,138,2019,7,13,12,2,50.085
8624,17,1.6543,2.2422,-0.023438,0.29379,100,2019,7,13,12,2,50.085
8624,17,1.5898,2.3359,-0.013672,0.29379,61,2019,7,13,12,2,50.085
8624,17,1.5859,2.125,-0.33398,0.58758,43,2019,7,13,12,2,50.085
8624,17,1.6094,2.1758,-0.16211,0.58758,108,2019,7,13,12,2,50.085
8624,17,1.6328,2.2109,-0.050781,0.58758,130,2019,7,13,12,2,50.085
8624,17,1.6543,2.2422,0.027344,0.58758,82,2019,7,13,12,2,50.085
8624,17,1.6094,2.1797,0.041016,0.88138,42,2019,7,13,12,2,50.085
8624,17,1.6328,2.2109,0.087891,0.88138,54,2019,7,13,12,2,50.085
8624,17,1.6543,2.2383,0.13672,0.88138,36,2019,7,13,12,2,50.085
8624,17,1.5898,2.3281,0.18164,-0.29379,26,2019,7,13,12,2,50.085
8625,15,1.6094,2.1777,-0.12305,0,27,2019,7,13,12,2,50.089
8625,15,1.6328,2.2109,-0.052734,0,66,2019,7,13,12,2,50.089
8625,15,1.6543,2.2422,-0.060547,0,79,2019,7,13,12,2,50.089
8625,15,1.6777,2.2715,-0.066406,0,52,2019,7,13,12,2,50.089
8625,15,1.6992,2.2969,-0.16797,0,20,2019,7,13,12,2,50.089
8625,15,1.6094,2.1797,0.0625,0.29379,53,2019,7,13,12,2,50.089
8625,15,1.6328,2.209,0.10938,0.29379,131,2019,7,13,12,2,50.089
8625,15,1.6543,2.2383,0.13867,0.29379,162,2019,7,13,12,2,50.089
8625,15,1.5898,2.332,0.14063,0.29379,108,2019,7,13,12,2,50.089
8625,15,1.6113,2.3613,0.15625,0.29379,43,2019,7,13,12,2,50.089
8625,15,1.6328,2.207,0.15039,0.58758,82,2019,7,13,12,2,50.089
8625,15,1.5684,2.3027,0.095703,0.58758,103,2019,7,13,12,2,50.089
8625,15,1.6777,2.2734,0.052734,0.58758,77,2019,7,13,12,2,50.089
8625,15,1.6543,2.2402,-0.095703,0.88138,36,2019,7,13,12,2,50.089
8625,15,1.7656,2.2051,0.011719,0.88138,36,2019,7,13,12,2,50.089
8627,8,1.6328,2.1973,0.25,0,46,2019,7,13,12,2,50.095
8627,8,1.5684,2.293,0.21875,0,55,2019,7,13,12,2,50.095
8627,8,1.5898,2.3281,0.19141,0,40,2019,7,13,12,2,50.095
8627,8,1.6113,2.3672,0.0039063,0,23,2019,7,13,12,2,50.095
8627,8,1.6543,2.2383,-0.14258,-0.58758,31,2019,7,13,12,2,50.095
8627,8,1.6328,2.2109,0.056641,-0.29379,80,2019,7,13,12,2,50.095
8627,8,1.6543,2.2422,0.046875,-0.29379,92,2019,7,13,12,2,50.095
8627,8,1.6777,2.2734,0.0078125,-0.29379,54,2019,7,13,12,2,50.095
8628,13,1.6094,2.1641,0.27148,0,38,2019,7,13,12,2,50.099
8628,13,1.6328,2.1855,0.33398,0,50,2019,7,13,12,2,50.099
8628,13,1.5684,2.2813,0.32813,0,29,2019,7,13,12,2,50.099
8628,13,1.7188,2.1348,-0.22461,-0.88138,38,2019,7,13,12,2,50.099
8628,13,1.6543,2.2246,-0.2793,-0.88138,26,2019,7,13,12,2,50.099
8628,13,1.6934,2.1133,-0.11328,-0.58758,85,2019,7,13,12,2,50.099
8628,13,1.6328,2.2109,-0.058594,-0.58758,117,2019,7,13,12,2,50.099
8628,13,1.6543,2.2422,-0.039063,-0.58758,77,2019,7,13,12,2,50.099
8628,13,1.5859,2.1484,-0.068359,-0.29379,31,2019,7,13,12,2,50.099
8628,13,1.6094,2.1797,0.056641,-0.29379,91,2019,7,13,12,2,50.099
8628,13,1.6328,2.207,0.13086,-0.29379,121,2019,7,13,12,2,50.099
8628,13,1.6543,2.2383,0.15039,-0.29379,72,2019,7,13,12,2,50.099
8628,13,1.6777,2.2637,-0.20508,-0.29379,24,2019,7,13,12,2,50.099
8629,1,1.5898,2.3027,-0.39648,-0.29379,22,2019,7,13,12,2,50.103
8630,3,1.6543,2.2422,0.015625,-0.29379,30,2019,7,13,12,2,50.106
8630,3,1.6777,2.2734,0.019531,-0.29379,35,2019,7,13,12,2,50.106
8630,3,1.6113,2.3672,0.048828,-0.29379,26,2019,7,13,12,2,50.106
8631,4,1.5859,2.1309,-0.28711,0,19,2019,7,13,12,2,50.11
8631,4,1.6094,2.1621,-0.28516,0,15,2019,7,13,12,2,50.11
8631,4,1.5859,2.1465,-0.13086,0.29379,35,2019,7,13,12,2,50.11
8631,4,1.5254,2.2383,-0.12109,0.29379,26,2019,7,13,12,2,50.11
8632,17,1.5859,2.127,-0.31641,0,55,2019,7,13,12,2,50.113
8632,17,1.6094,2.168,-0.23242,0,127,2019,7,13,12,2,50.113
8632,17,1.6328,2.2031,-0.20508,0,138,2019,7,13,12,2,50.113
8632,17,1.5684,2.2949,-0.19922,0,71,2019,7,13,12,2,50.113
8632,17,1.5859,2.1445,-0.1582,0.29379,109,2019,7,13,12,2,50.113
8632,17,1.5254,2.2402,-0.085938,0.29379,254,2019,7,13,12,2,50.113
8632,17,1.5469,2.2715,-0.048828,0.29379,283,2019,7,13,12,2,50.113
8632,17,1.5684,2.3047,-0.021484,0.29379,153,2019,7,13,12,2,50.113
8632,17,1.5898,2.3359,-0.021484,0.29379,33,2019,7,13,12,2,50.113
8632,17,1.5859,2.1504,-0.013672,0.58758,80,2019,7,13,12,2,50.113
8632,17,1.5254,2.2402,0.066406,0.58758,188,2019,7,13,12,2,50.113
8632,17,1.6328,2.209,0.12109,0.58758,209,2019,7,13,12,2,50.113
8632,17,1.6543,2.2383,0.14648,0.58758,113,2019,7,13,12,2,50.113
8632,17,1.5254,2.2363,0.1582,0.88138,34,2019,7,13,12,2,50.113
8632,17,1.4609,2.3203,0.1875,0.88138,37,2019,7,13,12,2,50.113
8632,17,1.5469,2.2461,-0.3418,-0.29379,32,2019,7,13,12,2,50.113
8632,17,1.5684,2.293,-0.23047,-0.29379,32,2019,7,13,12,2,50.113
8633,12,1.5859,2.1504,0.052734,0,53,2019,7,13,12,2,50.116
8633,12,1.5254,2.2383,0.12305,0,96,2019,7,13,12,2,50.116
8633,12,1.5469,2.2676,0.16211,0,88,2019,7,13,12,2,50.116
8633,12,1.5684,2.2949,0.21484,0,39,2019,7,13,12,2,50.116
8633,12,1.5039,2.1836,-0.33594,-0.58758,55,2019,7,13,12,2,50.116
8633,12,1.6094,2.1699,-0.21484,-0.58758,100,2019,7,13,12,2,50.116
8633,12,1.6328,2.2051,-0.17969,-0.58758,89,2019,7,13,12,2,50.116
8633,12,1.5684,2.2969,-0.19141,-0.58758,38,2019,7,13,12,2,50.116
8633,12,1.5039,2.207,-0.11719,-0.29379,97,2019,7,13,12,2,50.116
8633,12,1.5254,2.2402,-0.060547,-0.29379,177,2019,7,13,12,2,50.116
8633,12,1.5469,2.2715,-0.029297,-0.29379,158,2019,7,13,12,2,50.116
8633,12,1.5684,2.3047,-0.011719,-0.29379,70,2019,7,13,12,2,50.116
8635,8,1.6426,2.6133,-0.18164,0,22,2019,7,13,12,2,50.123
8635,8,1.6621,2.6367,-0.28906,0,30,2019,7,13,12,2,50.123
8635,8,1.6836,2.6582,-0.37109,0,21,2019,7,13,12,2,50.123
8635,8,1.6426,2.6191,-0.017578,0.29379,43,2019,7,13,12,2,50.123
8635,8,1.6621,2.6484,-0.12305,0.29379,62,2019,7,13,12,2,50.123
8635,8,1.6836,2.6797,-0.17188,0.29379,45,2019,7,13,12,2,50.123
8635,8,1.6621,2.6504,0.066406,0.58758,41,2019,7,13,12,2,50.123
8635,8,1.6836,2.6836,0.015625,0.58758,31,2019,7,13,12,2,50.123
8637,2,1.5039,2.207,-0.10547,0.29379,31,2019,7,13,12,2,50.13
8637,2,1.5254,2.2402,-0.076172,0.29379,38,2019,7,13,12,2,50.13
8638,10,1.6934,2.1113,-0.12695,0,51,2019,7,13,12,2,50.133
8638,10,1.6328,2.209,-0.11719,0,65,2019,7,13,12,2,50.133
8638,10,1.6543,2.2402,-0.09375,0,42,2019,7,13,12,2,50.133
8638,10,1.5859,2.1504,-0.029297,0.29379,36,2019,7,13,12,2,50.133
8638,10,1.6094,2.1816,0.037109,0.29379,97,2019,7,13,12,2,50.133
8638,10,1.6328,2.2109,0.035156,0.29379,117,2019,7,13,12,2,50.133
8638,10,1.6543,2.2422,0.041016,0.29379,68,2019,7,13,12,2,50.133
8638,10,1.5254,2.2324,0.19727,0.58758,56,2019,7,13,12,2,50.133
8638,10,1.6328,2.2012,0.2168,0.58758,70,2019,7,13,12,2,50.133
8638,10,1.5684,2.293,0.23047,0.58758,42,2019,7,13,12,2,50.133
8639,12,1.5039,2.207,0.11523,0,34,2019,7,13,12,2,50.137
8639,12,1.6094,2.1719,0.19336,0,77,2019,7,13,12,2,50.137
8639,12,1.5469,2.2598,0.24609,0,85,2019,7,13,12,2,50.137
8639,12,1.5684,2.2871,0.27539,0,46,2019,7,13,12,2,50.137
8639,12,1.5859,2.1367,-0.24805,-0.58758,34,2019,7,13,12,2,50.137
8639,12,1.6094,2.1758,-0.14844,-0.58758,83,2019,7,13,12,2,50.137
8639,12,1.7188,2.1445,-0.078125,-0.58758,92,2019,7,13,12,2,50.137
8639,12,1.7422,2.1738,-0.068359,-0.58758,49,2019,7,13,12,2,50.137
8639,12,1.5859,2.1504,-0.060547,-0.29379,60,2019,7,13,12,2,50.137
8639,12,1.6094,2.1816,0.035156,-0.29379,142,2019,7,13,12,2,50.137
8639,12,1.6328,2.2109,0.080078,-0.29379,156,2019,7,13,12,2,50.137
8639,12,1.6543,2.2383,0.14063,-0.29379,83,2019,7,13,12,2,50.137
8640,4,1.5859,2.1387,-0.2207,-0.58758,33,2019,7,13,12,2,50.14
8640,4,1.6094,2.1758,-0.14258,-0.58758,31,2019,7,13,12,2,50.14
8640,4,1.5859,2.1504,-0.046875,-0.29379,29,2019,7,13,12,2,50.14
8640,4,1.5254,2.2402,0.042969,-0.29379,26,2019,7,13,12,2,50.14
8641,3,1.541,2.0879,0.011719,-0.29379,23,2019,7,13,12,2,50.144
8641,3,1.4824,2.1777,0.015625,-0.29379,33,2019,7,13,12,2,50.144
8641,3,1.5859,2.1484,0.10352,-0.29379,24,2019,7,13,12,2,50.144
8643,6,1.6465,2.0488,-0.17969,0.29379,39,2019,7,13,12,2,50.151
8643,6,1.5859,2.1465,-0.13086,0.29379,42,2019,7,13,12,2,50.151
8643,6,1.5254,2.2402,-0.039063,0.29379,24,2019,7,13,12,2,50.151
8643,6,1.5645,2.1191,-0.056641,0.58758,49,2019,7,13,12,2,50.151
8643,6,1.5859,2.1504,-0.021484,0.58758,53,2019,7,13,12,2,50.151
8643,6,1.6094,2.1816,0.015625,0.58758,29,2019,7,13,12,2,50.151
8644,15,1.6094,2.1328,-0.45117,0,21,2019,7,13,12,2,50.154
8644,15,1.5469,2.2539,-0.29883,0,18,2019,7,13,12,2,50.154
8644,15,1.5859,2.1309,-0.28711,0.29379,63,2019,7,13,12,2,50.154
8644,15,1.6094,2.1738,-0.17969,0.29379,120,2019,7,13,12,2,50.154
8644,15,1.6328,2.209,-0.12695,0.29379,110,2019,7,13,12,2,50.154
8644,15,1.5684,2.3008,-0.10742,0.29379,50,2019,7,13,12,2,50.154
8644,15,1.5039,2.2051,-0.13281,0.58758,103,2019,7,13,12,2,50.154
8644,15,1.6094,2.1816,-0.023438,0.58758,206,2019,7,13,12,2,50.154
8644,15,1.6328,2.2109,0.011719,0.58758,197,2019,7,13,12,2,50.154
8644,15,1.6543,2.2422,0.037109,0.58758,91,2019,7,13,12,2,50.154
8644,15,1.5859,2.1504,-0.033203,0.88138,69,2019,7,13,12,2,50.154
8644,15,1.6094,2.1797,0.076172,0.88138,136,2019,7,13,12,2,50.154
8644,15,1.6328,2.209,0.10547,0.88138,130,2019,7,13,12,2,50.154
8644,15,1.6543,2.2402,0.11328,0.88138,61,2019,7,13,12,2,50.154
8644,15,1.5254,2.2383,0.12109,1.1752,29,2019,7,13,12,2,50.154
8645,12,1.5859,2.1465,0.125,0,58,2019,7,13,12,2,50.158
8645,12,1.6094,2.1719,0.19727,0,117,2019,7,13,12,2,50.158
8645,12,1.6328,2.1992,0.23438,0,116,2019,7,13,12,2,50.158
8645,12,1.5684,2.293,0.22461,0,58,2019,7,13,12,2,50.158
8645,12,1.6699,2.0742,-0.23047,-0.58758,71,2019,7,13,12,2,50.158
8645,12,1.6094,2.1758,-0.14453,-0.58758,145,2019,7,13,12,2,50.158
8645,12,1.6328,2.209,-0.099609,-0.58758,145,2019,7,13,12,2,50.158
8645,12,1.6543,2.2422,-0.0625,-0.58758,69,2019,7,13,12,2,50.158
8645,12,1.5859,2.1504,-0.050781,-0.29379,108,2019,7,13,12,2,50.158
8645,12,1.6094,2.1816,0.025391,-0.29379,223,2019,7,13,12,2,50.158
8645,12,1.6328,2.2109,0.078125,-0.29379,218,2019,7,13,12,2,50.158
8645,12,1.6543,2.2402,0.10938,-0.29379,104,2019,7,13,12,2,50.158
8649,4,1.6465,2.043,-0.22852,0.29379,26,2019,7,13,12,2,50.171
8649,4,1.5859,2.1367,-0.24609,0.29379,32,2019,7,13,12,2,50.171
8649,4,1.5645,2.1172,-0.097656,0.58758,26,2019,7,13,12,2,50.171
8649,4,1.5859,2.1484,-0.091797,0.58758,33,2019,7,13,12,2,50.171
8650,16,1.5859,2.1094,-0.41406,0,30,2019,7,13,12,2,50.175
8650,16,1.6094,2.1563,-0.33008,0,58,2019,7,13,12,2,50.175
8650,16,1.6328,2.1992,-0.24023,0,55,2019,7,13,12,2,50.175
8650,16,1.7422,2.1699,-0.16797,0,27,2019,7,13,12,2,50.175
8650,16,1.5859,2.1426,-0.17188,0.29379,84,2019,7,13,12,2,50.175
8650,16,1.6094,2.1777,-0.11133,0.29379,157,2019,7,13,12,2,50.175
8650,16,1.6328,2.2109,-0.064453,0.29379,142,2019,7,13,12,2,50.175
8650,16,1.6543,2.2402,-0.082031,0.29379,58,2019,7,13,12,2,50.175
8650,16,1.5859,2.1504,0.017578,0.58758,90,2019,7,13,12,2,50.175
8650,16,1.6094,2.1777,0.10352,0.58758,172,2019,7,13,12,2,50.175
8650,16,1.6328,2.209,0.125,0.58758,160,2019,7,13,12,2,50.175
8650,16,1.6543,2.2383,0.15039,0.58758,72,2019,7,13,12,2,50.175
8650,16,1.5039,2.1914,0.2793,0.88138,29,2019,7,13,12,2,50.175
8650,16,1.6094,2.1563,0.32422,0.88138,59,2019,7,13,12,2,50.175
8650,16,1.6328,2.1875,0.33203,0.88138,59,2019,7,13,12,2,50.175
8650,16,1.5684,2.2891,0.26758,0.88138,28,2019,7,13,12,2,50.175
8651,11,1.6094,2.1797,0.060547,0,48,2019,7,13,12,2,50.178
8651,11,1.5469,2.2676,0.15625,0,57,2019,7,13,12,2,50.178
8651,11,1.6543,2.2227,0.29102,0,34,2019,7,13,12,2,50.178
8651,11,1.6094,2.1641,-0.27539,-0.58758,44,2019,7,13,12,2,50.178
8651,11,1.6328,2.2031,-0.19336,-0.58758,53,2019,7,13,12,2,50.178
8651,11,1.5684,2.2969,-0.19141,-0.58758,32,2019,7,13,12,2,50.178
8651,11,1.5859,2.1309,-0.28516,-0.29379,34,2019,7,13,12,2,50.178
8651,11,1.5254,2.2363,-0.13281,-0.29379,87,2019,7,13,12,2,50.178
8651,11,1.6328,2.2109,-0.041016,-0.29379,106,2019,7,13,12,2,50.178
8651,11,1.5684,2.3047,0.011719,-0.29379,63,2019,7,13,12,2,50.178
8651,11,1.6934,2.1133,-0.11719,-0.29379,87,2019,7,13,12,2,50.178
8652,9,1.5859,2.1309,0.29297,0,23,2019,7,13,12,2,50.182
8652,9,1.6094,2.1523,0.35547,0,30,2019,7,13,12,2,50.182
8652,9,1.5469,2.2422,0.36914,0,20,2019,7,13,12,2,50.182
8652,9,1.6699,2.0859,-0.029297,-0.58758,64,2019,7,13,12,2,50.182
8652,9,1.6094,2.1816,0.0039063,-0.58758,81,2019,7,13,12,2,50.182
8652,9,1.6328,2.2109,0.039063,-0.58758,51,2019,7,13,12,2,50.182
8652,9,1.5859,2.1465,0.12891,-0.29379,63,2019,7,13,12,2,50.182
8652,9,1.6094,2.1738,0.17773,-0.29379,81,2019,7,13,12,2,50.182
8652,9,1.6328,2.2012,0.22266,-0.29379,52,2019,7,13,12,2,50.182
8657,13,1.5039,2.209,-0.0039063,0,35,2019,7,13,12,2,50.198
8657,13,1.5254,2.2402,0.080078,0,83,2019,7,13,12,2,50.198
8657,13,1.5469,2.2676,0.14648,0,95,2019,7,13,12,2,50.198
8657,13,1.5684,2.2949,0.19922,0,53,2019,7,13,12,2,50.198
8657,13,1.5859,2.1094,-0.41797,-0.58758,31,2019,7,13,12,2,50.198
8657,13,1.6094,2.166,-0.24805,-0.58758,72,2019,7,13,12,2,50.198
8657,13,1.6328,2.2031,-0.18945,-0.58758,83,2019,7,13,12,2,50.198
8657,13,1.5684,2.2988,-0.1543,-0.58758,47,2019,7,13,12,2,50.198
8657,13,1.5859,2.1426,-0.18555,-0.29379,66,2019,7,13,12,2,50.198
8657,13,1.5254,2.2402,-0.085938,-0.29379,154,2019,7,13,12,2,50.198
8657,13,1.6328,2.2109,-0.025391,-0.29379,176,2019,7,13,12,2,50.198
8657,13,1.6543,2.2422,0.021484,-0.29379,102,2019,7,13,12,2,50.198
8657,13,1.5,2.3926,-0.013672,-0.29379,29,2019,7,13,12,2,50.198
8658,9,1.5645,2.1074,-0.23242,-0.88138,30,2019,7,13,12,2,50.201
8658,9,1.5859,2.1426,-0.18359,-0.88138,58,2019,7,13,12,2,50.201
8658,9,1.6094,2.1738,-0.18164,-0.88138,54,2019,7,13,12,2,50.201
8658,9,1.4824,2.1758,-0.072266,-0.58758,44,2019,7,13,12,2,50.201
8658,9,1.5859,2.1504,-0.015625,-0.58758,85,2019,7,13,12,2,50.201
8658,9,1.5254,2.2402,-0.015625,-0.58758,78,2019,7,13,12,2,50.201
8658,9,1.5469,2.2715,0.027344,-0.58758,36,2019,7,13,12,2,50.201
8658,9,1.5039,2.2051,0.12891,-0.29379,35,2019,7,13,12,2,50.201
8658,9,1.5254,2.2363,0.1582,-0.29379,32,2019,7,13,12,2,50.201
8659,1,1.6328,2.3828,0.27148,0.29379,28,2019,7,13,12,2,50.205
8660,1,1.7031,2.7168,-0.011719,0.29379,31,2019,7,13,12,2,50.208
8661,3,1.4395,2.0996,-0.25586,0.29379,28,2019,7,13,12,2,50.212
8661,3,1.541,2.082,-0.17578,0.29379,34,2019,7,13,12,2,50.212
8661,3,1.4609,2.1445,-0.064453,0.58758,29,2019,7,13,12,2,50.212
8662,1,1.5469,2.25,0.32617,0.29379,25,2019,7,13,12,2,50.215
8663,5,1.5254,2.2305,0.2207,0,23,2019,7,13,12,2,50.218
8663,5,1.5469,2.2578,0.25391,0,22,2019,7,13,12,2,50.218
8663,5,1.6094,2.1797,0.09375,-0.29379,50,2019,7,13,12,2,50.218
8663,5,1.6328,2.209,0.095703,-0.29379,52,2019,7,13,12,2,50.218
8663,5,1.5684,2.2988,0.15625,-0.29379,29,2019,7,13,12,2,50.218
8664,12,1.5039,2.1875,-0.3125,-1.1752,29,2019,7,13,12,2,50.222
8664,12,1.5645,2.1074,-0.23438,-0.88138,91,2019,7,13,12,2,50.222
8664,12,1.5039,2.2031,-0.16992,-0.88138,144,2019,7,13,12,2,50.222
8664,12,1.5254,2.2363,-0.15039,-0.88138,113,2019,7,13,12,2,50.222
8664,12,1.5469,2.2637,-0.19531,-0.88138,42,2019,7,13,12,2,50.222
8664,12,1.4824,2.1758,-0.076172,-0.58758,113,2019,7,13,12,2,50.222
8664,12,1.5039,2.209,-0.0039063,-0.58758,180,2019,7,13,12,2,50.222
8664,12,1.5254,2.2402,0.023438,-0.58758,140,2019,7,13,12,2,50.222
8664,12,1.5469,2.2734,0.017578,-0.58758,50,2019,7,13,12,2,50.222
8664,12,1.4824,2.1758,0.082031,-0.29379,40,2019,7,13,12,2,50.222
8664,12,1.5039,2.2031,0.15625,-0.29379,62,2019,7,13,12,2,50.222
8664,12,1.5254,2.2285,0.24023,-0.29379,47,2019,7,13,12,2,50.222
8669,10,1.4199,2.2617,-0.11914,0,21,2019,7,13,12,2,50.239
