Frame #,# Obj,X,Y,Z,Doppler,Intensity,y,m,d,h,m,s
38,12,0.15039,0.17188,0.021484,0,39,2019,7,13,11,18,29.388
38,12,0.16797,0.20898,0.015625,0,53,2019,7,13,11,18,29.388
38,12,0.18164,0.24609,0,0,37,2019,7,13,11,18,29.388
38,12,0.16406,0.15234,0.044922,0.29379,85,2019,7,13,11,18,29.388
38,12,0.18359,0.18945,0.039063,0.29379,115,2019,7,13,11,18,29.388
38,12,0.22852,0.19336,0.060547,0.29379,74,2019,7,13,11,18,29.388
38,12,0.15039,0.16406,0.052734,0.58758,36,2019,7,13,11,18,29.388
38,12,0.17578,0.19336,0.058594,0.58758,48,2019,7,13,11,18,29.388
38,12,0.19141,0.23633,0.035156,0.58758,29,2019,7,13,11,18,29.388
38,12,0.17188,0.15039,0.015625,-0.29379,33,2019,7,13,11,18,29.388
38,12,0.20117,0.17578,0.013672,-0.29379,55,2019,7,13,11,18,29.388
38,12,0.22852,0.20117,0.0078125,-0.29379,44,2019,7,13,11,18,29.388
39,31,0.17578,0.19727,0.039063,0,66,2019,7,13,11,18,29.498
39,31,0.20117,0.22266,0.058594,0,93,2019,7,13,11,18,29.498
39,31,0.21484,0.25781,0.074219,0,64,2019,7,13,11,18,29.498
39,31,0.23828,0.27734,0.10742,0,21,2019,7,13,11,18,29.498
39,31,1.1074,0.51563,0.021484,0,23,2019,7,13,11,18,29.498
39,31,0.16797,0.20703,0.021484,0.29379,138,2019,7,13,11,18,29.498
39,31,0.19141,0.22852,0.070313,0.29379,188,2019,7,13,11,18,29.498
39,31,0.20313,0.25195,0.11523,0.29379,131,2019,7,13,11,18,29.498
39,31,1.0684,0.58398,0.089844,0.29379,45,2019,7,13,11,18,29.498
39,31,0.16797,0.20313,0.046875,0.58758,107,2019,7,13,11,18,29.498
39,31,0.18164,0.22852,0.091797,0.58758,149,2019,7,13,11,18,29.498
39,31,0.31055,0.14453,-0.0058594,0.58758,123,2019,7,13,11,18,29.498
39,31,0.23438,0.125,0.037109,0.88138,34,2019,7,13,11,18,29.498
39,31,0.26758,0.14453,0.035156,0.88138,61,2019,7,13,11,18,29.498
39,31,0.30078,0.16406,0.027344,0.88138,46,2019,7,13,11,18,29.498
39,31,0.1582,0.21484,-0.017578,-0.29379,27,2019,7,13,11,18,29.498
39,31,0.19141,0.23828,0.0078125,-0.29379,39,2019,7,13,11,18,29.498
39,31,0.22461,0.25781,0.025391,-0.29379,33,2019,7,13,11,18,29.498
39,31,0.33203,0,-0.16602,0,37,2019,7,13,11,18,29.498
39,31,0.35742,0.074219,-0.11133,0,18,2019,7,13,11,18,29.498
39,31,-0.91602,0,1.0234,0,12,2019,7,13,11,18,29.498
39,31,0.25977,0,0.14063,0.29379,81,2019,7,13,11,18,29.498
39,31,0.29492,0.074219,-0.017578,0.29379,132,2019,7,13,11,18,29.498
39,31,0.32227,0.10938,-0.046875,0.29379,111,2019,7,13,11,18,29.498
39,31,-0.91602,0,1.1777,0.29379,26,2019,7,13,11,18,29.498
39,31,0.25,0.089844,0.023438,0.58758,85,2019,7,13,11,18,29.498
39,31,0.28711,0.10547,0.0097656,0.58758,148,2019,7,13,11,18,29.498
39,31,0.20313,0.2168,0.17188,0.58758,107,2019,7,13,11,18,29.498
39,31,0.15039,0.2168,0.044922,0.88138,26,2019,7,13,11,18,29.498
39,31,0.17188,0.2168,-0.13086,0.88138,37,2019,7,13,11,18,29.498
39,31,0.18164,0.24219,-0.16211,0.88138,26,2019,7,13,11,18,29.498
40,3,0.3457,0.095703,-0.13086,1.1752,37,2019,7,13,11,18,29.588
40,3,0.38086,0.025391,-0.17578,1.1752,31,2019,7,13,11,18,29.588
40,3,0.3457,0.12891,-0.095703,1.469,37,2019,7,13,11,18,29.588
61,6,-1.5313,8.0137,-0.42188,0,21,2019,7,13,11,18,31.697
61,6,-1.2832,8.1016,-0.28125,0,19,2019,7,13,11,18,31.697
61,6,-1.5254,7.9863,0.10156,0.29379,23,2019,7,13,11,18,31.697
61,6,-1.5313,8.0234,0.14648,0.29379,40,2019,7,13,11,18,31.697
61,6,-1.5391,8.0605,0.12305,0.29379,34,2019,7,13,11,18,31.697
61,6,-1.7871,7.9609,0.43164,0.58758,27,2019,7,13,11,18,31.697
62,2,1.8535,1.9961,0.74805,0.29379,24,2019,7,13,11,18,31.808
62,2,1.8789,2.0156,0.7793,0.29379,24,2019,7,13,11,18,31.808
64,1,-1.2715,8.0273,0.28906,-1.1752,32,2019,7,13,11,18,31.997
68,4,1.8281,2.0273,0.55664,0,19,2019,7,13,11,18,32.39
68,4,1.8535,2.0508,0.58398,0,20,2019,7,13,11,18,32.39
68,4,1.8281,1.9785,0.71484,0.29379,35,2019,7,13,11,18,32.39
68,4,1.7656,2.1016,0.67188,0.29379,32,2019,7,13,11,18,32.39
69,5,1.8281,1.9785,0.71094,0,19,2019,7,13,11,18,32.501
69,5,1.8535,2.0254,0.66406,0,28,2019,7,13,11,18,32.501
69,5,1.8789,2.0488,0.6875,0,19,2019,7,13,11,18,32.501
69,5,1.9414,1.9648,0.58984,-0.29379,35,2019,7,13,11,18,32.501
69,5,1.8789,2.1055,0.48242,-0.29379,28,2019,7,13,11,18,32.501
93,1,1.7656,2.1563,0.45898,-0.29379,21,2019,7,13,11,18,34.888
109,3,1.7656,2.1523,0.48242,0,18,2019,7,13,11,18,36.5
109,3,1.8789,2.0742,0.60156,0,15,2019,7,13,11,18,36.5
109,3,1.7656,2.1211,0.60156,0.29379,29,2019,7,13,11,18,36.5
111,1,1.9414,1.9805,0.53711,-0.29379,25,2019,7,13,11,18,36.7
113,4,1.6934,2.1133,0.12305,0.29379,31,2019,7,13,11,18,36.895
113,4,1.7188,2.1445,0.072266,0.29379,40,2019,7,13,11,18,36.895
113,4,1.7422,2.1758,-0.025391,0.29379,34,2019,7,13,11,18,36.895
113,4,1.8535,2.1309,0,0.29379,26,2019,7,13,11,18,36.895
115,1,1.6934,2.1094,0.16797,0.29379,31,2019,7,13,11,18,37.094
128,2,1.6934,2.0957,0.29102,0.29379,32,2019,7,13,11,18,38.402
128,2,1.7188,2.123,0.31445,0.29379,33,2019,7,13,11,18,38.402
131,1,3.5586,4.625,1.3691,0.29379,32,2019,7,13,11,18,38.707
132,2,3.3496,4.8496,0.85547,0.29379,35,2019,7,13,11,18,38.798
132,2,3.5586,4.7559,0.79492,0.29379,42,2019,7,13,11,18,38.798
133,20,1.5684,2.2949,-0.19922,0,44,2019,7,13,11,18,38.903
133,20,1.5898,2.334,-0.089844,0,71,2019,7,13,11,18,38.903
133,20,1.5215,2.4238,-0.074219,0,61,2019,7,13,11,18,38.903
133,20,1.541,2.457,-0.056641,0,31,2019,7,13,11,18,38.903
133,20,3.5352,4.7871,0.20313,0,44,2019,7,13,11,18,38.903
133,20,3.5586,4.8125,0.32227,0,49,2019,7,13,11,18,38.903
133,20,3.582,4.8398,0.36328,0,29,2019,7,13,11,18,38.903
133,20,1.5684,2.3008,-0.11328,0.29379,76,2019,7,13,11,18,38.903
133,20,1.5898,2.334,0.078125,0.29379,136,2019,7,13,11,18,38.903
133,20,1.5215,2.4238,0.11523,0.29379,123,2019,7,13,11,18,38.903
133,20,1.541,2.4512,0.17383,0.29379,66,2019,7,13,11,18,38.903
133,20,3.5137,4.7363,0.47852,0.29379,52,2019,7,13,11,18,38.903
133,20,3.5352,4.7617,0.5332,0.29379,117,2019,7,13,11,18,38.903
133,20,3.5586,4.7852,0.60938,0.29379,126,2019,7,13,11,18,38.903
133,20,3.582,4.8066,0.66797,0.29379,69,2019,7,13,11,18,38.903
133,20,1.4805,2.3613,0.048828,0.58758,35,2019,7,13,11,18,38.903
133,20,1.5898,2.3223,0.24219,0.58758,61,2019,7,13,11,18,38.903
133,20,1.6113,2.3438,0.32813,0.58758,56,2019,7,13,11,18,38.903
133,20,3.3496,4.8613,0.78711,0.58758,43,2019,7,13,11,18,38.903
133,20,3.5586,4.7148,1.0176,0.58758,47,2019,7,13,11,18,38.903
134,5,1.4805,2.334,0.36328,0,17,2019,7,13,11,18,38.998
134,5,1.4609,2.2969,0.38086,0.29379,29,2019,7,13,11,18,38.998
134,5,1.4805,2.3086,0.49609,0.29379,38,2019,7,13,11,18,38.998
134,5,1.5215,2.4199,0.16992,0.29379,31,2019,7,13,11,18,38.998
134,5,1.541,2.4414,0.2793,0.29379,46,2019,7,13,11,18,38.998
135,23,1.375,2.3477,0.39844,0,25,2019,7,13,11,18,39.093
135,23,1.3926,2.3906,0.33789,0,54,2019,7,13,11,18,39.093
135,23,1.4121,2.4453,0.078125,0,65,2019,7,13,11,18,39.093
135,23,1.4316,2.457,-0.33008,0,50,2019,7,13,11,18,39.093
135,23,1.4512,2.4668,-0.47656,0,31,2019,7,13,11,18,39.093
135,23,1.5625,2.4902,0.0039063,0,31,2019,7,13,11,18,39.093
135,23,1.4883,2.5781,-0.072266,0,24,2019,7,13,11,18,39.093
135,23,1.2031,2.3887,0.63867,0.29379,33,2019,7,13,11,18,39.093
135,23,1.3066,2.3984,0.55859,0.29379,91,2019,7,13,11,18,39.093
135,23,1.4121,2.4297,0.28125,0.29379,122,2019,7,13,11,18,39.093
135,23,1.4316,2.4766,-0.12305,0.29379,98,2019,7,13,11,18,39.093
135,23,1.4512,2.502,-0.24023,0.29379,64,2019,7,13,11,18,39.093
135,23,1.4707,2.541,0.14648,0.29379,56,2019,7,13,11,18,39.093
135,23,1.4883,2.5762,0.10742,0.29379,44,2019,7,13,11,18,39.093
135,23,1.6016,2.5371,-0.30859,0.29379,45,2019,7,13,11,18,39.093
135,23,1.7188,2.4609,-0.57031,0.29379,54,2019,7,13,11,18,39.093
135,23,1.7402,2.4512,-0.72461,0.29379,38,2019,7,13,11,18,39.093
135,23,1.3066,2.1543,1.1934,0.58758,27,2019,7,13,11,18,39.093
135,23,1.3242,2.4297,0.56445,0.58758,52,2019,7,13,11,18,39.093
135,23,1.3418,2.5293,0.019531,0.58758,48,2019,7,13,11,18,39.093
135,23,1.6016,2.5469,-0.21484,0.58758,50,2019,7,13,11,18,39.093
135,23,1.7188,2.4883,-0.43359,0.58758,64,2019,7,13,11,18,39.093
135,23,1.6426,2.5547,-0.57813,0.58758,44,2019,7,13,11,18,39.093
136,37,1.2031,2.4629,0.21094,0,51,2019,7,13,11,18,39.203
136,37,1.3066,2.457,0.15039,0,136,2019,7,13,11,18,39.203
136,37,1.3242,2.4941,0.085938,0,168,2019,7,13,11,18,39.203
136,37,1.3418,2.5293,-0.025391,0,112,2019,7,13,11,18,39.203
136,37,1.4512,2.4961,-0.29297,0,46,2019,7,13,11,18,39.203
136,37,2.9961,5.1172,0.87305,0,27,2019,7,13,11,18,39.203
136,37,3.0156,5.2031,0.4707,0,38,2019,7,13,11,18,39.203
136,37,3.0352,5.2559,0.068359,0,30,2019,7,13,11,18,39.203
136,37,1.2031,2.4473,0.3418,0.29379,98,2019,7,13,11,18,39.203
136,37,1.3066,2.4453,0.28711,0.29379,260,2019,7,13,11,18,39.203
136,37,1.3242,2.4844,0.23047,0.29379,324,2019,7,13,11,18,39.203
136,37,1.4316,2.4766,0.12695,0.29379,212,2019,7,13,11,18,39.203
136,37,1.3594,2.5605,-0.12109,0.29379,82,2019,7,13,11,18,39.203
136,37,1.4316,2.6758,0.34375,0.29379,41,2019,7,13,11,18,39.203
136,37,2.8086,5.1816,1.084,0.29379,59,2019,7,13,11,18,39.203
136,37,3.0156,5.1563,0.83984,0.29379,82,2019,7,13,11,18,39.203
136,37,3.0352,5.2305,0.51758,0.29379,65,2019,7,13,11,18,39.203
136,37,3.2441,5.1738,0.041016,0.29379,31,2019,7,13,11,18,39.203
136,37,1.2031,2.4395,0.40039,0.58758,66,2019,7,13,11,18,39.203
136,37,1.2188,2.4863,0.32031,0.58758,175,2019,7,13,11,18,39.203
136,37,1.3242,2.4805,0.28125,0.58758,218,2019,7,13,11,18,39.203
136,37,1.3418,2.5195,0.22656,0.58758,139,2019,7,13,11,18,39.203
136,37,1.3594,2.5566,0.17383,0.58758,45,2019,7,13,11,18,39.203
136,37,1.4492,2.625,-0.75195,0.58758,53,2019,7,13,11,18,39.203
136,37,1.4668,2.5488,-1.0703,0.58758,46,2019,7,13,11,18,39.203
136,37,2.8281,5.2207,1.0684,0.58758,34,2019,7,13,11,18,39.203
136,37,1.3066,2.4609,-0.03125,0.88138,50,2019,7,13,11,18,39.203
136,37,1.2363,2.5371,-0.10938,0.88138,63,2019,7,13,11,18,39.203
136,37,1.252,2.5723,-0.099609,0.88138,37,2019,7,13,11,18,39.203
136,37,1.3691,2.6523,-0.94336,0.88138,34,2019,7,13,11,18,39.203
136,37,5.2441,0,-5.6094,0,18,2019,7,13,11,18,39.203
136,37,5.2773,0,-5.8672,0,23,2019,7,13,11,18,39.203
136,37,5.3105,0,6.041,0,16,2019,7,13,11,18,39.203
136,37,5.0566,0,-5.2539,0.29379,40,2019,7,13,11,18,39.203
